n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
9 ASH-3 PI3K 49.0 0.992184 0.0
10 WM793B Zero 49.0 0.49734999999999996 0.229741
9 ASH-3 p53 49.0 0.960628 0.286675
10 WM793B BRAF 49.0 0.156935 0.099448
11 SNU-C1 Zero 49.0 0.808097 0.590204
10 WM793B PI3K 49.0 0.404672 0.012082
11 SNU-C1 BRAF 49.0 0.8133480000000001 0.58259
10 WM793B p53 49.0 0.812835 0.350291
11 SNU-C1 PI3K 49.0 0.591531 0.358812
12 SNU-C5 Zero 49.0 0.99823 0.900395
11 SNU-C1 p53 49.0 0.978359 0.673699
12 SNU-C5 BRAF 49.0 0.822535 0.721086
13 IST-MEL1 Zero 49.0 1.0 0.962969
12 SNU-C5 PI3K 49.0 0.9972 0.016621
13 IST-MEL1 BRAF 49.5 0.698208 0.647742
12 SNU-C5 p53 49.0 0.99752 0.906976
13 IST-MEL1 PI3K 49.0 1.0 0.0
14 COLO-829 Zero 49.0 0.742105 0.652874
13 IST-MEL1 p53 49.0 1.0 0.96256
14 COLO-829 BRAF 49.0 0.029775999999999997 0.014934
15 B-CPAP Zero 49.0 0.5817570000000001 0.026032
14 COLO-829 PI3K 49.0 0.387938 0.0
14 COLO-829 p53 49.0 0.969503 0.894684
15 B-CPAP BRAF 49.0 0.080194 0.0081
15 B-CPAP PI3K 49.0 0.591945 0.0
16 KM12 Zero 49.0 0.209243 0.078138
15 B-CPAP p53 49.0 0.99478 0.041854
16 KM12 BRAF 49.0 0.195087 0.084516
17 C2BBe1 Zero 49.5 0.8573080000000001 0.553332
16 KM12 PI3K 49.0 0.197427 0.0
17 C2BBe1 BRAF 49.5 0.8607560000000001 0.553255
16 KM12 p53 49.0 0.205152 0.075684
17 C2BBe1 PI3K 49.0 0.737556 0.155173
18 8505C Zero 49.0 0.61807 0.224268
17 C2BBe1 p53 49.5 0.940281 0.610971
18 8505C BRAF 49.0 0.426502 0.189389
19 GP5d Zero 49.0 0.9998 0.753721
18 8505C PI3K 49.0 0.573358 0.0
19 GP5d BRAF 49.0 1.0 0.765081
18 8505C p53 49.0 1.0 0.505
19 GP5d PI3K 49.0 0.6265270000000001 0.094833
20 LS-411N Zero 49.0 0.666831 0.418524
19 GP5d p53 49.0 1.0 0.751487
20 LS-411N BRAF 49.0 0.18482300000000002 0.10566
21 Mewo Zero 49.0 0.674193 0.319258
20 LS-411N PI3K 49.0 0.651577 0.0
21 Mewo BRAF 49.0 0.659385 0.305336
20 LS-411N p53 49.0 0.987941 0.666573
21 Mewo PI3K 49.0 0.603779 0.0
22 SW1116 Zero 49.0 0.5178419999999999 0.24372
21 Mewo p53 49.0 0.743216 0.508158
22 SW1116 BRAF 49.0 0.492908 0.241051
23 NCI-H747 Zero 49.0 0.993778 0.912919
22 SW1116 PI3K 49.0 0.560683 0.139718
23 NCI-H747 BRAF 49.0 0.949631 0.904463
22 SW1116 p53 49.0 0.731613 0.359388
23 NCI-H747 PI3K 49.0 0.9949939999999999 0.017956
24 SW626 Zero 49.0 0.49458 0.293868
23 NCI-H747 p53 49.0 0.993411 0.90734
24 SW626 BRAF 49.0 0.450758 0.293587
25 RCM-1 Zero 49.0 0.5973010000000001 0.153596
24 SW626 PI3K 49.0 0.466633 0.011876
25 RCM-1 BRAF 49.0 0.492347 0.158243
24 SW626 p53 49.0 0.997074 0.599076
25 RCM-1 PI3K 49.0 0.656827 0.0
26 SNU-407 Zero 49.0 0.9735130000000001 0.952991
25 RCM-1 p53 49.0 0.8942760000000001 0.230168
26 SNU-407 BRAF 49.0 0.966689 0.945963
26 SNU-407 PI3K 49.0 0.515926 0.0
27 CL-40 Zero 49.0 0.880986 0.32637
26 SNU-407 p53 49.0 0.981922 0.949027
27 CL-40 BRAF 49.0 0.673069 0.327568
27 CL-40 PI3K 49.0 0.8092790000000001 0.007102
28 GAK Zero 49.0 0.5642469999999999 0.282492
27 CL-40 p53 49.0 0.879065 0.307564
28 GAK BRAF 49.0 0.547857 0.286985
29 COLO-800 Zero 49.0 1.0 0.487621
28 GAK PI3K 49.0 0.558557 0.0
29 COLO-800 BRAF 49.0 0.08655299999999999 0.05647
28 GAK p53 49.0 0.656214 0.531312
29 COLO-800 PI3K 49.0 1.0 0.0
29 COLO-800 p53 49.0 1.0 0.492102
30 LB2518-MEL Zero 49.0 0.6114029999999999 0.273835
30 LB2518-MEL BRAF 49.0 0.595507 0.27141
31 SH-4 Zero 49.0 0.459698 0.297755
30 LB2518-MEL PI3K 49.0 0.307623 0.05701
30 LB2518-MEL p53 49.0 0.986359 0.452315
31 SH-4 BRAF 49.0 0.125999 0.101751
31 SH-4 PI3K 49.0 0.460184 0.0
32 MZ7-mel Zero 49.0 0.68229 0.218747
31 SH-4 p53 49.0 0.986485 0.667812
32 MZ7-mel BRAF 49.0 0.20119599999999999 0.080519
33 TT Zero 49.0 0.12978499999999998 0.039885
32 MZ7-mel PI3K 49.0 0.6078709999999999 0.012393
32 MZ7-mel p53 49.0 1.0 0.658447
33 TT BRAF 49.0 0.12087500000000001 0.047074
34 451Lu Zero 49.0 1.0 0.539046
33 TT PI3K 49.0 0.284595 0.0
34 451Lu BRAF 49.0 0.106155 0.065449
33 TT p53 49.0 0.21725499999999998 0.07323
34 451Lu PI3K 49.0 1.0 0.0
35 SW48 Zero 49.0 0.99501 0.93151
34 451Lu p53 49.0 1.0 0.544753
35 SW48 BRAF 49.0 0.994382 0.92869
36 A101D Zero 49.0 0.646637 0.524354
35 SW48 PI3K 49.0 0.14127 0.016475
35 SW48 p53 49.0 0.996085 0.9408
36 A101D BRAF 49.0 0.19045399999999998 0.127459
36 A101D PI3K 49.0 0.490253 0.0
37 IGR-1 Zero 49.0 0.798338 0.465789
36 A101D p53 49.0 1.0 0.790884
37 IGR-1 BRAF 49.0 0.149511 0.104918
37 IGR-1 PI3K 49.0 0.739786 0.0
38 CHL-1 Zero 49.5 0.8420329999999999 0.786175
37 IGR-1 p53 49.0 1.0 0.606864
38 CHL-1 BRAF 49.5 0.82768 0.774617
39 SW620 Zero 49.0 1.0 0.848571
38 CHL-1 PI3K 49.0 0.819796 0.0
39 SW620 BRAF 49.0 0.956245 0.847906
38 CHL-1 p53 49.5 0.840965 0.789719
39 SW620 PI3K 49.0 0.9996 0.01343
39 SW620 p53 49.0 1.0 0.840486
40 A375 Zero 49.0 0.47819999999999996 0.271207
40 A375 BRAF 49.0 0.24483300000000002 0.146965
41 MZ2-MEL Zero 49.0 0.32462199999999997 0.236649
40 A375 PI3K 49.0 0.4886 0.0
41 MZ2-MEL BRAF 49.0 0.323444 0.238457
40 A375 p53 49.0 1.0 0.557776
41 MZ2-MEL PI3K 49.0 0.297816 0.0
42 MEL-JUSO Zero 49.0 0.603579 0.39533
41 MZ2-MEL p53 49.0 0.98914 0.757086
42 MEL-JUSO BRAF 49.0 0.45222 0.407153
42 MEL-JUSO PI3K 49.0 0.506481 0.0
43 IHH-4 Zero 49.0 0.9965170000000001 0.21347
42 MEL-JUSO p53 49.0 0.926598 0.621765
43 IHH-4 BRAF 49.0 0.448732 0.151669
43 IHH-4 PI3K 49.0 0.996574 0.0
44 LOXIMVI Zero 49.0 0.48356699999999997 0.151437
43 IHH-4 p53 49.0 0.997536 0.434898
44 LOXIMVI BRAF 49.0 0.163339 0.073047
45 LB373-MEL-D Zero 49.0 0.743784 0.397773
44 LOXIMVI PI3K 49.0 0.500914 0.0
45 LB373-MEL-D BRAF 49.0 0.742755 0.396798
44 LOXIMVI p53 49.0 0.9945809999999999 0.299394
45 LB373-MEL-D PI3K 49.0 0.47655400000000003 0.014583
46 M14 Zero 49.0 1.0 0.96158
45 LB373-MEL-D p53 49.0 0.986082 0.754143
46 M14 BRAF 49.0 0.783211 0.710239
47 SK-MEL-31 Zero 49.0 0.8498129999999999 0.678612
46 M14 PI3K 49.0 1.0 0.0
46 M14 p53 49.0 1.0 0.95465
47 SK-MEL-31 BRAF 49.0 0.12432 0.075875
47 SK-MEL-31 PI3K 49.0 0.755256 0.0
48 HT-115 Zero 49.0 0.8399310000000001 0.781692
47 SK-MEL-31 p53 49.0 0.9818709999999999 0.762227
48 HT-115 BRAF 49.0 0.845623 0.791409
48 HT-115 PI3K 49.0 0.561357 0.357138
49 WT Zero 49.0 0.23092400000000002 0.134973
48 HT-115 p53 49.0 0.8474189999999999 0.787932
50 BHT-101 Zero 49.0 0.227725 0.096171
49 WT BRAF 49.0 0.22395199999999998 0.133317
50 BHT-101 BRAF 49.0 0.033031 0.028095
50 BHT-101 PI3K 49.0 0.234597 0.0
49 WT PI3K 49.0 0.141234 0.0
50 BHT-101 p53 49.0 0.715947 0.282411
51 LS-123 Zero 49.0 0.8918299999999999 0.351709
51 LS-123 BRAF 49.0 0.431991 0.345922
49 WT p53 49.0 0.456851 0.267094
51 LS-123 PI3K 49.0 0.853092 0.0
52 HMV-II Zero 49.0 0.904288 0.44648
51 LS-123 p53 49.0 0.903353 0.343993
52 HMV-II BRAF 49.0 0.835725 0.43467
52 HMV-II PI3K 49.0 0.813708 0.01
53 CL-34 Zero 49.0 0.5596 0.20164
52 HMV-II p53 49.0 1.0 0.590235
53 CL-34 BRAF 49.0 0.150756 0.066011
54 IPC-298 Zero 49.0 0.8437589999999999 0.566554
53 CL-34 PI3K 49.0 0.574999 0.0
54 IPC-298 BRAF 49.0 0.712473 0.571798
53 CL-34 p53 49.0 1.0 0.437465
54 IPC-298 PI3K 49.0 0.813438 0.0
54 IPC-298 p53 49.0 0.9936179999999999 0.800935
55 RVH-421 Zero 49.0 0.614328 0.36986
55 RVH-421 BRAF 49.0 0.154749 0.081776
56 G-361 Zero 49.0 0.5716490000000001 0.471432
55 RVH-421 PI3K 49.0 0.527392 0.0
55 RVH-421 p53 49.0 0.999 0.963314
56 G-361 BRAF 49.0 0.446077 0.375568
56 G-361 PI3K 49.0 0.400976 0.0
57 WM-115 Zero 49.0 0.587644 0.440902
56 G-361 p53 49.0 1.0 0.849628
57 WM-115 BRAF 49.0 0.210916 0.154223
58 Hs-940-T Zero 49.0 0.62097 0.170111
57 WM-115 PI3K 49.0 0.50789 0.0
58 Hs-940-T BRAF 49.0 0.23344900000000002 0.173273
57 WM-115 p53 49.0 0.966561 0.762324
58 Hs-940-T PI3K 49.0 0.614814 0.0
59 A2058 Zero 49.0 1.0 0.330545
58 Hs-940-T p53 49.0 0.830682 0.222889
59 A2058 BRAF 49.0 0.546844 0.342461
59 A2058 PI3K 49.0 1.0 0.0
60 VMRC-MELG Zero 49.0 0.725868 0.249729
59 A2058 p53 49.0 1.0 0.36118
60 VMRC-MELG BRAF 49.0 0.293433 0.157229
61 CP50-MEL-B Zero 49.0 0.7207060000000001 0.135102
60 VMRC-MELG PI3K 49.0 0.616917 0.01102
60 VMRC-MELG p53 49.0 0.953377 0.375065
61 CP50-MEL-B BRAF 49.0 0.218021 0.054587
61 CP50-MEL-B PI3K 49.0 0.6016469999999999 0.0082
62 CCK-81 Zero 49.0 0.587405 0.477722
61 CP50-MEL-B p53 49.0 0.9998 0.487615
62 CCK-81 BRAF 49.0 0.586429 0.481753
63 UACC-62 Zero 49.0 0.588298 0.222951
62 CCK-81 PI3K 49.0 0.182599 0.0
63 UACC-62 BRAF 49.0 0.057078000000000004 0.025107
63 UACC-62 PI3K 49.0 0.47144 0.0
62 CCK-81 p53 49.0 0.602561 0.495976
63 UACC-62 p53 49.0 1.0 0.338733
64 WM1552C Zero 49.0 0.9205019999999999 0.701735
64 WM1552C BRAF 49.0 0.29501999999999995 0.27812
64 WM1552C PI3K 49.0 0.919451 0.0
65 SNU-61 Zero 49.0 0.743425 0.378638
64 WM1552C p53 49.0 0.922139 0.693165
65 SNU-61 BRAF 49.0 0.593699 0.377317
65 SNU-61 PI3K 49.0 0.845294 0.0
66 CP66-MEL Zero 49.0 0.397968 0.331354
66 CP66-MEL BRAF 49.0 0.405157 0.338723
65 SNU-61 p53 49.0 0.7378549999999999 0.378145
66 CP66-MEL PI3K 49.0 0.37531 0.011094
67 MDST8 Zero 49.0 0.47036 0.179875
66 CP66-MEL p53 49.0 0.978638 0.815639
67 MDST8 BRAF 49.0 0.092402 0.044208
68 CAL-62 Zero 49.0 0.523596 0.161653
67 MDST8 PI3K 49.0 0.466885 0.0
68 CAL-62 BRAF 49.0 0.40102 0.159401
67 MDST8 p53 49.0 0.9909789999999999 0.409137
68 CAL-62 PI3K 49.0 0.430857 0.0
68 CAL-62 p53 49.0 0.996963 0.497923
69 KMH-2 Zero 49.0 0.6176600000000001 0.306111
69 KMH-2 BRAF 49.0 0.387415 0.286798
70 HT-144 Zero 49.0 0.643884 0.488784
69 KMH-2 PI3K 49.0 0.732759 0.0
70 HT-144 BRAF 49.0 0.423311 0.327165
69 KMH-2 p53 49.0 0.7639400000000001 0.375791
70 HT-144 PI3K 49.0 0.613011 0.0
71 SK-MEL-24 Zero 49.0 0.829626 0.66691
70 HT-144 p53 49.0 1.0 0.854732
71 SK-MEL-24 BRAF 49.0 0.046067000000000004 0.03366
72 COLO-792 Zero 49.0 0.162224 0.092796
71 SK-MEL-24 PI3K 49.0 0.672 0.0
71 SK-MEL-24 p53 49.0 0.9998 0.786648
72 COLO-792 BRAF 49.0 0.160047 0.091521
72 COLO-792 PI3K 49.0 0.117958 0.0
73 C32 Zero 49.0 0.877399 0.592925
72 COLO-792 p53 49.0 0.18133100000000002 0.09783
73 C32 BRAF 49.0 0.31870699999999996 0.217635
73 C32 PI3K 49.0 0.713481 0.0
74 LoVo Zero 49.0 0.533074 0.242483
73 C32 p53 49.0 0.994302 0.693309
74 LoVo BRAF 49.0 0.389462 0.235279
74 LoVo PI3K 49.0 0.530695 0.0
75 SK-MEL-5 Zero 49.0 0.525753 0.340113
74 LoVo p53 49.0 0.9990000000000001 0.444645
75 SK-MEL-5 BRAF 49.0 0.060313 0.034428
76 HCC2998 Zero 49.0 0.977299 0.956673
75 SK-MEL-5 PI3K 49.0 0.486083 0.0
76 HCC2998 BRAF 49.0 0.974487 0.953363
75 SK-MEL-5 p53 49.0 0.9996 0.675165
76 HCC2998 PI3K 49.0 0.6329 0.353556
77 SNU-175 Zero 49.0 0.5599 0.3731
76 HCC2998 p53 49.0 1.0 0.962303
77 SNU-175 BRAF 49.0 0.441554 0.33103
78 Hs-939-T Zero 49.0 0.798568 0.45742
77 SNU-175 PI3K 49.0 0.530482 0.099888
78 Hs-939-T BRAF 49.0 0.168021 0.082148
78 Hs-939-T PI3K 49.0 0.667675 0.0
77 SNU-175 p53 49.0 0.909545 0.612569
78 Hs-939-T p53 49.0 0.9955999999999999 0.815112
79 RPMI-7951 Zero 49.0 0.782437 0.334257
79 RPMI-7951 BRAF 49.0 0.217502 0.167704
80 COLO-205 Zero 49.0 0.459405 0.185487
79 RPMI-7951 PI3K 49.0 0.672671 0.0
80 COLO-205 BRAF 49.0 0.033295 0.010681
79 RPMI-7951 p53 49.0 1.0 0.363351
80 COLO-205 PI3K 49.0 0.45849799999999996 0.142174
81 LS-513 Zero 49.0 0.5655399999999999 0.281816
80 COLO-205 p53 49.0 1.0 0.283212
81 LS-513 BRAF 49.0 0.391115 0.275529
81 LS-513 PI3K 49.0 0.546119 0.008078
82 MMAc-SF Zero 49.0 0.7516510000000001 0.605539
81 LS-513 p53 49.0 0.967208 0.511153
82 MMAc-SF BRAF 49.0 0.05906 0.042519
82 MMAc-SF PI3K 49.0 0.70331 0.0
83 SNU-1040 Zero 49.5 0.8697839999999999 0.731443
82 MMAc-SF p53 49.0 1.0 0.824597
83 SNU-1040 BRAF 49.5 0.8688210000000001 0.72919
84 SK-MEL-1 Zero 49.0 0.6021529999999999 0.513203
83 SNU-1040 PI3K 49.5 0.549593 0.0
84 SK-MEL-1 BRAF 49.0 0.237879 0.19419
84 SK-MEL-1 PI3K 49.0 0.5579259999999999 0.014052
83 SNU-1040 p53 49.5 0.862503 0.715073
84 SK-MEL-1 p53 49.0 0.9944 0.846297
85 SK-MEL-2 Zero 49.0 0.993652 0.977327
85 SK-MEL-2 BRAF 49.0 0.9890680000000001 0.98243
85 SK-MEL-2 PI3K 49.0 0.996825 0.0
86 WM278 Zero 49.0 0.34604399999999996 0.309457
85 SK-MEL-2 p53 49.0 0.990881 0.974264
86 WM278 BRAF 49.5 0.041741 0.027585
87 SNU-C2B Zero 49.0 0.9997560000000001 0.839307
86 WM278 PI3K 49.0 0.335224 0.0
87 SNU-C2B BRAF 49.0 0.912611 0.845529
86 WM278 p53 49.0 1.0 0.938239
87 SNU-C2B PI3K 49.0 0.9998 0.371614
88 WM35 Zero 49.0 0.50371 0.360451
87 SNU-C2B p53 49.0 0.9998 0.854851
88 WM35 BRAF 49.0 0.174731 0.119039
88 WM35 PI3K 49.0 0.489162 0.0
89 HT55 Zero 49.0 0.750804 0.280046
88 WM35 p53 49.0 1.0 0.949817
89 HT55 BRAF 49.0 0.624832 0.235404
89 HT55 PI3K 49.0 0.74699 0.172999
90 SW837 Zero 49.0 0.630632 0.506003
89 HT55 p53 49.0 1.0 0.361925
90 SW837 BRAF 49.0 0.507768 0.410922
90 SW837 PI3K 49.0 0.7556240000000001 0.06659
91 SNU-81 Zero 49.0 0.9642000000000001 0.814045
90 SW837 p53 49.0 0.624152 0.496316
91 SNU-81 BRAF 49.0 0.959983 0.822791
91 SNU-81 PI3K 49.0 0.66265 0.217317
92 COLO-678 Zero 49.0 0.52879 0.442759
91 SNU-81 p53 49.0 0.9998 0.818006
92 COLO-678 BRAF 49.0 0.54228 0.467774
92 COLO-678 PI3K 49.0 0.520687 0.0
93 G-MEL Zero 49.0 0.97873 0.225668
93 G-MEL BRAF 49.5 0.027214 0.008218
92 COLO-678 p53 49.0 0.97664 0.827218
93 G-MEL PI3K 49.0 0.97648 0.0
94 COLO-320-HSR Zero 49.0 0.636949 0.369961
93 G-MEL p53 49.0 0.99625 0.23266
94 COLO-320-HSR BRAF 49.0 0.626316 0.37893
94 COLO-320-HSR PI3K 49.0 0.650889 0.0
95 LS1034 Zero 49.0 0.986737 0.218488
94 COLO-320-HSR p53 49.0 0.6521699999999999 0.388845
95 LS1034 BRAF 49.0 0.516534 0.222701
96 HCT-15 Zero 49.0 1.0 0.995494
95 LS1034 PI3K 49.0 0.978774 0.071625
96 HCT-15 BRAF 49.0 1.0 0.996095
95 LS1034 p53 49.0 0.982982 0.213941
96 HCT-15 PI3K 49.0 0.9990000000000001 0.273341
97 IGR-37 Zero 49.0 0.92598 0.574538
96 HCT-15 p53 49.0 1.0 0.995474
97 IGR-37 BRAF 49.0 0.6992229999999999 0.473211
97 IGR-37 PI3K 49.0 0.881511 0.0
98 RKO Zero 49.0 1.0 1.0
97 IGR-37 p53 49.0 1.0 0.72515
98 RKO BRAF 49.0 0.324255 0.28758
98 RKO PI3K 49.0 0.542436 0.0
99 HTC-C3 Zero 49.0 1.0 0.402739
98 RKO p53 49.0 1.0 0.9998
99 HTC-C3 BRAF 49.0 0.703442 0.298479
100 NCI-H508 Zero 49.0 0.86751 0.218617
99 HTC-C3 PI3K 49.0 1.0 0.0
100 NCI-H508 BRAF 49.0 0.015290000000000002 0.001777
99 HTC-C3 p53 49.0 1.0 0.411577
100 NCI-H508 PI3K 49.0 0.864614 0.0
101 SK-CO-1 Zero 49.0 0.811857 0.197579
100 NCI-H508 p53 49.0 0.8750549999999999 0.212884
101 SK-CO-1 BRAF 49.0 0.34105399999999997 0.200681
102 SK-MEL-30 Zero 49.0 0.771064 0.519836
101 SK-CO-1 PI3K 49.0 0.821453 0.0
102 SK-MEL-30 BRAF 49.0 0.748455 0.527063
101 SK-CO-1 p53 49.0 0.9923040000000001 0.252145
102 SK-MEL-30 PI3K 49.0 0.749771 0.0
103 COLO-679 Zero 49.0 0.531139 0.341934
102 SK-MEL-30 p53 49.0 1.0 0.805591
103 COLO-679 BRAF 49.0 0.058584 0.027661
103 COLO-679 PI3K 49.0 0.393202 0.0
103 COLO-679 p53 49.0 1.0 0.607023
104 TT2609-C02 Zero 49.0 0.998837 0.536534
104 TT2609-C02 BRAF 49.0 0.7135929999999999 0.521793
104 TT2609-C02 PI3K 49.0 1.0 0.0
105 K2 Zero 49.0 0.868627 0.572885
104 TT2609-C02 p53 49.0 0.9994149999999999 0.552496
105 K2 BRAF 49.5 0.064329 0.035379
105 K2 PI3K 49.0 0.847199 0.0
106 CaR-1 Zero 49.0 0.782101 0.719619
105 K2 p53 49.0 1.0 0.78454
106 CaR-1 BRAF 49.0 0.779742 0.720503
107 K5 Zero 49.0 1.0 0.880743
106 CaR-1 PI3K 49.0 0.81015 0.0
107 K5 BRAF 49.0 0.501169 0.403763
106 CaR-1 p53 49.0 0.790053 0.724086
107 K5 PI3K 49.0 0.408296 0.0
108 HCT-116 Zero 49.0 0.9647009999999999 0.871825
107 K5 p53 49.0 1.0 0.881087
108 HCT-116 BRAF 49.0 0.962392 0.868499
108 HCT-116 PI3K 49.0 0.4288 0.0
109 8305C Zero 49.0 1.0 0.298955
108 HCT-116 p53 49.0 0.986853 0.863411
109 8305C BRAF 49.0 0.19161499999999998 0.080869
109 8305C PI3K 49.0 1.0 0.0
110 FTC-133 Zero 49.0 0.366177 0.087507
109 8305C p53 49.0 1.0 0.322117
110 FTC-133 BRAF 49.0 0.30737 0.091898
110 FTC-133 PI3K 49.0 0.342128 0.0
111 HT-29 Zero 49.0 1.0 0.899859
110 FTC-133 p53 49.0 0.355609 0.088933
111 HT-29 BRAF 49.0 0.187276 0.151841
111 HT-29 PI3K 49.0 1.0 0.249968
112 SK-MEL-3 Zero 49.0 0.599461 0.263985
111 HT-29 p53 49.0 1.0 0.889336
112 SK-MEL-3 BRAF 49.0 0.156504 0.067521
113 LS-180 Zero 49.0 0.982278 0.489244
112 SK-MEL-3 PI3K 49.0 0.568188 0.0
113 LS-180 BRAF 49.0 0.985241 0.519653
112 SK-MEL-3 p53 49.0 1.0 0.683688
113 LS-180 PI3K 49.0 0.691244 0.192213
114 COLO-783 Zero 49.0 0.788842 0.4497
113 LS-180 p53 49.0 1.0 0.507729
114 COLO-783 BRAF 49.0 0.584105 0.325327
115 MEL-HO Zero 49.0 0.792672 0.450687
114 COLO-783 PI3K 49.0 0.709179 0.0
115 MEL-HO BRAF 49.0 0.127663 0.065837
114 COLO-783 p53 49.0 1.0 0.950512
115 MEL-HO PI3K 49.0 0.72104 0.0
115 MEL-HO p53 49.0 1.0 0.71638
