n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
12 COLO-800 Zero 49.0 0.05660900000000001 0.03602
11 SK-MEL-1 p53 49.0 0.279891 0.211363
12 COLO-800 BRAF 49.0 0.05182199999999999 0.034058
12 COLO-800 PI3K 49.0 0.008108 0.0
13 IGR-37 Zero 49.0 0.335301 0.229225
13 IGR-37 BRAF 49.0 0.324243 0.21909
12 COLO-800 p53 49.0 0.064708 0.041524
13 IGR-37 PI3K 49.0 0.271679 0.0
14 SW1417 Zero 49.0 0.31918799999999997 0.237529
13 IGR-37 p53 49.0 0.592255 0.416084
14 SW1417 BRAF 49.0 0.316962 0.233743
15 HMV-II Zero 49.5 0.388878 0.158515
14 SW1417 PI3K 49.0 0.102713 0.0
15 HMV-II BRAF 49.5 0.407402 0.158044
14 SW1417 p53 49.0 0.633266 0.468693
15 HMV-II PI3K 49.5 0.23655 0.004252
16 COLO-320 Zero 49.0 0.424581 0.395151
16 COLO-320 BRAF 49.0 0.416716 0.39354
15 HMV-II p53 49.5 0.596786 0.289388
16 COLO-320 PI3K 49.0 0.332247 0.0
17 SW837 Zero 49.0 0.383879 0.252381
16 COLO-320 p53 49.0 0.665964 0.632487
17 SW837 BRAF 49.0 0.288181 0.196969
18 CHL-1 Zero 49.5 0.6592950000000001 0.594516
17 SW837 PI3K 49.0 0.394451 0.043128
18 CHL-1 BRAF 49.5 0.654633 0.586846
17 SW837 p53 49.0 0.448582 0.356228
18 CHL-1 PI3K 49.5 0.428244 0.0
19 COLO-678 Zero 49.0 0.219744 0.186552
18 CHL-1 p53 49.5 0.8454029999999999 0.793576
19 COLO-678 BRAF 49.0 0.233538 0.197422
20 Hs-940-T Zero 49.0 0.127712 0.092896
19 COLO-678 PI3K 49.0 0.21168 0.0
20 Hs-940-T BRAF 49.0 0.130228 0.093847
19 COLO-678 p53 49.0 0.43426299999999995 0.357266
20 Hs-940-T PI3K 49.0 0.034943 0.0
21 SW403 Zero 49.0 0.035664 0.004803
20 Hs-940-T p53 49.0 0.26308299999999996 0.191651
21 SW403 BRAF 49.0 0.028458 0.004014
22 COLO-679 Zero 49.0 0.109171 0.052801
21 SW403 PI3K 49.0 0.028325 0.003482
21 SW403 p53 49.0 0.043151 0.006024
22 COLO-679 BRAF 49.0 0.07377 0.044783
22 COLO-679 PI3K 49.0 0.120477 0.0
23 A2058 Zero 49.0 0.062190999999999996 0.028751
22 COLO-679 p53 49.0 0.18973600000000002 0.09281
23 A2058 BRAF 49.0 0.064396 0.030471
23 A2058 PI3K 49.0 0.024136 0.0
24 DiFi Zero 49.0 0.351078 0.291751
23 A2058 p53 49.0 0.12473300000000001 0.059733
24 DiFi BRAF 49.0 0.343074 0.290063
25 LB2518-MEL Zero 49.5 0.196306 0.082527
24 DiFi PI3K 49.0 0.273427 0.0
25 LB2518-MEL BRAF 49.5 0.204693 0.091365
24 DiFi p53 49.0 0.69947 0.579215
25 LB2518-MEL PI3K 49.5 0.17031100000000002 0.012887
25 LB2518-MEL p53 49.5 0.24921100000000002 0.09993
26 LB373-MEL-D Zero 49.5 0.344549 0.182227
26 LB373-MEL-D BRAF 49.5 0.281022 0.148649
27 MDST8 Zero 49.0 0.10852 0.049575
27 MDST8 BRAF 49.0 0.09644 0.058568
26 LB373-MEL-D PI3K 49.5 0.331392 0.00488
27 MDST8 PI3K 49.0 0.163263 0.0
26 LB373-MEL-D p53 49.5 0.407616 0.241306
28 WM-266-4 Zero 49.0 0.082222 0.054596
27 MDST8 p53 49.0 0.224028 0.108187
28 WM-266-4 BRAF 49.0 0.08322299999999999 0.05379
28 WM-266-4 PI3K 49.0 0.028406 0.0
29 SNU-C5 Zero 49.0 0.38776900000000003 0.283692
28 WM-266-4 p53 49.0 0.141168 0.11184
29 SNU-C5 BRAF 49.0 0.40445200000000003 0.315354
30 WM793B Zero 49.5 0.489404 0.25878
29 SNU-C5 PI3K 49.0 0.304406 0.011205
30 WM793B BRAF 49.5 0.230546 0.154169
29 SNU-C5 p53 49.0 0.7640739999999999 0.577884
30 WM793B PI3K 49.5 0.405632 0.009947
31 NCI-H716 Zero 49.0 0.513019 0.272903
30 WM793B p53 49.5 0.766688 0.406474
31 NCI-H716 BRAF 49.0 0.514449 0.275434
32 LS-180 Zero 49.0 0.409063 0.146963
31 NCI-H716 PI3K 49.0 0.49582200000000004 0.12141
32 LS-180 BRAF 49.0 0.39043 0.148901
31 NCI-H716 p53 49.0 0.603862 0.431301
32 LS-180 PI3K 49.0 0.363033 0.100403
33 M14 Zero 49.5 0.659884 0.458998
32 LS-180 p53 49.0 0.602617 0.180748
33 M14 BRAF 49.5 0.663682 0.469729
33 M14 PI3K 49.5 0.381153 0.0
34 SK-MEL-2 Zero 49.5 0.5031519999999999 0.391153
33 M14 p53 49.5 0.792737 0.703373
34 SK-MEL-2 BRAF 49.5 0.49571099999999996 0.37836
35 VMRC-MELG Zero 49.0 0.326559 0.179693
34 SK-MEL-2 PI3K 49.5 0.341566 0.0
35 VMRC-MELG BRAF 49.0 0.320292 0.176715
34 SK-MEL-2 p53 49.5 0.661287 0.567214
35 VMRC-MELG PI3K 49.0 0.218584 0.005391
36 Hs-939-T Zero 49.0 0.175542 0.086482
35 VMRC-MELG p53 49.0 0.43151 0.269133
36 Hs-939-T BRAF 49.0 0.169959 0.081219
37 LOXIMVI Zero 49.0 0.232984 0.132768
36 Hs-939-T PI3K 49.0 0.108964 0.0
37 LOXIMVI BRAF 49.0 0.21658299999999997 0.126184
36 Hs-939-T p53 49.0 0.21746 0.145894
37 LOXIMVI PI3K 49.0 0.186228 0.0
38 SNU-81 Zero 49.0 0.5842149999999999 0.432492
38 SNU-81 BRAF 49.0 0.569585 0.426409
37 LOXIMVI p53 49.0 0.448777 0.262628
38 SNU-81 PI3K 49.0 0.504733 0.192149
39 COLO-783 Zero 49.0 0.5570660000000001 0.337886
38 SNU-81 p53 49.0 0.8829560000000001 0.646777
39 COLO-783 BRAF 49.0 0.5583560000000001 0.350538
40 G-361 Zero 49.0 0.354233 0.286744
39 COLO-783 PI3K 49.0 0.520613 0.0
40 G-361 BRAF 49.0 0.350697 0.288911
39 COLO-783 p53 49.0 0.759097 0.680737
40 G-361 PI3K 49.0 0.239667 0.0
40 G-361 p53 49.0 0.57456 0.446864
41 NCI-H508 Zero 49.0 0.021973 0.002158
41 NCI-H508 BRAF 49.0 0.008091000000000001 0.001803
41 NCI-H508 PI3K 49.0 0.028872 0.0
42 SK-MEL-5 Zero 49.0 0.048154 0.029161
41 NCI-H508 p53 49.0 0.049498 0.001737
42 SK-MEL-5 BRAF 49.0 0.047101000000000004 0.028462
42 SK-MEL-5 PI3K 49.0 0.016416 0.0
43 WM-115 Zero 49.0 0.189498 0.137218
42 SK-MEL-5 p53 49.0 0.091556 0.053893
43 WM-115 BRAF 49.0 0.180363 0.137125
44 WM1552C Zero 49.0 0.319938 0.239006
43 WM-115 PI3K 49.0 0.06066 0.0
44 WM1552C BRAF 49.0 0.307762 0.237031
43 WM-115 p53 49.0 0.339245 0.256315
44 WM1552C PI3K 49.0 0.362051 0.0
44 WM1552C p53 49.0 0.335949 0.31621
45 RCM-1 Zero 49.0 0.09489 0.028564
45 RCM-1 BRAF 49.0 0.094444 0.037497
45 RCM-1 PI3K 49.0 0.104654 0.0
46 OUMS-23 Zero 49.0 0.138485 0.040356
45 RCM-1 p53 49.0 0.177361 0.060951
46 OUMS-23 BRAF 49.0 0.116385 0.043101
47 SNU-407 Zero 49.0 0.15954000000000002 0.083837
46 OUMS-23 PI3K 49.0 0.11352799999999999 0.001797
47 SNU-407 BRAF 49.0 0.13289 0.083013
46 OUMS-23 p53 49.0 0.230262 0.045403
47 SNU-407 PI3K 49.0 0.122264 0.0
47 SNU-407 p53 49.0 0.31178700000000004 0.171054
48 SW48 Zero 49.0 0.277595 0.180608
48 SW48 BRAF 49.0 0.208253 0.171176
49 GP2d Zero 49.0 0.396605 0.221289
48 SW48 PI3K 49.0 0.39177100000000004 0.006543
49 GP2d BRAF 49.0 0.336308 0.218698
48 SW48 p53 49.0 0.511322 0.327251
49 GP2d PI3K 49.0 0.366168 0.0
49 GP2d p53 49.0 0.794922 0.44119
50 MMAc-SF Zero 49.5 0.044289999999999996 0.02822
50 MMAc-SF BRAF 49.5 0.037896 0.027467
51 CaR-1 Zero 49.0 0.487703 0.443604
51 CaR-1 BRAF 49.0 0.48980100000000004 0.442688
50 MMAc-SF PI3K 49.5 0.082891 0.0
51 CaR-1 PI3K 49.0 0.410456 0.0
50 MMAc-SF p53 49.5 0.082016 0.052084
51 CaR-1 p53 49.0 0.792147 0.741842
52 Hs-944-T Zero 49.0 0.306329 0.176404
52 Hs-944-T BRAF 49.0 0.299085 0.173952
53 COLO-320-HSR Zero 49.0 0.401517 0.307593
52 Hs-944-T PI3K 49.0 0.153174 0.0
53 COLO-320-HSR BRAF 49.0 0.396298 0.305544
52 Hs-944-T p53 49.0 0.535146 0.345842
53 COLO-320-HSR PI3K 49.0 0.325535 0.0
53 COLO-320-HSR p53 49.0 0.6480490000000001 0.501859
54 COLO-201 Zero 49.0 0.17149699999999998 0.034159
54 COLO-201 BRAF 49.0 0.100741 0.049366
55 KM12 Zero 49.0 0.09373100000000001 0.037782
55 KM12 BRAF 49.0 0.092752 0.039419
54 COLO-201 PI3K 49.0 0.201957 0.000836
55 KM12 PI3K 49.0 0.091395 0.0
54 COLO-201 p53 49.0 0.32958600000000005 0.078676
55 KM12 p53 49.0 0.189178 0.075039
56 UACC-62 Zero 49.0 0.025469000000000002 0.005371
56 UACC-62 BRAF 49.0 0.016462 0.005989
57 WM278 Zero 49.5 0.16156500000000001 0.117185
56 UACC-62 PI3K 49.0 0.017787 0.0
56 UACC-62 p53 49.0 0.043404 0.008627
57 WM278 BRAF 49.5 0.071634 0.050373
57 WM278 PI3K 49.5 0.243916 0.0
58 SK-CO-1 Zero 49.0 0.149658 0.034573
57 WM278 p53 49.5 0.311458 0.224841
58 SK-CO-1 BRAF 49.0 0.072856 0.039272
59 HT-29 Zero 49.0 0.213318 0.128036
58 SK-CO-1 PI3K 49.0 0.139188 0.0
59 HT-29 BRAF 49.0 0.12479699999999999 0.100452
58 SK-CO-1 p53 49.0 0.28515599999999997 0.062974
59 HT-29 PI3K 49.0 0.358363 0.053904
60 NCI-H747 Zero 49.0 0.34467400000000004 0.305395
59 HT-29 p53 49.0 0.333176 0.184027
60 NCI-H747 BRAF 49.0 0.336423 0.295171
60 NCI-H747 PI3K 49.0 0.221566 0.0078
61 LIM1215 Zero 49.0 0.38961599999999996 0.23973
60 NCI-H747 p53 49.0 0.525544 0.471889
61 LIM1215 BRAF 49.0 0.38608699999999996 0.235567
62 CL-40 Zero 49.0 0.089992 0.037484
61 LIM1215 PI3K 49.0 0.133514 0.063302
62 CL-40 BRAF 49.0 0.081976 0.040186
61 LIM1215 p53 49.0 0.677462 0.392332
62 CL-40 PI3K 49.0 0.020795 0.001201
63 CP67-MEL Zero 49.5 0.730983 0.640622
62 CL-40 p53 49.0 0.18015 0.073422
63 CP67-MEL BRAF 49.5 0.717629 0.629112
64 G-MEL Zero 49.5 0.021299 0.003542
63 CP67-MEL PI3K 49.5 0.454743 0.08161
64 G-MEL BRAF 49.5 0.018534 0.005562
63 CP67-MEL p53 49.5 0.8007519999999999 0.722795
64 G-MEL PI3K 49.5 0.0174 0.0
64 G-MEL p53 49.5 0.026756000000000002 0.008864
65 CP66-MEL Zero 49.5 0.261687 0.180618
66 MZ7-mel Zero 49.5 0.170793 0.100812
65 CP66-MEL BRAF 49.5 0.260459 0.175304
66 MZ7-mel BRAF 49.5 0.171351 0.100236
65 CP66-MEL PI3K 49.5 0.199075 0.007093
66 MZ7-mel PI3K 49.5 0.144692 0.001442
66 MZ7-mel p53 49.5 0.21041100000000001 0.174067
65 CP66-MEL p53 49.5 0.516239 0.361565
67 SNU-C1 Zero 49.0 0.648202 0.494844
67 SNU-C1 BRAF 49.0 0.588939 0.466292
67 SNU-C1 PI3K 49.0 0.607477 0.334126
68 SNU-175 Zero 49.0 0.48198799999999997 0.323307
67 SNU-C1 p53 49.0 0.861767 0.616771
68 SNU-175 BRAF 49.0 0.403022 0.334781
68 SNU-175 PI3K 49.0 0.479735 0.09952
69 HCC2998 Zero 49.0 0.721882 0.626428
68 SNU-175 p53 49.0 0.858454 0.544469
69 HCC2998 BRAF 49.0 0.7075239999999999 0.618427
70 HT-144 Zero 49.0 0.360904 0.259929
70 HT-144 BRAF 49.0 0.368448 0.26795
69 HCC2998 PI3K 49.0 0.5836399999999999 0.296499
70 HT-144 PI3K 49.0 0.069503 0.0
69 HCC2998 p53 49.0 0.861321 0.739619
70 HT-144 p53 49.0 0.626525 0.511687
71 HCT-116 Zero 49.0 0.392614 0.279685
71 HCT-116 BRAF 49.0 0.374009 0.299712
71 HCT-116 PI3K 49.0 0.435189 0.0
72 HT-115 Zero 49.0 0.598204 0.522184
71 HCT-116 p53 49.0 0.759329 0.543566
72 HT-115 BRAF 49.0 0.6034740000000001 0.535552
73 SNU-C2B Zero 49.0 0.769493 0.69502
72 HT-115 PI3K 49.0 0.498976 0.345889
73 SNU-C2B BRAF 49.0 0.739673 0.6932
72 HT-115 p53 49.0 0.792727 0.67836
73 SNU-C2B PI3K 49.0 0.604907 0.356048
74 RVH-421 Zero 49.5 0.15919 0.100764
73 SNU-C2B p53 49.0 0.9375600000000001 0.81232
74 RVH-421 BRAF 49.5 0.166244 0.106628
75 UACC-257 Zero 49.0 0.044072 0.015358
74 RVH-421 PI3K 49.5 0.135674 0.0
75 UACC-257 BRAF 49.0 0.030637 0.015544
74 RVH-421 p53 49.5 0.261007 0.213262
75 UACC-257 PI3K 49.0 0.036055 0.0
75 UACC-257 p53 49.0 0.080845 0.0305
76 SW1116 Zero 49.0 0.315481 0.190584
76 SW1116 BRAF 49.0 0.324715 0.199939
77 A375 Zero 49.0 0.155744 0.083091
76 SW1116 PI3K 49.0 0.364711 0.088103
77 A375 BRAF 49.0 0.164432 0.085296
76 SW1116 p53 49.0 0.394843 0.228736
77 A375 PI3K 49.0 0.033551 0.0
78 SNU-61 Zero 49.0 0.065466 0.040997
77 A375 p53 49.0 0.32023599999999997 0.171282
78 SNU-61 BRAF 49.0 0.06257399999999999 0.043412
79 451Lu Zero 49.5 0.04531 0.017458
78 SNU-61 PI3K 49.0 0.062092 0.0
79 451Lu BRAF 49.5 0.031158 0.014682
78 SNU-61 p53 49.0 0.129491 0.084382
79 451Lu PI3K 49.5 0.050518 0.0
79 451Lu p53 49.5 0.08359 0.032865
80 SK-MEL-28 Zero 49.0 0.052432 0.033017
80 SK-MEL-28 BRAF 49.0 0.046048 0.028314
81 C2BBe1 Zero 49.0 0.577562 0.397473
80 SK-MEL-28 PI3K 49.0 0.022633 0.0
81 C2BBe1 BRAF 49.0 0.574588 0.407732
80 SK-MEL-28 p53 49.0 0.09407199999999999 0.062048
81 C2BBe1 PI3K 49.0 0.510245 0.176229
82 RKO Zero 49.0 0.30594 0.198039
81 C2BBe1 p53 49.5 0.9414290000000001 0.616827
82 RKO BRAF 49.0 0.184951 0.155287
82 RKO PI3K 49.0 0.358905 0.0
83 LS-411N Zero 49.0 0.138548 0.081092
82 RKO p53 49.0 0.537569 0.367231
83 LS-411N BRAF 49.0 0.132372 0.081264
84 CCK-81 Zero 49.0 0.25831 0.144555
83 LS-411N PI3K 49.0 0.109682 0.0
84 CCK-81 BRAF 49.0 0.245548 0.145887
83 LS-411N p53 49.0 0.264923 0.153217
84 CCK-81 PI3K 49.0 0.201787 0.0
85 C32 Zero 49.0 0.325464 0.184313
85 C32 BRAF 49.0 0.221346 0.149606
84 CCK-81 p53 49.0 0.533738 0.29233
85 C32 PI3K 49.0 0.276161 0.0
85 C32 p53 49.0 0.391622 0.25345
86 WM35 Zero 49.5 0.21450000000000002 0.154207
86 WM35 BRAF 49.5 0.22051 0.151376
87 SNU-283 Zero 49.0 0.455925 0.265965
86 WM35 PI3K 49.5 0.124495 0.0
86 WM35 p53 49.5 0.348304 0.304634
87 SNU-283 BRAF 49.0 0.460509 0.27159
87 SNU-283 PI3K 49.0 0.44823599999999997 0.206062
88 COLO-205 Zero 49.0 0.147668 0.014728
88 COLO-205 BRAF 49.0 0.052702 0.016852
87 SNU-283 p53 49.0 0.606305 0.343804
88 COLO-205 PI3K 49.0 0.144018 0.011387
89 IPC-298 Zero 49.0 0.20014099999999999 0.149609
89 IPC-298 BRAF 49.0 0.184731 0.140268
88 COLO-205 p53 49.0 0.265752 0.020402
89 IPC-298 PI3K 49.0 0.065595 0.0
90 SK-MEL-3 Zero 49.0 0.125944 0.061151
89 IPC-298 p53 49.0 0.367336 0.279814
90 SK-MEL-3 BRAF 49.0 0.123324 0.061384
90 SK-MEL-3 PI3K 49.0 0.113247 0.0
91 A101D Zero 49.0 0.20654 0.118732
90 SK-MEL-3 p53 49.0 0.196154 0.131144
91 A101D BRAF 49.0 0.184394 0.119156
92 CW-2 Zero 49.0 0.09435299999999999 0.036786
91 A101D PI3K 49.0 0.161904 0.0
92 CW-2 BRAF 49.0 0.080843 0.039057
91 A101D p53 49.0 0.341361 0.210042
93 CL-11 Zero 49.0 0.161717 0.08815
92 CW-2 PI3K 49.0 0.052744 0.0
93 CL-11 BRAF 49.0 0.1681 0.096387
92 CW-2 p53 49.0 0.19168200000000002 0.070249
93 CL-11 PI3K 49.0 0.133251 0.0
93 CL-11 p53 49.0 0.30834399999999995 0.172945
94 Malme-3M Zero 49.0 0.206289 0.116277
94 Malme-3M BRAF 49.0 0.20057999999999998 0.108667
95 LS-123 Zero 49.0 0.048971 0.028249
95 LS-123 BRAF 49.0 0.04198 0.028284
94 Malme-3M PI3K 49.0 0.18119200000000002 0.063156
95 LS-123 PI3K 49.0 0.014177 0.0
94 Malme-3M p53 49.0 0.24546400000000002 0.153201
95 LS-123 p53 49.0 0.087694 0.052718
96 K2 Zero 49.5 0.051640000000000005 0.023754
96 K2 BRAF 49.5 0.057018 0.025996
96 K2 PI3K 49.5 0.071423 0.0
97 Mewo Zero 49.0 0.449861 0.183516
96 K2 p53 49.5 0.076094 0.049657
97 Mewo BRAF 49.0 0.467556 0.189589
97 Mewo PI3K 49.0 0.406324 0.0
98 SW620 Zero 49.0 0.29197300000000004 0.167752
97 Mewo p53 49.0 0.604261 0.364642
98 SW620 BRAF 49.0 0.195548 0.136873
99 CL-34 Zero 49.0 0.165243 0.06997
98 SW620 PI3K 49.0 0.340128 0.00566
98 SW620 p53 49.0 0.514508 0.332775
99 CL-34 BRAF 49.0 0.153571 0.074955
100 CP50-MEL-B Zero 49.5 0.287493 0.103549
99 CL-34 PI3K 49.0 0.097022 0.0
100 CP50-MEL-B BRAF 49.5 0.292446 0.098351
99 CL-34 p53 49.0 0.354879 0.148136
100 CP50-MEL-B PI3K 49.5 0.179995 0.002186
101 SW1463 Zero 49.0 0.109963 0.063136
100 CP50-MEL-B p53 49.5 0.42257599999999995 0.18172
101 SW1463 BRAF 49.0 0.110975 0.064458
101 SW1463 PI3K 49.0 0.13668 0.027739
102 SNU-1040 Zero 49.0 0.368593 0.293402
101 SW1463 p53 49.0 0.16472199999999998 0.098744
102 SNU-1040 BRAF 49.0 0.364898 0.288922
103 T84 Zero 49.0 0.232322 0.094521
102 SNU-1040 PI3K 49.0 0.255039 0.0
103 T84 BRAF 49.0 0.222968 0.087693
102 SNU-1040 p53 49.0 0.720297 0.57572
103 T84 PI3K 49.0 0.124307 0.0
104 Geo Zero 49.0 0.066369 0.007001
103 T84 p53 49.0 0.458924 0.181435
104 Geo BRAF 49.0 0.061364 0.008222
104 Geo PI3K 49.0 0.012271 0.0
105 WT Zero 49.0 0.233099 0.142869
104 Geo p53 49.0 0.137412 0.01487
106 SK-MEL-30 Zero 49.0 0.284938 0.166449
105 WT BRAF 49.0 0.22467 0.135031
106 SK-MEL-30 BRAF 49.0 0.305697 0.180564
106 SK-MEL-30 PI3K 49.0 0.225321 0.0
105 WT PI3K 49.0 0.136886 0.0
106 SK-MEL-30 p53 49.0 0.484564 0.372886
105 WT p53 49.0 0.457733 0.271328
107 HT55 Zero 49.0 0.487314 0.213752
107 HT55 BRAF 49.0 0.489865 0.219209
107 HT55 PI3K 49.0 0.41723299999999997 0.149767
108 IST-MEL1 Zero 49.5 0.446537 0.333529
107 HT55 p53 49.0 0.8071569999999999 0.31131
108 IST-MEL1 BRAF 49.5 0.43427 0.329814
109 SK-MEL-24 Zero 49.0 0.051741999999999996 0.036009
108 IST-MEL1 PI3K 49.5 0.385374 0.0
109 SK-MEL-24 BRAF 49.0 0.049901 0.035922
108 IST-MEL1 p53 49.5 0.715154 0.658501
109 SK-MEL-24 PI3K 49.0 0.019962 0.0
110 IGR-1 Zero 49.0 0.07191600000000001 0.055293
109 SK-MEL-24 p53 49.0 0.070164 0.054441
110 IGR-1 BRAF 49.0 0.069333 0.052638
111 LS1034 Zero 49.0 0.111832 0.037188
110 IGR-1 PI3K 49.0 0.028397 0.0
110 IGR-1 p53 49.0 0.137932 0.110076
111 LS1034 BRAF 49.0 0.08939 0.034614
112 LS-513 Zero 49.0 0.029419 0.009126
111 LS1034 PI3K 49.0 0.081287 0.016285
112 LS-513 BRAF 49.0 0.024211999999999997 0.009172
111 LS1034 p53 49.0 0.20561000000000001 0.063142
112 LS-513 PI3K 49.0 0.020147 0.0004
113 MEL-HO Zero 49.0 0.07372100000000001 0.039825
112 LS-513 p53 49.0 0.056161 0.018684
113 MEL-HO BRAF 49.0 0.06972500000000001 0.038863
113 MEL-HO PI3K 49.0 0.055886 0.0
114 SW948 Zero 49.0 0.346729 0.227275
113 MEL-HO p53 49.0 0.100498 0.075642
114 SW948 BRAF 49.0 0.339401 0.21764
115 HCT-15 Zero 49.0 0.530408 0.425289
114 SW948 PI3K 49.0 0.356294 0.004569
115 HCT-15 BRAF 49.0 0.52737 0.434758
114 SW948 p53 49.0 0.663026 0.426318
115 HCT-15 PI3K 49.0 0.429521 0.220437
115 HCT-15 p53 49.0 0.826627 0.645074
