n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2 BRAF PTEN AKT PDPK1 p70_b1 p70_b2 ERK_b1 ERK_b2 MEK_b1 MEK_b2
12 G-361 BRAF 49.0 0.232406 0.14053 0.0 0.4858 0.386291 0.383209 0.4338729999999999 0.3395819999999999 0.41957899999999987 0.0 0.42794299999999996 0.0
11 CL-40 p53 49.0 1.0 0.4968 0.5032 0.0 0.4968 0.4968 0.4968 0.4968 1.0 0.5032 1.0 0.5032
12 G-361 PI3K 49.0 0.497 0.0 1.0 0.503 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
12 G-361 p53 49.0 1.0 0.5 1.0 0.0 0.5 0.5 0.5 0.5 1.0 1.0 1.0 1.0
13 SNU-1040 Zero 49.5 0.5350719999999999 0.384596 0.0 0.0 0.999999 0.999999 0.999999 0.999999 0.45860400000000007 0.0 0.45544799999999996 0.0
14 IGR-37 Zero 49.0 0.504 0.2494 1.0 0.496 0.2494 0.2494 0.2494 0.2494 1.0 1.0 1.0 1.0
13 SNU-1040 BRAF 49.5 0.5296379999999999 0.39121900000000004 0.0 0.0 0.999999 0.999999 0.999999 0.999999 0.469498 0.0 0.460384 0.0
14 IGR-37 BRAF 49.0 0.223313 0.131004 0.0 0.48719900000000005 0.3775449999999998 0.38086399999999987 0.4257289999999997 0.32475699999999985 0.4215839999999997 0.0 0.42262999999999984 0.0
13 SNU-1040 PI3K 49.5 0.300064 0.0 0.378825 0.0 0.0 0.0 0.0 0.0 0.5340030000000001 0.29683400000000004 0.5065550000000001 0.321581
14 IGR-37 PI3K 49.0 0.494 0.0 1.0 0.506 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
14 IGR-37 p53 49.0 1.0 0.4922 1.0 0.0 0.4922 0.4922 0.4922 0.4922 1.0 1.0 1.0 1.0
13 SNU-1040 p53 49.5 0.538847 0.39417 0.0 0.0 1.0 1.0 1.0 1.0 0.46683 0.0 0.47158700000000003 0.0
15 HT55 Zero 49.0 0.4996 0.2506 0.9999999999999999 0.5004 0.2506 0.2506 0.2506 0.2506 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
15 HT55 BRAF 49.0 0.226133 0.12977000000000002 0.0 0.5014 0.3644010000000001 0.3668280000000001 0.41085500000000025 0.3178940000000001 0.4223780000000001 0.0 0.412681 0.0
16 SNU-175 Zero 49.0 0.223563 0.12658700000000003 0.20401900000000006 0.510599 0.355106 0.35248899999999983 0.4011439999999998 0.3127349999999999 0.4741989999999998 0.164458 0.4571459999999998 0.18116700000000005
15 HT55 PI3K 49.0 0.5024 0.0 1.0 0.4976 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
15 HT55 p53 49.0 1.0 0.4852 1.0 0.0 0.4852 0.4852 0.4852 0.4852 1.0 1.0 1.0 1.0
16 SNU-175 BRAF 49.0 0.22657399999999997 0.130752 0.0 0.49300000000000005 0.3692529999999999 0.37193799999999994 0.42639900000000003 0.323505 0.4290409999999999 0.0 0.42772900000000014 0.0
17 COLO-678 Zero 49.0 0.492 0.2432 0.7568 0.508 0.2432 0.2432 0.2432 0.2432 1.0 0.7568 1.0 0.7568
17 COLO-678 BRAF 49.0 0.2528 0.2528 0.0 0.4954 0.2528 0.2528 0.2528 0.2528 1.0 0.0 1.0 0.0
16 SNU-175 PI3K 49.0 0.14812 0.0 0.36364899999999994 0.4902020000000001 0.0 0.0 0.0 0.0 0.495679 0.282243 0.47324099999999997 0.3106629999999999
17 COLO-678 PI3K 49.0 0.4928 0.0 1.0 0.5072 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
17 COLO-678 p53 49.0 1.0 0.4888 0.5112 0.0 0.4888 0.4888 0.4888 0.4888 1.0 0.5112 1.0 0.5112
16 SNU-175 p53 49.0 0.46469 0.266052 0.05254299999999998 0.0 0.716058 0.7153559999999998 0.8152109999999998 0.6226780000000001 0.43914700000000007 0.03401299999999998 0.4366600000000001 0.03867499999999999
18 SK-MEL-3 Zero 49.0 0.5032 0.244 1.0 0.4968 0.244 0.244 0.244 0.244 1.0 1.0 1.0 1.0
19 VMRC-MELG Zero 49.0 0.5042 0.2536 1.0 0.4958 0.2536 0.2536 0.2536 0.2536 1.0 1.0 1.0 1.0
18 SK-MEL-3 BRAF 49.0 0.2249720000000001 0.14022100000000004 0.0 0.504601 0.36378699999999986 0.3633989999999999 0.41375799999999985 0.31395500000000004 0.4302629999999999 0.0 0.42155699999999996 0.0
19 VMRC-MELG BRAF 49.0 0.2155240000000001 0.12636100000000003 0.0 0.49819899999999995 0.372936 0.373087 0.42010900000000007 0.32339600000000013 0.420214 0.0 0.4191560000000001 0.0
18 SK-MEL-3 PI3K 49.0 0.4966 0.0 1.0 0.5034 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
19 VMRC-MELG PI3K 49.0 0.4956 0.0 1.0 0.5044 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
18 SK-MEL-3 p53 49.0 1.0 0.494 1.0 0.0 0.494 0.494 0.494 0.494 1.0 1.0 1.0 1.0
19 VMRC-MELG p53 49.0 1.0 0.5 1.0 0.0 0.5 0.5 0.5 0.5 1.0 1.0 1.0 1.0
20 IGR-1 Zero 49.0 0.5167999999999999 0.2568 1.0 0.4832 0.2568 0.2568 0.2568 0.2568 1.0 1.0 1.0 1.0
20 IGR-1 BRAF 49.0 0.23340400000000006 0.138071 0.0 0.4942 0.37731800000000004 0.3714790000000001 0.4265339999999998 0.3286829999999998 0.422355 0.0 0.4317080000000001 0.0
21 CHL-1 Zero 49.0 0.4549489999999999 0.26252299999999995 0.05161100000000001 0.0 0.7177129999999999 0.7173499999999996 0.8118909999999997 0.6281749999999999 0.434409 0.035873 0.4275480000000001 0.039838
20 IGR-1 PI3K 49.0 0.5044 0.0 1.0 0.4956 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
20 IGR-1 p53 49.0 1.0 0.4918 1.0 0.0 0.4918 0.4918 0.4918 0.4918 1.0 1.0 1.0 1.0
21 CHL-1 BRAF 49.0 0.443329 0.26251399999999986 0.0 0.0 0.7398579999999998 0.739939 0.8325930000000002 0.6392159999999999 0.41577399999999987 0.0 0.411116 0.0
22 UACC-257 Zero 49.0 0.5058 0.2424 1.0 0.4942 0.2424 0.2424 0.2424 0.2424 1.0 1.0 1.0 1.0
21 CHL-1 PI3K 49.0 0.28665699999999994 0.0 0.36758499999999994 0.0 0.0 0.0 0.0 0.0 0.5057790000000001 0.29215399999999997 0.47531700000000005 0.31935
22 UACC-257 BRAF 49.0 0.21677299999999997 0.131446 0.0 0.49779999999999996 0.3727439999999999 0.3707679999999999 0.4173389999999999 0.3275269999999999 0.4256019999999999 0.0 0.42230799999999996 0.0
22 UACC-257 PI3K 49.0 0.492 0.0 1.0 0.508 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
22 UACC-257 p53 49.0 1.0 0.4894 1.0 0.0 0.4894 0.4894 0.4894 0.4894 1.0 1.0 1.0 1.0
21 CHL-1 p53 49.0 0.45727600000000024 0.2658199999999999 0.05379100000000002 0.0 0.7286779999999997 0.7312659999999995 0.8209299999999996 0.6404499999999999 0.4309910000000003 0.03012399999999999 0.4361560000000001 0.03664099999999998
23 CP50-MEL-B Zero 49.0 0.5034 0.2608 1.0 0.4966 0.2608 0.2608 0.2608 0.2608 1.0 1.0 1.0 1.0
24 COLO-829 Zero 49.0 0.5028 0.2466 1.0 0.4972 0.2466 0.2466 0.2466 0.2466 1.0 1.0 1.0 1.0
23 CP50-MEL-B BRAF 49.0 0.22699499999999995 0.13889200000000002 0.0 0.48960000000000004 0.38338500000000003 0.381382 0.434104 0.33347599999999994 0.433319 0.0 0.42902599999999996 0.0
24 COLO-829 BRAF 49.0 0.21965800000000002 0.12688600000000003 0.0 0.505201 0.370007 0.36961 0.417469 0.32520599999999994 0.42542699999999994 0.0 0.42539299999999997 0.0
23 CP50-MEL-B PI3K 49.0 0.4984 0.0 1.0 0.5016 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
24 COLO-829 PI3K 49.0 0.4964 0.0 1.0 0.5036 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
23 CP50-MEL-B p53 49.0 1.0 0.507 1.0 0.0 0.507 0.507 0.507 0.507 1.0 1.0 1.0 1.0
24 COLO-829 p53 49.0 1.0 0.4944 1.0 0.0 0.4944 0.4944 0.4944 0.4944 1.0 1.0 1.0 1.0
25 UACC-62 Zero 49.0 0.5014 0.2522 0.9999999999999999 0.4986 0.2522 0.2522 0.2522 0.2522 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
26 MZ7-mel Zero 49.0 0.49219999999999997 0.2494 1.0 0.5078 0.2494 0.2494 0.2494 0.2494 1.0 1.0 1.0 1.0
25 UACC-62 BRAF 49.0 0.2238850000000001 0.129127 0.0 0.49979999999999997 0.374157 0.3724489999999999 0.4193770000000001 0.33195800000000003 0.4239550000000002 0.0 0.4245290000000001 0.0
26 MZ7-mel BRAF 49.0 0.22308800000000006 0.13037100000000001 0.0 0.5112000000000001 0.361347 0.36310599999999993 0.413606 0.31662 0.418342 0.0 0.4167989999999998 0.0
26 MZ7-mel PI3K 49.0 0.4978 0.0 1.0 0.5022 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
25 UACC-62 PI3K 49.0 0.5044 0.0 1.0 0.4956 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
26 MZ7-mel p53 49.0 1.0 0.5068 1.0 0.0 0.5068 0.5068 0.5068 0.5068 1.0 1.0 1.0 1.0
25 UACC-62 p53 49.0 1.0 0.4856 1.0 0.0 0.4856 0.4856 0.4856 0.4856 1.0 1.0 1.0 1.0
27 SNU-C2B Zero 49.0 1.0 0.4866 0.5134 0.0 0.4866 0.4866 0.4866 0.4866 1.0 0.5134 1.0 0.5134
28 SNU-C5 Zero 49.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
27 SNU-C2B BRAF 49.0 0.5112 0.5112 0.0 0.0 0.5112 0.5112 0.5112 0.5112 1.0 0.0 1.0 0.0
27 SNU-C2B PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
28 SNU-C5 BRAF 49.0 0.49234599999999995 0.35388700000000006 0.0 0.0 0.9999989999999999 0.9999989999999999 0.9999989999999999 0.9999989999999999 0.42629399999999995 0.0 0.424192 0.0
27 SNU-C2B p53 49.0 1.0 0.4986 0.5014 0.0 0.4986 0.4986 0.4986 0.4986 1.0 0.5014 1.0 0.5014
28 SNU-C5 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
28 SNU-C5 p53 49.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
29 451Lu Zero 49.0 1.0 0.505 1.0 0.0 0.505 0.505 0.505 0.505 1.0 1.0 1.0 1.0
30 A101D Zero 49.0 0.5146 0.2636 1.0 0.4854 0.2636 0.2636 0.2636 0.2636 1.0 1.0 1.0 1.0
29 451Lu BRAF 49.0 0.447721 0.2670539999999999 0.0 0.0 0.7459429999999999 0.74593 0.8410150000000001 0.651346 0.42559199999999986 0.0 0.429311 0.0
30 A101D BRAF 49.0 0.21745999999999996 0.130714 0.0 0.502399 0.370043 0.3665659999999999 0.4197669999999999 0.316226 0.4168300000000001 0.0 0.4193660000000001 0.0
29 451Lu PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
30 A101D PI3K 49.0 0.5006 0.0 1.0 0.4994 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
29 451Lu p53 49.0 1.0 0.5046 1.0 0.0 0.5046 0.5046 0.5046 0.5046 1.0 1.0 1.0 1.0
30 A101D p53 49.0 1.0 0.504 1.0 0.0 0.504 0.504 0.504 0.504 1.0 1.0 1.0 1.0
31 CL-34 Zero 49.0 0.49920000000000003 0.2508 1.0 0.5008 0.2508 0.2508 0.2508 0.2508 1.0 1.0 1.0 1.0
32 SW837 Zero 49.0 1.0 0.505 0.495 0.0 0.505 0.505 0.505 0.505 1.0 0.495 1.0 0.495
32 SW837 BRAF 49.0 0.494 0.494 0.0 0.0 0.494 0.494 0.494 0.494 1.0 0.0 1.0 0.0
31 CL-34 BRAF 49.0 0.21442100000000003 0.130179 0.0 0.5034 0.36033600000000005 0.36252199999999996 0.4107369999999999 0.317945 0.42432900000000007 0.0 0.42224000000000017 0.0
32 SW837 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
31 CL-34 PI3K 49.0 0.494 0.0 1.0 0.506 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
32 SW837 p53 49.0 1.0 0.4926 0.5074 0.0 0.4926 0.4926 0.4926 0.4926 1.0 0.5074 1.0 0.5074
31 CL-34 p53 49.0 1.0 0.5016 1.0 0.0 0.5016 0.5016 0.5016 0.5016 1.0 1.0 1.0 1.0
33 MEL-JUSO Zero 49.0 0.4976 0.249 0.7509999999999999 0.5024 0.249 0.249 0.249 0.249 1.0 0.7509999999999999 1.0 0.7509999999999999
34 Hs-939-T Zero 49.0 0.4968 0.2384 1.0 0.5032 0.2384 0.2384 0.2384 0.2384 1.0 1.0 1.0 1.0
33 MEL-JUSO BRAF 49.0 0.2538 0.2538 0.0 0.4964 0.2538 0.2538 0.2538 0.2538 1.0 0.0 1.0 0.0
33 MEL-JUSO PI3K 49.0 0.5054 0.0 1.0 0.4946 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
34 Hs-939-T BRAF 49.0 0.22411 0.13933799999999996 0.0 0.4928 0.373709 0.373143 0.41485399999999995 0.3269369999999999 0.42801999999999996 0.0 0.417131 0.0
33 MEL-JUSO p53 49.0 1.0 0.5032 0.4968 0.0 0.5032 0.5032 0.5032 0.5032 1.0 0.4968 1.0 0.4968
34 Hs-939-T PI3K 49.0 0.4986 0.0 1.0 0.5014 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
34 Hs-939-T p53 49.0 1.0 0.4972 1.0 0.0 0.4972 0.4972 0.4972 0.4972 1.0 1.0 1.0 1.0
35 KM12 Zero 49.0 0.4549840000000002 0.2565619999999999 0.04863099999999999 0.0 0.7284799999999997 0.7302889999999996 0.8147109999999993 0.637633 0.43197800000000025 0.03209600000000001 0.4194110000000002 0.03698000000000001
36 SNU-81 Zero 49.0 0.7456 0.4902 0.5098 0.0 0.4902 0.4902 0.4902 0.4902 1.0 0.5098 1.0 0.5098
36 SNU-81 BRAF 49.0 0.4994 0.4994 0.0 0.0 0.4994 0.4994 0.4994 0.4994 1.0 0.0 1.0 0.0
36 SNU-81 PI3K 49.0 0.5038 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
35 KM12 BRAF 49.0 0.44370099999999985 0.27341699999999997 0.0 0.0 0.7358779999999999 0.7360310000000001 0.8288909999999998 0.6400609999999999 0.423463 0.0 0.42161899999999985 0.0
36 SNU-81 p53 49.0 1.0 0.493 0.507 0.0 0.493 0.493 0.493 0.493 1.0 0.507 1.0 0.507
37 SK-MEL-1 Zero 49.0 0.5092000000000001 0.2548 1.0 0.4908 0.2548 0.2548 0.2548 0.2548 1.0 1.0 1.0 1.0
35 KM12 PI3K 49.0 0.28485299999999997 0.0 0.33988099999999993 0.0 0.0 0.0 0.0 0.0 0.492401 0.28253500000000004 0.467744 0.307374
37 SK-MEL-1 BRAF 49.0 0.23090199999999997 0.13799100000000003 0.0 0.49600099999999997 0.378194 0.376938 0.42590000000000017 0.3354890000000001 0.4262060000000001 0.0 0.4251230000000001 0.0
35 KM12 p53 49.0 0.45149200000000006 0.2541759999999999 0.048463000000000006 0.0 0.7304809999999997 0.7252749999999999 0.820887 0.633985 0.43193300000000007 0.029977 0.43158100000000005 0.035938
37 SK-MEL-1 PI3K 49.0 0.4932 0.0 1.0 0.5068 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
38 T84 Zero 49.0 1.0 1.0 0.0 0.4952 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
37 SK-MEL-1 p53 49.0 1.0 0.5148 1.0 0.0 0.5148 0.5148 0.5148 0.5148 1.0 1.0 1.0 1.0
38 T84 BRAF 49.0 1.0 1.0 0.0 0.4982 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
39 C32 Zero 49.0 0.5045999999999999 0.243 1.0 0.4954 0.243 0.243 0.243 0.243 1.0 1.0 1.0 1.0
38 T84 PI3K 49.0 0.494 0.0 1.0 0.506 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
38 T84 p53 49.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
40 SNU-61 Zero 49.0 1.0 0.5172 0.4828 0.0 0.5172 0.5172 0.5172 0.5172 1.0 0.4828 1.0 0.4828
39 C32 BRAF 49.0 0.222433 0.135138 0.0 0.4916 0.37463199999999985 0.3763739999999999 0.4212049999999999 0.3265939999999999 0.42384000000000005 0.0 0.431492 0.0
40 SNU-61 BRAF 49.0 0.5 0.5 0.0 0.0 0.5 0.5 0.5 0.5 1.0 0.0 1.0 0.0
39 C32 PI3K 49.0 0.498 0.0 1.0 0.502 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
40 SNU-61 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
39 C32 p53 49.0 1.0 0.5138 1.0 0.0 0.5138 0.5138 0.5138 0.5138 1.0 1.0 1.0 1.0
40 SNU-61 p53 49.0 1.0 0.5008 0.4992 0.0 0.5008 0.5008 0.5008 0.5008 1.0 0.4992 1.0 0.4992
41 LB2518-MEL Zero 49.0 0.48919999999999997 0.244 0.756 0.5108 0.244 0.244 0.244 0.244 1.0 0.756 1.0 0.756
41 LB2518-MEL BRAF 49.0 0.2494 0.2494 0.0 0.4974 0.2494 0.2494 0.2494 0.2494 1.0 0.0 1.0 0.0
41 LB2518-MEL PI3K 49.0 0.5084 0.0 1.0 0.4916 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
42 C2BBe1 Zero 49.0 0.23077099999999992 0.13423900000000002 0.21105799999999997 0.5001979999999999 0.3628470000000001 0.36492300000000005 0.4116330000000001 0.31800799999999996 0.46433499999999994 0.15680999999999998 0.45296200000000014 0.17985399999999999
41 LB2518-MEL p53 49.0 1.0 0.4716 0.5284 0.0 0.4716 0.4716 0.4716 0.4716 1.0 0.5284 1.0 0.5284
42 C2BBe1 BRAF 49.0 0.22916899999999996 0.143731 0.0 0.49659999999999993 0.37379699999999993 0.3766549999999998 0.41745499999999985 0.33067700000000005 0.4325819999999999 0.0 0.4224629999999999 0.0
43 CCK-81 Zero 49.0 0.49938000000000005 0.35952300000000004 0.0 0.5095999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.42593600000000004 0.0 0.42566100000000007 0.0
42 C2BBe1 PI3K 49.0 0.135611 0.0 0.367694 0.509402 0.0 0.0 0.0 0.0 0.505421 0.289894 0.48279700000000014 0.3180490000000001
43 CCK-81 BRAF 49.0 0.48489699999999997 0.35657399999999995 0.0 0.5055999999999998 0.9999989999999999 0.9999989999999999 0.9999989999999999 0.9999989999999999 0.418296 0.0 0.42126399999999997 0.0
42 C2BBe1 p53 49.0 0.4599579999999999 0.2686049999999999 0.056526999999999994 0.0 0.7295290000000003 0.7303950000000006 0.8224509999999999 0.646553 0.441167 0.031330000000000004 0.44031599999999993 0.04299399999999999
43 CCK-81 PI3K 49.0 0.14106600000000002 0.0 0.36036099999999993 0.4961999999999999 0.0 0.0 0.0 0.0 0.498552 0.282095 0.472022 0.315096
44 SK-CO-1 Zero 49.0 0.4966 0.244 0.756 0.5034 0.244 0.244 0.244 0.244 1.0 0.756 1.0 0.756
43 CCK-81 p53 49.0 0.498156 0.36184999999999995 0.0 0.0 1.0 1.0 1.0 1.0 0.422799 0.0 0.425191 0.0
44 SK-CO-1 BRAF 49.0 0.2518 0.2518 0.0 0.5042 0.2518 0.2518 0.2518 0.2518 1.0 0.0 1.0 0.0
