n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
35 FTC-238 PI3K 49.0 0.22551 0.0
36 T84 Zero 49.0 0.29835500000000004 0.107686
35 FTC-238 p53 49.0 0.553415 0.337859
36 T84 BRAF 49.0 0.305738 0.106957
36 T84 PI3K 49.0 0.147223 0.0
37 A101D Zero 49.0 0.217662 0.136183
36 T84 p53 49.0 0.426889 0.155308
37 A101D BRAF 49.0 0.201119 0.136631
38 HCT-116 Zero 49.0 0.31 0.203486
38 HCT-116 BRAF 49.0 0.289522 0.208714
37 A101D PI3K 49.0 0.163937 0.0
38 HCT-116 PI3K 49.0 0.374866 0.0
37 A101D p53 49.0 0.330993 0.212481
38 HCT-116 p53 49.0 0.745422 0.512725
39 Hs-940-T Zero 49.0 0.15015699999999998 0.088226
39 Hs-940-T BRAF 49.0 0.149 0.087671
40 MDST8 Zero 49.0 0.11702699999999999 0.038609
39 Hs-940-T PI3K 49.0 0.033201 0.0
39 Hs-940-T p53 49.0 0.195405 0.111431
40 MDST8 BRAF 49.0 0.08657200000000001 0.040887
41 SNU-C2B Zero 49.0 0.631549 0.556262
40 MDST8 PI3K 49.0 0.152789 0.0
41 SNU-C2B BRAF 49.0 0.590257 0.547636
40 MDST8 p53 49.0 0.23570200000000002 0.076248
41 SNU-C2B PI3K 49.0 0.527821 0.359871
42 SNU-175 Zero 49.0 0.537083 0.346284
41 SNU-C2B p53 49.0 0.950788 0.801045
42 SNU-175 BRAF 49.0 0.46536 0.35861
43 Hs-944-T Zero 49.0 0.467289 0.301732
42 SNU-175 PI3K 49.0 0.519919 0.095924
43 Hs-944-T BRAF 49.0 0.45458 0.312265
42 SNU-175 p53 49.0 0.899729 0.611867
43 Hs-944-T PI3K 49.0 0.24197 0.0
43 Hs-944-T p53 49.0 0.554626 0.37776
44 CL-34 Zero 49.0 0.193433 0.070144
44 CL-34 BRAF 49.0 0.161868 0.072971
45 SW1463 Zero 49.0 0.123242 0.053839
45 SW1463 BRAF 49.0 0.111981 0.054797
44 CL-34 PI3K 49.0 0.107744 0.0
45 SW1463 PI3K 49.0 0.14546800000000001 0.02381
44 CL-34 p53 49.0 0.359355 0.152633
45 SW1463 p53 49.0 0.188314 0.095015
46 SW626 Zero 49.0 0.204837 0.106111
46 SW626 BRAF 49.0 0.175253 0.105151
46 SW626 PI3K 49.0 0.19034500000000001 0.003005
47 COLO-320-HSR Zero 49.0 0.522225 0.226525
47 COLO-320-HSR BRAF 49.0 0.37435799999999997 0.234624
46 SW626 p53 49.0 0.412589 0.227985
47 COLO-320-HSR PI3K 49.0 0.484544 0.0
48 SW948 Zero 49.0 0.468545 0.204486
47 COLO-320-HSR p53 49.0 0.649884 0.385622
48 SW948 BRAF 49.0 0.44857400000000003 0.217239
49 WM35 Zero 49.0 0.190674 0.134059
49 WM35 BRAF 49.0 0.18168299999999998 0.120891
48 SW948 PI3K 49.0 0.47353599999999996 0.0032
49 WM35 PI3K 49.0 0.109908 0.0
48 SW948 p53 49.0 0.667946 0.335666
49 WM35 p53 49.0 0.356358 0.320867
50 GP2d Zero 49.0 0.477735 0.277357
50 GP2d BRAF 49.0 0.40325 0.283108
51 SW403 Zero 49.0 0.042301 0.00465
50 GP2d PI3K 49.0 0.447371 0.0
51 SW403 BRAF 49.0 0.027074 0.001686
50 GP2d p53 49.0 0.8616219999999999 0.538063
51 SW403 PI3K 49.0 0.035559999999999994 0.002328
51 SW403 p53 49.0 0.053395 0.003947
52 HT-29 Zero 49.0 0.207226 0.113507
52 HT-29 BRAF 49.0 0.126381 0.096262
53 CHL-1 Zero 49.5 0.60076 0.466621
52 HT-29 PI3K 49.0 0.39067199999999996 0.044672
53 CHL-1 BRAF 49.5 0.582321 0.464592
52 HT-29 p53 49.0 0.321515 0.164609
53 CHL-1 PI3K 49.0 0.397115 0.0
54 CP66-MEL Zero 49.5 0.21176 0.150897
53 CHL-1 p53 49.5 0.840301 0.783053
54 CP66-MEL BRAF 49.0 0.205577 0.146257
55 TT2609-C02 Zero 49.0 0.398134 0.252444
54 CP66-MEL PI3K 49.0 0.148211 0.005754
55 TT2609-C02 BRAF 49.0 0.35928 0.250519
55 TT2609-C02 PI3K 49.0 0.304309 0.0
54 CP66-MEL p53 49.0 0.508399 0.364106
55 TT2609-C02 p53 49.0 0.651704 0.410736
56 SK-MEL-3 Zero 49.0 0.163388 0.058948
56 SK-MEL-3 BRAF 49.0 0.142962 0.055126
57 LOXIMVI Zero 49.0 0.179785 0.08002
56 SK-MEL-3 PI3K 49.0 0.146315 0.0
57 LOXIMVI BRAF 49.0 0.174783 0.083086
56 SK-MEL-3 p53 49.0 0.28761400000000004 0.161435
57 LOXIMVI PI3K 49.0 0.147708 0.0
58 A2058 Zero 49.0 0.079803 0.028493
57 LOXIMVI p53 49.0 0.37509400000000004 0.152625
58 A2058 BRAF 49.0 0.073069 0.030627
59 COLO-320 Zero 49.0 0.563159 0.410931
58 A2058 PI3K 49.0 0.029999 0.0
59 COLO-320 BRAF 49.0 0.434841 0.405574
58 A2058 p53 49.0 0.154269 0.061853
59 COLO-320 PI3K 49.0 0.50658 0.0
59 COLO-320 p53 49.0 0.659838 0.621195
60 HT-144 Zero 49.0 0.423504 0.31696
60 HT-144 BRAF 49.0 0.418094 0.318186
61 SK-MEL-30 Zero 49.0 0.404453 0.253799
60 HT-144 PI3K 49.0 0.071007 0.0
61 SK-MEL-30 BRAF 49.0 0.396014 0.259328
60 HT-144 p53 49.0 0.682278 0.5762
61 SK-MEL-30 PI3K 49.0 0.287647 0.0
62 LoVo Zero 49.0 0.29533699999999996 0.146977
61 SK-MEL-30 p53 49.0 0.529656 0.406905
63 MEL-JUSO Zero 49.0 0.322814 0.285143
62 LoVo BRAF 49.0 0.24996600000000002 0.137887
63 MEL-JUSO BRAF 49.0 0.314932 0.281132
62 LoVo PI3K 49.0 0.247281 0.0
63 MEL-JUSO PI3K 49.0 0.00673 0.0
63 MEL-JUSO p53 49.0 0.495088 0.431509
62 LoVo p53 49.0 0.5640769999999999 0.265836
64 Mewo Zero 49.0 0.6736660000000001 0.314831
64 Mewo BRAF 49.0 0.660643 0.303399
65 NCI-H508 Zero 49.0 0.035418 0.001018
64 Mewo PI3K 49.0 0.581004 0.0
65 NCI-H508 BRAF 49.0 0.007878999999999999 0.00104
64 Mewo p53 49.0 0.7475080000000001 0.503781
65 NCI-H508 PI3K 49.0 0.030935 0.0
65 NCI-H508 p53 49.0 0.057497 0.003067
66 OUMS-23 Zero 49.0 0.144796 0.036349
67 Hs-939-T Zero 49.0 0.17511500000000002 0.078113
66 OUMS-23 BRAF 49.0 0.10133999999999999 0.037223
67 Hs-939-T BRAF 49.0 0.17005599999999998 0.077844
66 OUMS-23 PI3K 49.0 0.111065 0.000691
67 Hs-939-T PI3K 49.0 0.107765 0.0
66 OUMS-23 p53 49.0 0.227525 0.048156
67 Hs-939-T p53 49.0 0.217341 0.137696
68 HCT-15 Zero 49.0 0.727811 0.552224
69 IGR-1 Zero 49.0 0.15210100000000001 0.094352
68 HCT-15 BRAF 49.0 0.691136 0.541748
69 IGR-1 BRAF 49.0 0.148621 0.100707
68 HCT-15 PI3K 49.0 0.504865 0.224175
69 IGR-1 PI3K 49.0 0.060195 0.0
68 HCT-15 p53 49.0 0.8662960000000001 0.659618
69 IGR-1 p53 49.0 0.203314 0.137656
70 SH-4 Zero 49.0 0.14347100000000002 0.103134
70 SH-4 BRAF 49.0 0.128089 0.101788
71 IPC-298 Zero 49.0 0.327983 0.226582
70 SH-4 PI3K 49.0 0.123988 0.0
71 IPC-298 BRAF 49.0 0.32762399999999997 0.227593
70 SH-4 p53 49.0 0.314243 0.225159
71 IPC-298 PI3K 49.0 0.111757 0.0
71 IPC-298 p53 49.0 0.399683 0.320738
72 HT55 Zero 49.0 0.62933 0.237283
72 HT55 BRAF 49.0 0.62539 0.247637
73 8505C Zero 49.0 0.43743 0.192438
72 HT55 PI3K 49.0 0.527451 0.148347
73 8505C BRAF 49.0 0.419931 0.187248
72 HT55 p53 49.0 0.843636 0.298318
73 8505C PI3K 49.0 0.223584 0.0
73 8505C p53 49.0 0.6519710000000001 0.436854
74 SNU-61 Zero 49.0 0.055324 0.023927
74 SNU-61 BRAF 49.0 0.047952999999999996 0.021235
74 SNU-61 PI3K 49.0 0.047369 0.0
75 LIM1215 Zero 49.0 0.516331 0.203025
74 SNU-61 p53 49.0 0.114005 0.049255
75 LIM1215 BRAF 49.0 0.49597199999999997 0.201289
76 CAL-62 Zero 49.0 0.33122399999999996 0.133968
75 LIM1215 PI3K 49.0 0.153555 0.061582
76 CAL-62 BRAF 49.0 0.308338 0.11885
76 CAL-62 PI3K 49.0 0.139797 0.0
75 LIM1215 p53 49.0 0.718167 0.343282
76 CAL-62 p53 49.0 0.577941 0.396048
77 COLO-205 Zero 49.0 0.086836 0.009214
77 COLO-205 BRAF 49.0 0.037399 0.011755
78 DiFi Zero 49.0 0.437619 0.317946
77 COLO-205 PI3K 49.0 0.09780900000000001 0.008749
78 DiFi BRAF 49.0 0.437196 0.332184
77 COLO-205 p53 49.0 0.263542 0.018234
78 DiFi PI3K 49.0 0.323693 0.0
79 COLO-679 Zero 49.0 0.115348 0.052927
78 DiFi p53 49.0 0.709783 0.566565
79 COLO-679 BRAF 49.0 0.062476000000000004 0.032842
79 COLO-679 PI3K 49.0 0.112847 0.0
80 VMRC-MELG Zero 49.0 0.297483 0.150381
79 COLO-679 p53 49.0 0.211575 0.089863
80 VMRC-MELG BRAF 49.0 0.293746 0.16102
81 GP5d Zero 49.0 0.553029 0.190105
80 VMRC-MELG PI3K 49.0 0.224348 0.003678
81 GP5d BRAF 49.0 0.396713 0.190185
80 VMRC-MELG p53 49.0 0.385138 0.238982
81 GP5d PI3K 49.0 0.53416 0.073432
82 SW620 Zero 49.0 0.42246400000000006 0.15174
81 GP5d p53 49.0 0.889284 0.306121
82 SW620 BRAF 49.0 0.228373 0.114254
83 SW837 Zero 49.0 0.340712 0.173066
83 SW837 BRAF 49.0 0.250239 0.125052
82 SW620 PI3K 49.0 0.484279 0.007332
83 SW837 PI3K 49.0 0.33486499999999997 0.053312
82 SW620 p53 49.0 0.6076940000000001 0.498553
83 SW837 p53 49.0 0.514846 0.415549
84 ASH-3 Zero 49.0 0.180249 0.096501
84 ASH-3 BRAF 49.0 0.165308 0.090629
84 ASH-3 PI3K 49.0 0.037526 0.0
85 GAK Zero 49.0 0.031691000000000004 0.011756
84 ASH-3 p53 49.0 0.44461100000000003 0.259238
85 GAK BRAF 49.0 0.029651999999999998 0.011016
85 GAK PI3K 49.0 0.048827 0.0
86 COLO-829 Zero 49.0 0.026737999999999998 0.013012
85 GAK p53 49.0 0.039928000000000005 0.021801
86 COLO-829 BRAF 49.0 0.030233 0.015418
86 COLO-829 PI3K 49.0 0.045729 0.0
87 CCK-81 Zero 49.0 0.23894100000000001 0.093797
86 COLO-829 p53 49.0 0.040952 0.020165
87 CCK-81 BRAF 49.0 0.174567 0.090991
88 COLO-800 Zero 49.0 0.060875 0.034712
88 COLO-800 BRAF 49.0 0.053006 0.034257
87 CCK-81 PI3K 49.0 0.187674 0.0
88 COLO-800 PI3K 49.0 0.008503 0.0
87 CCK-81 p53 49.0 0.538698 0.264262
88 COLO-800 p53 49.0 0.08480399999999999 0.050328
89 MMAc-SF Zero 49.0 0.07096 0.04783
89 MMAc-SF BRAF 49.0 0.066856 0.046478
90 FTC-133 Zero 49.0 0.27669699999999997 0.064142
90 FTC-133 BRAF 49.0 0.228128 0.059001
89 MMAc-SF PI3K 49.0 0.124213 0.0
90 FTC-133 PI3K 49.0 0.245186 0.0
89 MMAc-SF p53 49.0 0.088592 0.063392
90 FTC-133 p53 49.0 0.374786 0.087756
91 SNU-81 Zero 49.0 0.629565 0.511297
91 SNU-81 BRAF 49.0 0.618662 0.499147
92 8305C Zero 49.0 0.170353 0.059605
91 SNU-81 PI3K 49.0 0.557083 0.205536
91 SNU-81 p53 49.0 0.93464 0.762818
92 8305C BRAF 49.0 0.169933 0.06575
93 BHT-101 Zero 49.0 0.044891 0.027542
92 8305C PI3K 49.0 0.110977 0.0
93 BHT-101 BRAF 49.0 0.031048 0.024448
92 8305C p53 49.0 0.200424 0.083661
93 BHT-101 PI3K 49.0 0.047718 0.0
93 BHT-101 p53 49.0 0.136384 0.075514
94 M14 Zero 49.0 0.5194810000000001 0.20343
94 M14 BRAF 49.0 0.5191250000000001 0.204005
95 CP67-MEL Zero 49.5 0.723547 0.652441
94 M14 PI3K 49.0 0.333045 0.0
95 CP67-MEL BRAF 49.5 0.6933370000000001 0.61301
94 M14 p53 49.0 0.7816919999999999 0.705711
95 CP67-MEL PI3K 49.0 0.474483 0.072907
95 CP67-MEL p53 49.5 0.7468699999999999 0.690008
96 COLO-201 Zero 49.0 0.227153 0.0408
96 COLO-201 BRAF 49.0 0.113281 0.045657
97 SK-MEL-2 Zero 49.5 0.481753 0.305899
96 COLO-201 PI3K 49.0 0.259221 0.001332
97 SK-MEL-2 BRAF 49.0 0.440786 0.296973
96 COLO-201 p53 49.0 0.31601 0.063469
97 SK-MEL-2 PI3K 49.0 0.329754 0.0
98 CGTH-W-1 Zero 49.0 0.534811 0.305978
98 CGTH-W-1 BRAF 49.0 0.499777 0.297317
97 SK-MEL-2 p53 49.0 0.619703 0.529259
98 CGTH-W-1 PI3K 49.0 0.236799 0.0
99 LS1034 Zero 49.0 0.147787 0.034914
98 CGTH-W-1 p53 49.0 0.806584 0.551087
99 LS1034 BRAF 49.0 0.101093 0.034499
100 WT Zero 49.0 0.224456 0.126818
99 LS1034 PI3K 49.0 0.109931 0.014961
99 LS1034 p53 49.0 0.233217 0.051071
100 WT BRAF 49.0 0.2257 0.134832
101 NCI-H747 Zero 49.0 0.19294399999999998 0.165368
101 NCI-H747 BRAF 49.0 0.190896 0.160419
100 WT PI3K 49.0 0.142701 0.0
101 NCI-H747 PI3K 49.0 0.136188 0.006943
101 NCI-H747 p53 49.0 0.492379 0.432488
100 WT p53 49.0 0.458912 0.256319
102 LS-123 Zero 49.0 0.056314 0.032415
102 LS-123 BRAF 49.0 0.05506 0.037023
102 LS-123 PI3K 49.0 0.012906 0.0
103 HT-115 Zero 49.0 0.756514 0.691064
102 LS-123 p53 49.0 0.08230900000000001 0.051269
103 HT-115 BRAF 49.0 0.7673190000000001 0.697266
104 WM-266-4 Zero 49.0 0.082355 0.051343
103 HT-115 PI3K 49.0 0.554225 0.347111
104 WM-266-4 BRAF 49.0 0.078286 0.048685
103 HT-115 p53 49.0 0.841563 0.759825
104 WM-266-4 PI3K 49.0 0.026423 0.0
104 WM-266-4 p53 49.0 0.154251 0.120303
105 SK-MEL-28 Zero 49.0 0.040713 0.020089
105 SK-MEL-28 BRAF 49.0 0.037078 0.021547
106 Geo Zero 49.0 0.078303 0.005412
105 SK-MEL-28 PI3K 49.0 0.026096 0.0
106 Geo BRAF 49.0 0.07588500000000001 0.005277
105 SK-MEL-28 p53 49.0 0.118149 0.074321
106 Geo PI3K 49.0 0.01309 0.0
106 Geo p53 49.0 0.150152 0.013434
107 451Lu Zero 49.0 0.100996 0.038716
107 451Lu BRAF 49.0 0.076753 0.036233
108 COLO-783 Zero 49.0 0.580185 0.325124
107 451Lu PI3K 49.0 0.111765 0.0
108 COLO-783 BRAF 49.0 0.5952569999999999 0.327524
107 451Lu p53 49.0 0.12371 0.062439
108 COLO-783 PI3K 49.0 0.496613 0.0
109 MZ7-mel Zero 49.0 0.209013 0.082135
108 COLO-783 p53 49.0 0.762906 0.700337
109 MZ7-mel BRAF 49.0 0.21454 0.085871
110 WM1552C Zero 49.0 0.27524899999999997 0.195372
109 MZ7-mel PI3K 49.0 0.170884 0.003442
110 WM1552C BRAF 49.0 0.271702 0.198241
109 MZ7-mel p53 49.0 0.31759899999999996 0.268086
110 WM1552C PI3K 49.0 0.342384 0.0
111 COLO-792 Zero 49.0 0.160705 0.090067
110 WM1552C p53 49.0 0.31271099999999996 0.289411
111 COLO-792 BRAF 49.0 0.17267 0.098515
112 RKO Zero 49.0 0.345298 0.191227
111 COLO-792 PI3K 49.0 0.102605 0.0
111 COLO-792 p53 49.0 0.18373899999999999 0.105244
112 RKO BRAF 49.0 0.205283 0.165661
113 WM278 Zero 49.5 0.106057 0.088631
112 RKO PI3K 49.0 0.386286 0.0
113 WM278 BRAF 49.5 0.041382 0.024633
112 RKO p53 49.0 0.55213 0.32337
113 WM278 PI3K 49.5 0.155536 0.0
114 LS-180 Zero 49.0 0.396787 0.125426
113 WM278 p53 49.5 0.32084799999999997 0.270736
114 LS-180 BRAF 49.0 0.362788 0.129272
115 SNU-283 Zero 49.0 0.603722 0.323399
115 SNU-283 BRAF 49.0 0.578758 0.311313
114 LS-180 PI3K 49.0 0.357286 0.100214
115 SNU-283 PI3K 49.0 0.550759 0.194962
114 LS-180 p53 49.0 0.588103 0.16961
115 SNU-283 p53 49.0 0.642109 0.334176
116 A375 Zero 49.0 0.234622 0.153335
116 A375 BRAF 49.0 0.230244 0.14313
116 A375 PI3K 49.0 0.047133 0.0
117 K5 Zero 49.0 0.244294 0.131588
116 A375 p53 49.0 0.494382 0.305205
117 K5 BRAF 49.0 0.246087 0.146214
118 IGR-37 Zero 49.0 0.7059310000000001 0.476575
118 IGR-37 BRAF 49.0 0.701445 0.480869
117 K5 PI3K 49.0 0.2283 0.0
118 IGR-37 PI3K 49.0 0.581364 0.0
117 K5 p53 49.0 0.498943 0.305837
118 IGR-37 p53 49.0 0.769213 0.596651
119 LS-513 Zero 49.0 0.031457 0.006607
119 LS-513 BRAF 49.0 0.023206 0.010359
120 B-CPAP Zero 49.0 0.126108 0.005385
119 LS-513 PI3K 49.0 0.023035999999999997 0.0002
120 B-CPAP BRAF 49.0 0.084403 0.007027
119 LS-513 p53 49.0 0.053019 0.015747
120 B-CPAP PI3K 49.0 0.154956 0.0
121 NCI-H716 Zero 49.0 0.5741240000000001 0.357945
120 B-CPAP p53 49.0 0.21157399999999998 0.01368
121 NCI-H716 BRAF 49.0 0.573744 0.363186
122 KM12 Zero 49.0 0.104188 0.035192
122 KM12 BRAF 49.0 0.098418 0.038861
121 NCI-H716 PI3K 49.0 0.515374 0.107473
122 KM12 PI3K 49.0 0.109159 0.0
121 NCI-H716 p53 49.0 0.585971 0.396943
122 KM12 p53 49.0 0.202959 0.077329
123 RCM-1 Zero 49.0 0.10639 0.02827
123 RCM-1 BRAF 49.0 0.101537 0.026737
124 CL-40 Zero 49.0 0.119169 0.035134
123 RCM-1 PI3K 49.0 0.12856 0.0
124 CL-40 BRAF 49.0 0.10719999999999999 0.03875
123 RCM-1 p53 49.0 0.167214 0.043265
124 CL-40 PI3K 49.0 0.026143 0.001303
125 SK-MEL-1 Zero 49.0 0.239159 0.193337
124 CL-40 p53 49.0 0.16170800000000002 0.046461
125 SK-MEL-1 BRAF 49.0 0.233562 0.19079
126 SK-MEL-5 Zero 49.0 0.062779 0.031775
125 SK-MEL-1 PI3K 49.0 0.233429 0.003825
126 SK-MEL-5 BRAF 49.0 0.06673 0.041537
125 SK-MEL-1 p53 49.0 0.37888700000000003 0.304169
126 SK-MEL-5 PI3K 49.0 0.022856 0.0
127 COLO-678 Zero 49.0 0.21654 0.168373
126 SK-MEL-5 p53 49.0 0.126134 0.069048
127 COLO-678 BRAF 49.0 0.21998299999999998 0.175642
128 CaR-1 Zero 49.0 0.355216 0.310731
127 COLO-678 PI3K 49.0 0.206417 0.0
128 CaR-1 BRAF 49.0 0.337894 0.297418
127 COLO-678 p53 49.0 0.397864 0.318988
128 CaR-1 PI3K 49.0 0.338097 0.0
129 WM793B Zero 49.0 0.37319599999999997 0.173694
128 CaR-1 p53 49.0 0.786751 0.717311
129 WM793B BRAF 49.0 0.16700500000000001 0.111572
130 RVH-421 Zero 49.0 0.163441 0.082902
129 WM793B PI3K 49.0 0.308199 0.01185
130 RVH-421 BRAF 49.0 0.148569 0.078863
129 WM793B p53 49.0 0.613013 0.27893
130 RVH-421 PI3K 49.0 0.115117 0.0
