n_profile Patient_ID Drug_ID Time FGFR2 FRS2 TSC2 mTOR RHEB SOX10 FOXD3 ERBB3 ERBB2 ATM p53 p21 MDM2
29 CCK-81 p53 49.0 0.0 0.0 0.46322000000000013 0.5273739999999998 0.5130499999999999 0.0 0.0 0.0 0.5192599999999998 0.5297999999999999 0.0 0.0 0.0002
30 HCC2998 PI3K 49.0 0.047134999999999996 0.05349899999999999 0.6384289999999998 0.37046599999999996 0.36862899999999993 0.0 0.0 0.0 0.7811130000000002 0.5841989999999999 0.581599 0.360162 0.0
31 MMAc-SF Zero 49.5 0.0 0.582937 0.3376489999999999 0.6935469999999997 0.6542819999999999 1.0000039999999994 0.201535 0.22027900000000003 0.023221999999999996 0.5490019999999999 0.271238 0.235694 0.500283
30 HCC2998 p53 49.0 0.046439 0.052708000000000005 0.06039300000000001 0.9325830000000002 0.9373290000000001 0.0 0.0 0.0 0.788425 0.5796000000000001 0.0 0.0 0.0
31 MMAc-SF BRAF 49.5 0.0 0.5675409999999996 0.342702 0.6886789999999998 0.6494920000000001 0.9999959999999991 0.2591379999999999 0.2765899999999999 0.033152999999999995 0.553199 0.28533299999999995 0.24661100000000002 0.4888760000000002
31 MMAc-SF PI3K 49.5 0.0 0.578496 0.9999970000000001 0.000704 0.0 0.9999970000000001 0.026569 0.047667999999999995 0.0036979999999999995 0.549999 0.2801030000000001 0.2771240000000001 0.4847959999999999
32 IST-MEL1 Zero 49.5 0.035687999999999984 0.03500099999999999 0.43487700000000007 0.6971139999999995 0.5883719999999997 1.000001999999999 0.8737549999999994 0.8793759999999995 0.38987999999999984 0.5467999999999998 0.5467999999999998 0.404058 0.0
31 MMAc-SF p53 49.5 0.0 0.5651370000000001 0.143161 0.872828 0.849352 1.0000069999999999 0.2616049999999999 0.27708399999999983 0.034408999999999995 0.540805 0.0 0.0 0.49478799999999984
32 IST-MEL1 BRAF 49.5 0.03640399999999999 0.03598199999999999 0.4362189999999999 0.7013229999999997 0.5873929999999997 1.000001 0.889802 0.895646 0.3790549999999999 0.5387999999999998 0.5387999999999998 0.3980090000000001 0.0
32 IST-MEL1 PI3K 49.5 0.03119 0.0302 0.8640499999999998 0.3347819999999996 0.17072500000000007 0.9999999999999998 0.8554189999999999 0.8638500000000002 0.3810199999999996 0.5413999999999999 0.5413999999999999 0.4435499999999998 0.0
33 WM1552C Zero 49.0 0.20550399999999996 0.27112000000000014 0.05956200000000002 0.9530640000000004 0.9433880000000002 0.0 0.0 0.0 0.6773310000000002 0.41760200000000003 0.41760200000000003 0.12177000000000003 0.0
32 IST-MEL1 p53 49.5 0.03499999999999999 0.03439999999999999 0.012414000000000001 0.9956009999999995 0.9912669999999997 0.9999989999999996 0.8927449999999999 0.8988029999999998 0.37231999999999993 0.5361989999999999 0.0 0.0 0.0
33 WM1552C BRAF 49.0 0.20451800000000003 0.26595699999999994 0.05321699999999999 0.9600519999999996 0.9512909999999998 0.0 0.0 0.0 0.6952939999999997 0.4011989999999999 0.4011989999999999 0.11218700000000004 0.0
33 WM1552C PI3K 49.0 0.20088400000000006 0.25700899999999993 0.47751499999999997 0.5771639999999999 0.5364279999999999 0.0 0.0 0.0 0.6673630000000002 0.406599 0.406599 0.24969600000000003 0.0
34 LIM1215 Zero 49.0 0.15120000000000006 0.1574000000000001 0.41942499999999994 0.3581829999999999 0.4370729999999998 0.0 0.0 0.08145400000000001 0.778631 0.19300000000000003 0.21612800000000007 0.19592600000000004 0.002324
