n_profile Patient_ID Drug_ID Time FGFR2 FRS2 TSC2 mTOR RHEB SOX10 FOXD3 ERBB3 ERBB2 ATM p53 p21 MDM2
3 CP50-MEL-B BRAF 49.0 0.49320100000000006 0.49320100000000006 0.6303510000000001 0.372921 0.3703340000000001 0.501603 0.27774400000000005 0.2773629999999998 0.15020300000000003 0.5008009999999999 0.5008009999999999 0.5008009999999999 0.0
2 A2058 p53 49.0 0.5058 0.5058 0.4978 0.5022 0.5022 0.499 0.0 0.0 0.0 0.4977999999999999 0.0 0.0 0.0
3 CP50-MEL-B PI3K 49.0 0.49420000000000003 0.49420000000000003 0.9999999999999998 0.0 0.0 0.49820000000000003 0.0 0.0 0.0 0.5014000000000001 0.5014000000000001 0.5014000000000001 0.0
4 CP66-MEL Zero 49.0 0.5038 0.5038 0.7516 0.24839999999999995 0.24839999999999995 0.5014 0.0 0.0 0.0 0.5026 0.5026 0.5026 0.0
3 CP50-MEL-B p53 49.0 0.5102 0.5102 0.498 0.502 0.502 0.5109999999999999 0.0 0.0 0.0 0.49560000000000004 0.0 0.0 0.0
4 CP66-MEL BRAF 49.0 0.4946 0.4946 0.7528000000000002 0.24720000000000003 0.24720000000000003 0.511 0.0 0.0 0.0 0.5052000000000001 0.5052000000000001 0.5052000000000001 0.0
4 CP66-MEL PI3K 49.0 0.5065999999999999 0.5065999999999999 1.0 0.0 0.0 0.4992 0.0 0.0 0.0 0.5006 0.5006 0.5006 0.0
5 HT-115 Zero 49.0 0.5049999999999999 0.5049999999999999 0.0 1.000001 1.000001 0.494201 0.274702 0.26977 0.14914100000000002 0.489201 0.489201 0.0 0.0
4 CP66-MEL p53 49.0 0.49820000000000003 0.49820000000000003 0.507 0.49299999999999994 0.49299999999999994 0.49460000000000004 0.0 0.0 0.0 0.5004 0.0 0.0 0.0
6 WM793B Zero 49.0 0.5014000000000001 0.5014000000000001 0.7584000000000001 0.2416 0.2416 0.508 0.0 0.0 0.0 0.5066 0.5066 0.5066 0.0
5 HT-115 BRAF 49.0 0.48799999999999993 0.48799999999999993 0.0 1.0 1.0 0.48819999999999997 0.26257300000000006 0.26465400000000006 0.15317100000000003 0.4922009999999999 0.4922009999999999 0.0 0.0
6 WM793B BRAF 49.0 0.495598 0.495598 0.6112830000000001 0.38738400000000006 0.390511 0.514198 0.28175400000000006 0.2846550000000001 0.152112 0.48980000000000007 0.48980000000000007 0.48980000000000007 0.0
5 HT-115 PI3K 49.0 0.4870009999999999 0.4870009999999999 1.0000019999999998 0.0 0.0 0.4832019999999999 0.22574800000000003 0.22622499999999998 0.14259 0.5078019999999999 0.5078019999999999 0.5078019999999999 0.0
6 WM793B PI3K 49.0 0.511 0.511 1.0 0.0 0.0 0.4918 0.0 0.0 0.0 0.4987999999999999 0.4987999999999999 0.4987999999999999 0.0
6 WM793B p53 49.0 0.4974 0.4974 0.5072 0.49279999999999996 0.49279999999999996 0.4942 0.0 0.0 0.0 0.502 0.0 0.0 0.0
5 HT-115 p53 49.0 0.5045989999999999 0.5045989999999999 0.0 0.9999989999999999 0.9999989999999999 0.508999 0.272542 0.272491 0.15508 0.5041979999999998 0.0 0.0 0.0
8 SK-MEL-1 Zero 49.0 0.51 0.51 0.746 0.254 0.254 0.5124 0.0 0.0 0.0 0.4967999999999999 0.4967999999999999 0.4967999999999999 0.0
7 WT Zero 49.0 0.4995990000000001 0.4995990000000001 0.6265479999999999 0.37229599999999996 0.3706220000000001 0.5101969999999999 0.2566810000000001 0.26259 0.1360260000000001 0.48999899999999996 0.48999899999999996 0.48999899999999996 0.0
8 SK-MEL-1 BRAF 49.0 0.4946030000000001 0.4946030000000001 0.6312439999999999 0.3722410000000001 0.36928600000000017 0.5068020000000003 0.28170900000000004 0.27775299999999997 0.15364900000000004 0.5078 0.5078 0.5078 0.0
7 WT BRAF 49.0 0.4991970000000001 0.4991970000000001 0.6321700000000002 0.37108500000000005 0.36902899999999994 0.49279699999999976 0.271076 0.27444899999999994 0.15796600000000002 0.5033989999999999 0.5033989999999999 0.5033989999999999 0.0
8 SK-MEL-1 PI3K 49.0 0.5015999999999999 0.5015999999999999 1.0 0.0 0.0 0.5046 0.0 0.0 0.0 0.4952 0.4952 0.4952 0.0
8 SK-MEL-1 p53 49.0 0.5094 0.5094 0.5028 0.4971999999999999 0.4971999999999999 0.4952 0.0 0.0 0.0 0.48819999999999997 0.0 0.0 0.0
7 WT PI3K 49.0 0.5096009999999999 0.5096009999999999 1.0000009999999997 0.0 0.0 0.502401 0.22526499999999997 0.225311 0.132834 0.502001 0.502001 0.502001 0.0
9 SW626 Zero 49.0 0.5045999999999999 0.5045999999999999 0.7488 0.25120000000000003 0.25120000000000003 0.49179999999999996 0.0 0.0 0.0 0.4992 0.4992 0.4992 0.0
9 SW626 BRAF 49.0 0.4848 0.4848 0.7589999999999999 0.241 0.241 0.5012 0.0 0.0 0.0 0.516 0.516 0.516 0.0
9 SW626 PI3K 49.0 0.4978 0.4978 1.0 0.0 0.0 0.49019999999999997 0.0 0.0 0.0 0.5012 0.5012 0.5012 0.0
7 WT p53 49.0 0.507 0.507 0.2725700000000001 0.727499 0.7259639999999999 0.5022009999999999 0.2648940000000002 0.2682020000000002 0.161081 0.48739999999999983 0.0 0.0 0.0
9 SW626 p53 49.0 0.4962 0.4962 0.5 0.5 0.5 0.49920000000000003 0.0 0.0 0.0 0.48719999999999997 0.0 0.0 0.0
10 SNU-C1 Zero 49.0 0.4992 0.4992 0.7515999999999999 0.2484 0.2484 0.4941999999999999 0.0 0.0 0.0 0.49360000000000004 0.49360000000000004 0.49360000000000004 0.0
11 HMV-II Zero 49.0 0.49700000000000005 0.49700000000000005 0.7482 0.2518 0.2518 0.49260000000000004 0.0 0.0 0.0 0.4792 0.4792 0.4792 0.0
10 SNU-C1 BRAF 49.0 0.498 0.498 0.7404 0.2596 0.2596 0.5062 0.0 0.0 0.0 0.4948 0.4948 0.4948 0.0
11 HMV-II BRAF 49.0 0.4954 0.4954 0.7496 0.25039999999999996 0.25039999999999996 0.5108 0.0 0.0 0.0 0.505 0.505 0.505 0.0
10 SNU-C1 PI3K 49.0 0.5054000000000001 0.5054000000000001 1.0 0.0 0.0 0.5092 0.0 0.0 0.0 0.5002 0.5002 0.5002 0.0
11 HMV-II PI3K 49.0 0.5077999999999999 0.5077999999999999 1.0 0.0 0.0 0.5036 0.0 0.0 0.0 0.49920000000000003 0.49920000000000003 0.49920000000000003 0.0
10 SNU-C1 p53 49.0 0.5007999999999999 0.5007999999999999 0.5069999999999999 0.493 0.493 0.503 0.0 0.0 0.0 0.48879999999999996 0.0 0.0 0.0
11 HMV-II p53 49.0 0.5105999999999999 0.5105999999999999 0.5057999999999999 0.49420000000000003 0.49420000000000003 0.4968 0.0 0.0 0.0 0.49960000000000004 0.0 0.0 0.0
12 SNU-C5 Zero 49.0 0.49379999999999996 0.49379999999999996 0.0 1.0 1.0 0.5002 0.0 0.0 0.0 0.5084 0.0 0.0 0.0
13 VMRC-MELG Zero 49.0 0.48760000000000003 0.48760000000000003 0.7537999999999999 0.24619999999999997 0.24619999999999997 0.505 0.0 0.0 0.0 0.506 0.506 0.506 0.0
12 SNU-C5 BRAF 49.0 0.5084009999999999 0.5084009999999999 0.0 0.9999999999999997 0.9999999999999997 0.5059999999999999 0.280024 0.281113 0.154208 0.4979989999999999 0.0 0.0 0.0
12 SNU-C5 PI3K 49.0 0.4932 0.4932 0.9999999999999999 0.0 0.0 0.5096 0.0 0.0 0.0 0.5052 0.0 0.0 0.0
13 VMRC-MELG BRAF 49.0 0.506801 0.506801 0.6234110000000002 0.37801599999999996 0.37630800000000003 0.500601 0.271326 0.274737 0.15563800000000003 0.4934009999999999 0.4934009999999999 0.4934009999999999 0.0
12 SNU-C5 p53 49.0 0.5014 0.5014 0.0 1.0 1.0 0.51 0.0 0.0 0.0 0.502 0.0 0.0 0.0
13 VMRC-MELG PI3K 49.0 0.501 0.501 0.9999999999999999 0.0 0.0 0.49360000000000004 0.0 0.0 0.0 0.5034000000000001 0.5034000000000001 0.5034000000000001 0.0
14 GP5d Zero 49.0 0.5027999999999999 0.5027999999999999 0.0 0.9999999999999999 0.9999999999999999 0.5055999999999999 0.0 0.0 0.0 0.4978 0.4978 0.0 0.0
13 VMRC-MELG p53 49.0 0.5009999999999999 0.5009999999999999 0.5072 0.4928 0.4928 0.49219999999999997 0.0 0.0 0.0 0.502 0.0 0.0 0.0
14 GP5d BRAF 49.0 0.5004 0.5004 0.0 0.9999999999999999 0.9999999999999999 0.5064 0.0 0.0 0.0 0.5142 0.5142 0.0 0.0
15 HT55 Zero 49.0 0.4966 0.4966 0.7530000000000001 0.247 0.247 0.49460000000000004 0.0 0.0 0.0 0.49820000000000003 0.49820000000000003 0.49820000000000003 0.0
14 GP5d PI3K 49.0 0.5028 0.5028 1.0 0.0 0.0 0.48519999999999996 0.0 0.0 0.0 0.48639999999999994 0.48639999999999994 0.48639999999999994 0.0
14 GP5d p53 49.0 0.501 0.501 0.0 1.0 1.0 0.5032 0.0 0.0 0.0 0.4988 0.0 0.0 0.0
15 HT55 BRAF 49.0 0.5004019999999998 0.5004019999999998 0.6372310000000001 0.36092499999999983 0.3627099999999999 0.5074030000000003 0.27642899999999976 0.27661499999999983 0.1486330000000001 0.502202 0.502202 0.502202 0.0
16 UACC-62 Zero 49.0 0.5008 0.5008 0.7458000000000001 0.2542 0.2542 0.5136000000000001 0.0 0.0 0.0 0.4856 0.4856 0.4856 0.0
15 HT55 PI3K 49.0 0.49319999999999997 0.49319999999999997 1.0 0.0 0.0 0.49460000000000004 0.0 0.0 0.0 0.508 0.508 0.508 0.0
15 HT55 p53 49.0 0.4976 0.4976 0.4982 0.5018 0.5018 0.504 0.0 0.0 0.0 0.4935999999999999 0.0 0.0 0.0
16 UACC-62 BRAF 49.0 0.48699999999999993 0.48699999999999993 0.6267660000000006 0.37829299999999993 0.3774540000000001 0.504201 0.27980499999999997 0.278869 0.15456400000000003 0.497201 0.497201 0.497201 0.0
17 LoVo Zero 49.0 0.5032 0.5032 0.751 0.249 0.249 0.492 0.0 0.0 0.0 0.5076 0.5076 0.5076 0.0
16 UACC-62 PI3K 49.0 0.5074 0.5074 1.0 0.0 0.0 0.5007999999999999 0.0 0.0 0.0 0.49999999999999994 0.49999999999999994 0.49999999999999994 0.0
17 LoVo BRAF 49.0 0.508 0.508 0.7526 0.2474 0.2474 0.5048 0.0 0.0 0.0 0.5022 0.5022 0.5022 0.0
16 UACC-62 p53 49.0 0.5074000000000001 0.5074000000000001 0.4966 0.5034000000000001 0.5034000000000001 0.4966 0.0 0.0 0.0 0.5095999999999999 0.0 0.0 0.0
17 LoVo PI3K 49.0 0.5098 0.5098 1.0 0.0 0.0 0.5032000000000001 0.0 0.0 0.0 0.5028 0.5028 0.5028 0.0
18 SK-MEL-2 Zero 49.0 0.4964 0.4964 0.49500000000000005 0.5049999999999999 0.5049999999999999 0.5015999999999999 0.0 0.0 0.0 0.4902 0.0 0.0 0.0
17 LoVo p53 49.0 0.5058 0.5058 0.51 0.48999999999999994 0.48999999999999994 0.5002 0.0 0.0 0.0 0.5075999999999999 0.0 0.0 0.0
18 SK-MEL-2 BRAF 49.0 0.5016 0.5016 0.503 0.497 0.497 0.4986 0.0 0.0 0.0 0.5126 0.0 0.0 0.0
19 HT-29 Zero 49.0 0.5068 0.5068 0.0 0.9999999999999999 0.9999999999999999 0.48839999999999995 0.0 0.0 0.0 0.5136000000000001 0.0 0.0 0.0
18 SK-MEL-2 PI3K 49.0 0.4972 0.4972 1.0 0.0 0.0 0.511 0.0 0.0 0.0 0.49239999999999995 0.0 0.0 0.0
18 SK-MEL-2 p53 49.0 0.49899999999999994 0.49899999999999994 0.5082 0.4918 0.4918 0.4924 0.0 0.0 0.0 0.5112000000000001 0.0 0.0 0.0
19 HT-29 BRAF 49.0 0.5065999999999999 0.5065999999999999 0.0 1.0 1.0 0.4952 0.26112199999999997 0.25689599999999996 0.160508 0.5020009999999999 0.0 0.0 0.0
19 HT-29 PI3K 49.0 0.5054 0.5054 1.0 0.0 0.0 0.49760000000000004 0.0 0.0 0.0 0.5166 0.0 0.0 0.0
20 LOXIMVI Zero 49.0 0.49640000000000006 0.49640000000000006 0.7441999999999999 0.2558 0.2558 0.4858 0.0 0.0 0.0 0.48979999999999996 0.48979999999999996 0.48979999999999996 0.0
19 HT-29 p53 49.0 0.49240000000000006 0.49240000000000006 0.0 1.0000000000000002 1.0000000000000002 0.5046 0.0 0.0 0.0 0.49940000000000007 0.0 0.0 0.0
21 RPMI-7951 Zero 49.0 0.5038 0.5038 0.7484 0.2516 0.2516 0.49820000000000003 0.0 0.0 0.0 0.5056 0.5056 0.5056 0.0
20 LOXIMVI BRAF 49.0 0.49239700000000003 0.49239700000000003 0.6292660000000001 0.370357 0.3709019999999999 0.503597 0.27282800000000007 0.27766600000000013 0.158147 0.4978 0.4978 0.4978 0.0
20 LOXIMVI PI3K 49.0 0.513 0.513 0.9999999999999999 0.0 0.0 0.49400000000000005 0.0 0.0 0.0 0.49739999999999995 0.49739999999999995 0.49739999999999995 0.0
20 LOXIMVI p53 49.0 0.49940000000000007 0.49940000000000007 0.48780000000000007 0.5122 0.5122 0.5024 0.0 0.0 0.0 0.4964 0.0 0.0 0.0
21 RPMI-7951 BRAF 49.0 0.4968009999999999 0.4968009999999999 0.629066 0.36896599999999996 0.36748699999999995 0.5148019999999999 0.28203599999999995 0.2800660000000001 0.15040700000000004 0.5028 0.5028 0.5028 0.0
21 RPMI-7951 PI3K 49.0 0.5016 0.5016 1.0 0.0 0.0 0.497 0.0 0.0 0.0 0.509 0.509 0.509 0.0
22 LS-513 Zero 49.0 0.4956 0.4956 0.7562 0.2438 0.2438 0.5018 0.0 0.0 0.0 0.5034 0.5034 0.5034 0.0
21 RPMI-7951 p53 49.0 0.5014000000000001 0.5014000000000001 0.4958 0.5042 0.5042 0.49199999999999994 0.0 0.0 0.0 0.5054 0.0 0.0 0.0
22 LS-513 BRAF 49.0 0.5116 0.5116 0.7490000000000001 0.251 0.251 0.5068 0.0 0.0 0.0 0.49620000000000003 0.49620000000000003 0.49620000000000003 0.0
22 LS-513 PI3K 49.0 0.5022 0.5022 0.9999999999999999 0.0 0.0 0.4972 0.0 0.0 0.0 0.4966 0.4966 0.4966 0.0
23 CP67-MEL Zero 49.0 0.4996 0.4996 0.748 0.252 0.252 0.4968000000000001 0.0 0.0 0.0 0.506 0.506 0.506 0.0
22 LS-513 p53 49.0 0.5077999999999999 0.5077999999999999 0.4968 0.5032 0.5032 0.4936 0.0 0.0 0.0 0.49539999999999995 0.0 0.0 0.0
24 RVH-421 Zero 49.0 0.486 0.486 0.7474000000000001 0.2526 0.2526 0.49440000000000006 0.0 0.0 0.0 0.5026 0.5026 0.5026 0.0
23 CP67-MEL BRAF 49.0 0.495598 0.495598 0.625149 0.371729 0.3742000000000001 0.4922009999999999 0.2614960000000001 0.258298 0.16312299999999996 0.4933999999999999 0.4933999999999999 0.4933999999999999 0.0
23 CP67-MEL PI3K 49.0 0.494 0.494 1.0 0.0 0.0 0.4986 0.0 0.0 0.0 0.4976 0.4976 0.4976 0.0
24 RVH-421 BRAF 49.0 0.5077969999999999 0.5077969999999999 0.616979 0.38338800000000006 0.3839120000000001 0.5097960000000001 0.277569 0.27973899999999996 0.15271000000000004 0.496398 0.496398 0.496398 0.0
23 CP67-MEL p53 49.0 0.5016 0.5016 0.4944 0.5055999999999999 0.5055999999999999 0.5000000000000001 0.0 0.0 0.0 0.4976 0.0 0.0 0.0
24 RVH-421 PI3K 49.0 0.49140000000000006 0.49140000000000006 1.0 0.0 0.0 0.4884 0.0 0.0 0.0 0.501 0.501 0.501 0.0
25 WM278 Zero 49.0 0.5058 0.5058 0.737 0.263 0.263 0.49239999999999995 0.0 0.0 0.0 0.4934 0.4934 0.4934 0.0
24 RVH-421 p53 49.0 0.507 0.507 0.5048 0.4951999999999999 0.4951999999999999 0.507 0.0 0.0 0.0 0.4892 0.0 0.0 0.0
26 SK-MEL-28 Zero 49.0 0.49439999999999995 0.49439999999999995 0.4928 0.5072 0.5072 0.49739999999999995 0.0 0.0 0.0 0.49939999999999996 0.0 0.0 0.0
25 WM278 BRAF 49.0 0.504802 0.504802 0.6265380000000003 0.3688699999999999 0.37273399999999995 0.5039980000000001 0.271849 0.269339 0.1631959999999999 0.49080000000000007 0.49080000000000007 0.49080000000000007 0.0
25 WM278 PI3K 49.0 0.4988 0.4988 1.0000000000000002 0.0 0.0 0.5034000000000001 0.0 0.0 0.0 0.4882 0.4882 0.4882 0.0
26 SK-MEL-28 BRAF 49.0 0.5063989999999999 0.5063989999999999 0.26314400000000016 0.7395879999999998 0.7396209999999999 0.5084000000000001 0.27884200000000003 0.28142100000000014 0.15766200000000005 0.5028009999999998 0.0 0.0 0.0
25 WM278 p53 49.0 0.4998 0.4998 0.5124 0.4876 0.4876 0.5006 0.0 0.0 0.0 0.49200000000000005 0.0 0.0 0.0
26 SK-MEL-28 PI3K 49.0 0.4998 0.4998 1.0 0.0 0.0 0.5044000000000001 0.0 0.0 0.0 0.4938 0.0 0.0 0.0
27 COLO-783 Zero 49.0 0.502 0.502 0.758 0.242 0.242 0.4998 0.0 0.0 0.0 0.509 0.509 0.509 0.0
26 SK-MEL-28 p53 49.0 0.5047999999999999 0.5047999999999999 0.4904 0.5095999999999999 0.5095999999999999 0.5002 0.0 0.0 0.0 0.5076 0.0 0.0 0.0
27 COLO-783 BRAF 49.0 0.49980199999999986 0.49980199999999986 0.618278 0.37975599999999987 0.38136999999999993 0.5060039999999998 0.2774749999999998 0.27772299999999994 0.15492200000000006 0.489801 0.489801 0.489801 0.0
28 SNU-1040 Zero 49.5 0.5115999999999999 0.5115999999999999 0.0 1.0 1.0 0.5076 0.27409399999999995 1.0 1.0 0.5022000000000001 0.0 0.0 0.0
27 COLO-783 PI3K 49.0 0.5034 0.5034 1.0 0.0 0.0 0.5036 0.0 0.0 0.0 0.5124 0.5124 0.5124 0.0
27 COLO-783 p53 49.0 0.48639999999999994 0.48639999999999994 0.5 0.5 0.5 0.48999999999999994 0.0 0.0 0.0 0.4948 0.0 0.0 0.0
28 SNU-1040 BRAF 49.5 0.49520000000000003 0.49520000000000003 0.0 1.0 1.0 0.496 0.266111 1.0 1.0 0.4994 0.0 0.0 0.0
29 COLO-800 Zero 49.0 0.5128 0.5128 0.479 0.521 0.521 0.49560000000000004 0.0 0.0 0.0 0.4958 0.0 0.0 0.0
28 SNU-1040 PI3K 49.5 0.4954 0.4954 1.0 0.0 0.0 0.5062 0.236441 1.0 1.0 0.509 0.0 0.0 0.0
29 COLO-800 BRAF 49.0 0.502201 0.502201 0.265916 0.729005 0.7287149999999999 0.49760099999999985 0.2719129999999999 0.275823 0.15366900000000006 0.5032010000000001 0.0 0.0 0.0
28 SNU-1040 p53 49.5 0.4892 0.4892 0.0 1.0 1.0 0.5016 0.263478 1.0 1.0 0.501 0.0 0.0 0.0
29 COLO-800 PI3K 49.0 0.49079999999999996 0.49079999999999996 1.0 0.0 0.0 0.5076 0.0 0.0 0.0 0.5028 0.0 0.0 0.0
30 LS-180 Zero 49.0 0.4952 0.4952 0.0 1.0 1.0 0.5042 0.0 0.0 0.0 0.5004000000000001 0.5004000000000001 0.0 0.0
29 COLO-800 p53 49.0 0.5022 0.5022 0.5139999999999999 0.486 0.486 0.502 0.0 0.0 0.0 0.5044 0.0 0.0 0.0
30 LS-180 BRAF 49.0 0.5022 0.5022 0.0 1.0 1.0 0.5074 0.0 0.0 0.0 0.5096 0.5096 0.0 0.0
30 LS-180 PI3K 49.0 0.5132 0.5132 1.0 0.0 0.0 0.507 0.0 0.0 0.0 0.503 0.503 0.503 0.0
30 LS-180 p53 49.0 0.5052 0.5052 0.0 1.0 1.0 0.49960000000000004 0.0 0.0 0.0 0.5 0.0 0.0 0.0
31 KM12 Zero 49.0 0.49760099999999985 0.49760099999999985 0.277991 0.7278390000000001 0.7242770000000002 0.5041999999999996 0.2679519999999999 0.267145 0.147973 0.5169990000000001 0.0 0.0 0.0
32 SK-MEL-30 Zero 49.0 0.5072 0.5072 0.7482 0.2518 0.2518 0.5115999999999999 0.0 0.0 0.0 0.49979999999999997 0.49979999999999997 0.49979999999999997 0.0
32 SK-MEL-30 BRAF 49.0 0.4968000000000001 0.4968000000000001 0.7488000000000001 0.2512 0.2512 0.4904 0.0 0.0 0.0 0.5022 0.5022 0.5022 0.0
31 KM12 BRAF 49.0 0.4959959999999998 0.4959959999999998 0.2591879999999999 0.7397459999999997 0.7410099999999995 0.5013979999999997 0.2671019999999999 0.26710799999999996 0.16053800000000007 0.5064009999999997 0.0 0.0 0.0
32 SK-MEL-30 PI3K 49.0 0.4948 0.4948 1.0 0.0 0.0 0.5064 0.0 0.0 0.0 0.5096 0.5096 0.5096 0.0
32 SK-MEL-30 p53 49.0 0.49660000000000004 0.49660000000000004 0.506 0.49399999999999994 0.49399999999999994 0.4894 0.0 0.0 0.0 0.4982000000000001 0.0 0.0 0.0
31 KM12 PI3K 49.0 0.49420000000000003 0.49420000000000003 0.9999990000000001 0.0 0.0 0.49859900000000007 0.243959 0.244872 0.12735200000000002 0.48839999999999995 0.0 0.0 0.0
33 SNU-407 Zero 49.0 0.5136000000000001 0.5136000000000001 0.0 1.0 1.0 0.49660000000000004 0.0 1.0 0.0 0.49960000000000004 0.49960000000000004 0.0 0.0
33 SNU-407 BRAF 49.0 0.5022 0.5022 0.0 1.0 1.0 0.49060000000000004 0.0 1.0 0.0 0.5068 0.5068 0.0 0.0
33 SNU-407 PI3K 49.0 0.4938 0.4938 1.0 0.0 0.0 0.5005999999999999 0.0 1.0 0.0 0.5208 0.5208 0.5208 0.0
31 KM12 p53 49.0 0.4965989999999999 0.4965989999999999 0.26849500000000004 0.7292579999999995 0.7324619999999998 0.5042009999999999 0.278538 0.27545899999999995 0.145977 0.4958009999999999 0.0 0.0 0.0
33 SNU-407 p53 49.0 0.4924 0.4924 0.0 1.0 1.0 0.504 0.0 1.0 0.0 0.4918 0.0 0.0 0.0
35 SW948 Zero 49.0 0.49779999999999996 0.49779999999999996 0.0 1.0 1.0 0.5 0.0 0.0 0.0 0.5052 0.5052 0.0 0.0
34 COLO-792 Zero 49.0 0.5009979999999998 0.5009979999999998 0.6434289999999998 0.35653199999999996 0.358518 0.5011979999999997 0.252899 0.25805500000000003 0.14577299999999999 0.504 0.504 0.504 0.0
35 SW948 BRAF 49.0 0.49559999999999993 0.49559999999999993 0.0 0.9999999999999999 0.9999999999999999 0.5095999999999999 0.0 0.0 0.0 0.49439999999999995 0.49439999999999995 0.0 0.0
35 SW948 PI3K 49.0 0.49839999999999995 0.49839999999999995 1.0 0.0 0.0 0.4896 0.0 0.0 0.0 0.49139999999999995 0.49139999999999995 0.49139999999999995 0.0
34 COLO-792 BRAF 49.0 0.503599 0.503599 0.632387 0.3643779999999999 0.364967 0.4949989999999999 0.27600099999999994 0.27805399999999997 0.15077700000000008 0.5088 0.5088 0.5088 0.0
35 SW948 p53 49.0 0.49740000000000006 0.49740000000000006 0.0 1.0 1.0 0.5058 0.0 0.0 0.0 0.501 0.0 0.0 0.0
36 NCI-H508 Zero 49.0 0.4964 0.4964 0.0 1.0 1.0 0.4964 0.0 0.0 0.0 0.492 0.0 0.0 0.0
34 COLO-792 PI3K 49.0 0.504399 0.504399 0.9999959999999999 0.0 0.0 0.508396 0.24089799999999997 0.23873000000000003 0.13802 0.4931970000000001 0.4931970000000001 0.4931970000000001 0.0
36 NCI-H508 BRAF 49.0 0.49640100000000004 0.49640100000000004 0.0 1.000002 1.000002 0.499202 0.27276399999999995 0.278813 0.15541399999999997 0.4932000000000001 0.0 0.0 0.0
36 NCI-H508 PI3K 49.0 0.49959999999999993 0.49959999999999993 1.0 0.0 0.0 0.4818 0.0 0.0 0.0 0.51 0.0 0.0 0.0
34 COLO-792 p53 49.0 0.503801 0.503801 0.2790849999999999 0.7268039999999998 0.7243169999999998 0.5074009999999998 0.25964500000000007 0.26457900000000006 0.14774800000000002 0.5083979999999997 0.0 0.0 0.0
36 NCI-H508 p53 49.0 0.5052 0.5052 0.0 1.0 1.0 0.49979999999999997 0.0 0.0 0.0 0.4978 0.0 0.0 0.0
37 SW837 Zero 49.0 0.5064 0.5064 0.5055999999999999 0.4944 0.4944 0.49200000000000005 0.0 0.0 0.0 0.5077999999999999 0.0 0.0 0.0
37 SW837 BRAF 49.0 0.4842 0.4842 0.5004000000000001 0.49960000000000004 0.49960000000000004 0.48860000000000003 0.0 0.0 0.0 0.4978 0.0 0.0 0.0
38 CHL-1 Zero 49.0 0.49499999999999983 0.49499999999999983 0.2749669999999998 0.7247080000000004 0.7235210000000005 0.49959899999999974 0.27216299999999993 0.269468 0.15019000000000002 0.491403 0.0 0.0 0.0
37 SW837 PI3K 49.0 0.503 0.503 1.0 0.0 0.0 0.5064 0.0 0.0 0.0 0.505 0.0 0.0 0.0
37 SW837 p53 49.0 0.5202 0.5202 0.4946 0.5054 0.5054 0.5017999999999999 0.0 0.0 0.0 0.4958 0.0 0.0 0.0
38 CHL-1 BRAF 49.0 0.5130020000000002 0.5130020000000002 0.2604539999999999 0.7433040000000003 0.7373470000000004 0.4940049999999999 0.2695739999999999 0.27129299999999984 0.162519 0.4940029999999999 0.0 0.0 0.0
