n_profile Patient_ID Drug_ID Time FGFR2 FRS2 TSC2 mTOR RHEB SOX10 FOXD3 ERBB3 ERBB2 ATM p53 p21 MDM2
7 HCC2998 Zero 49.0 0.040105 0.04768499999999999 0.12304000000000002 0.9999999999999998 0.881039 0.0 0.0 0.0 0.6674249999999999 0.576199 0.5739989999999999 0.06445500000000001 0.0
7 HCC2998 BRAF 49.0 0.04662499999999999 0.05068799999999999 0.118594 0.9999979999999996 0.8831549999999997 0.0 0.0 0.0 0.6484459999999999 0.5889989999999997 0.5871989999999997 0.06309400000000001 0.0
7 HCC2998 PI3K 49.0 0.04810899999999999 0.05453899999999999 0.631709 1.0 0.37573700000000004 0.0 0.0 0.0 0.645385 0.5802010000000001 0.577801 0.35190299999999997 0.0
7 HCC2998 p53 49.0 0.044642 0.05144 0.11829800000000003 1.0000010000000001 0.883951 0.0 0.0 0.0 0.6481849999999999 0.595001 0.0 0.0 0.0
8 M14 Zero 49.0 0.0158 0.014199999999999999 0.037852 0.9894259999999998 0.9751329999999998 0.9999999999999999 0.609467 0.6115749999999999 0.0 0.7939999999999999 0.0 0.0 0.0
8 M14 BRAF 49.5 0.018199999999999994 0.016887999999999997 0.004880000000000001 0.9991849999999998 0.9971199999999999 0.9999989999999997 0.9097279999999999 0.899176 0.0 0.7975989999999998 0.0 0.0 0.0
8 M14 PI3K 49.0 0.01600100000000001 0.014848000000000004 0.6987199999999997 0.6119079999999999 0.3651170000000001 0.9999999999999999 0.6065989999999999 0.6084449999999999 0.0 0.7879999999999998 0.0 0.0 0.0
8 M14 p53 49.0 0.015799999999999998 0.014932 0.038351 0.989827 0.972871 0.9999979999999999 0.617848 0.619696 0.0 0.7975979999999999 0.0 0.0 0.0
9 C32 Zero 49.0 0.037043999999999994 0.036284 0.320119 0.9040329999999999 0.8971579999999999 0.0 0.0 0.0 0.0 0.44200200000000006 0.440981 0.16533 0.0016
9 C32 BRAF 49.0 0.03933199999999999 0.038282 0.31421199999999994 0.909776 0.902936 0.0 0.0 0.0 0.022718 0.4435979999999998 0.44162599999999985 0.16651 0.002843
9 C32 PI3K 49.0 0.029845999999999998 0.0294 0.59881 0.8169340000000002 0.8068050000000001 0.0 0.0 0.0 0.0 0.45419900000000013 0.4510430000000001 0.27411800000000003 0.004516999999999999
9 C32 p53 49.0 0.03452 0.033413000000000005 0.29082600000000003 0.9089089999999999 0.9041589999999998 0.0 0.0 0.0 0.0 0.4436009999999999 0.0 0.0034930000000000004 0.002
10 VMRC-MELG Zero 49.0 0.14749500000000001 0.15341000000000005 0.46962700000000007 0.535786 0.525948 0.0 0.0 0.0 0.6217359999999998 0.410202 0.410202 0.19502100000000003 0.0
10 VMRC-MELG BRAF 49.0 0.15825599999999998 0.164287 0.39621099999999987 0.6029450000000001 0.5987350000000001 0.0 0.0 0.0 0.7876549999999999 0.4179989999999999 0.4179989999999999 0.18973500000000001 0.0
10 VMRC-MELG PI3K 49.0 0.153715 0.15955300000000003 0.8695669999999998 0.14586000000000002 0.13477300000000003 0.0 0.0 0.0 0.6236949999999999 0.42280100000000004 0.42280100000000004 0.365192 0.0
10 VMRC-MELG p53 49.0 0.148123 0.15375200000000003 0.402194 0.597826 0.5935519999999997 0.0 0.0 0.0 0.6239409999999999 0.41239899999999996 0.0 0.038281 0.0
11 NCI-H508 Zero 49.0 0.0 0.0 0.49603 0.35918900000000004 0.49364 0.0 0.0 0.0 0.679114 0.477 0.0 0.0 0.0
11 NCI-H508 BRAF 49.0 0.0 0.0 0.49962 0.353944 0.49183199999999994 0.0 0.0 0.0 0.817058 0.5018009999999999 0.0 0.0 0.0
11 NCI-H508 PI3K 49.0 0.0 0.0 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.679757 0.4978 0.0 0.0 0.0
11 NCI-H508 p53 49.0 0.0 0.0 0.506043 0.348113 0.48649299999999995 0.0 0.0 0.0 0.6744760000000001 0.49240100000000003 0.0 0.0 0.0
12 SW837 Zero 49.0 0.080066 0.079864 0.14794100000000002 0.8498639999999997 0.83331 0.0 0.0 0.0 0.7335819999999998 0.7108009999999999 0.0 0.0 0.0
12 SW837 BRAF 49.0 0.07553100000000001 0.075523 0.158472 0.838645 0.8223820000000001 0.0 0.0 0.0002 0.7555720000000002 0.712201 0.0 0.0 0.0
12 SW837 PI3K 49.0 0.074384 0.073922 0.609797 0.5532690000000001 0.384287 0.0 0.0 0.0002 0.7137229999999998 0.7227999999999999 0.0 0.0 0.0
12 SW837 p53 49.0 0.07041700000000001 0.070276 0.15852200000000002 0.8371249999999997 0.8245379999999999 0.0 0.0 0.0 0.742677 0.7028000000000001 0.0 0.0 0.0
13 SNU-C2B Zero 49.0 0.051399999999999994 0.24268600000000004 0.13756399999999996 0.8490690000000001 0.84634 0.0 0.0 0.0 0.999999 0.6871999999999999 0.0 0.0 0.0
13 SNU-C2B BRAF 49.0 0.05118 0.23608800000000002 0.12242000000000001 0.8628079999999997 0.8617269999999999 0.0 0.0 0.0 0.9999989999999999 0.698999 0.0 0.0 0.0
13 SNU-C2B PI3K 49.0 0.05920000000000001 0.2378 0.6172129999999999 0.391409 0.38279599999999997 0.0 0.0 0.0 1.000001 0.683801 0.0 0.0 0.0
13 SNU-C2B p53 49.0 0.055607 0.234189 0.13622900000000004 0.855195 0.851503 0.0 0.0 0.0 0.9999990000000001 0.6960000000000002 0.0 0.0 0.0
14 CP66-MEL Zero 49.0 0.0 0.07542300000000005 0.6561379999999998 0.5084769999999997 0.3032119999999998 0.9999989999999997 0.619381 0.6581989999999999 0.0 0.6385999999999998 0.6379839999999999 0.6030339999999998 0.001
14 CP66-MEL BRAF 49.0 0.0 0.07733500000000003 0.6519149999999996 0.5044209999999998 0.30268999999999996 0.9999979999999992 0.6309119999999997 0.6709679999999995 0.0 0.6319999999999998 0.6315999999999998 0.6031599999999999 0.0008
14 CP66-MEL PI3K 49.0 0.0 0.07297000000000001 0.9834839999999997 0.22103700000000004 0.014846000000000002 0.9999999999999997 0.6152289999999999 0.6573459999999999 0.0 0.6317999999999999 0.6309999999999999 0.6251289999999998 0.0015170000000000001
14 CP66-MEL p53 49.0 0.0 0.07194400000000004 0.15569700000000009 0.8100659999999995 0.742761 0.9999999999999992 0.6225459999999997 0.6578649999999997 0.0 0.6393999999999995 0.0 0.01051 0.0008
15 SK-MEL-1 Zero 49.0 0.10698 0.10614200000000001 0.678587 0.6711060000000001 0.6242470000000002 0.0 0.0 0.0 0.0 0.45420000000000005 0.44374900000000006 0.413023 0.0
15 SK-MEL-1 BRAF 49.0 0.106683 0.10610300000000002 0.6253689999999998 0.7252460000000001 0.682454 0.0 0.0 0.0 0.003577 0.4545989999999999 0.4440549999999999 0.4117969999999999 0.0
15 SK-MEL-1 PI3K 49.0 0.10476300000000004 0.10397100000000001 0.9865109999999995 0.4541609999999999 0.3950139999999999 0.0 0.0 0.0 0.0 0.45619899999999985 0.44498799999999994 0.439932 0.0
15 SK-MEL-1 p53 49.0 0.10229400000000001 0.10191900000000001 0.48530899999999993 0.750306 0.7214330000000001 0.0 0.0 0.0 0.0 0.44799999999999995 0.0 0.00355 0.0
16 SNU-61 Zero 49.0 0.0 0.0 0.37612999999999996 0.5841130000000001 0.6234010000000001 0.0 0.0 0.0 0.7318570000000001 0.5031990000000002 0.0 0.0 0.0
16 SNU-61 BRAF 49.0 0.0 0.0 0.33847900000000003 0.6283359999999998 0.6593849999999998 0.0 0.0 0.0 0.742396 0.48260000000000003 0.0 0.0 0.0
16 SNU-61 PI3K 49.0 0.0 0.0 0.9966010000000001 0.003591 0.003479 0.0 0.0 0.0 0.7080339999999999 0.48860000000000003 0.0 0.0 0.0
16 SNU-61 p53 49.0 0.0 0.0 0.377651 0.5834609999999999 0.6195249999999999 0.0 0.0 0.0 0.7303369999999999 0.48040000000000005 0.0 0.0 0.0
17 SK-MEL-31 Zero 49.0 0.12266800000000004 0.11214000000000003 0.249397 0.9113649999999999 0.8935909999999999 0.0 0.6176210000000001 0.624037 0.0 0.17879900000000004 0.17879900000000004 0.11124 0.0
17 SK-MEL-31 BRAF 49.0 0.11492200000000007 0.10327900000000005 0.24953300000000006 0.9158399999999998 0.9030199999999999 0.0 0.6174769999999999 0.623421 0.024536999999999993 0.18320000000000006 0.18320000000000006 0.11873900000000003 0.0
17 SK-MEL-31 PI3K 49.0 0.11703800000000004 0.10622800000000003 1.0000010000000001 0.41877999999999976 0.3725749999999999 0.0 0.615193 0.621161 0.0 0.194 0.194 0.20500000000000004 0.0
17 SK-MEL-31 p53 49.0 0.120062 0.108568 0.20545800000000006 0.9305729999999998 0.916709 0.0 0.608587 0.614346 0.0 0.17940100000000006 0.0 0.014726 0.0
18 SK-MEL-28 Zero 49.0 0.016472999999999995 0.009800000000000001 0.289317 0.7407809999999999 0.6053350000000002 0.0 0.5922329999999999 0.593572 0.0 0.696798 0.0 0.0 0.0
18 SK-MEL-28 BRAF 49.0 0.016137 0.009400000000000002 0.28971799999999986 0.7325999999999998 0.604942 0.0 0.6006929999999999 0.601774 0.008892 0.6903999999999999 0.0 0.0 0.0
18 SK-MEL-28 PI3K 49.0 0.018577999999999997 0.0108 1.0000009999999997 0.25387699999999996 0.0 0.0 0.593895 0.595 0.0 0.6963999999999999 0.0 0.0 0.0
18 SK-MEL-28 p53 49.0 0.014295 0.009965 0.295664 0.7331829999999997 0.600171 0.0 0.5934940000000001 0.594975 0.0 0.7036009999999999 0.0 0.0 0.0
19 LS-180 Zero 49.0 0.08500000000000003 0.08500000000000003 0.10290400000000002 0.5661269999999999 0.619714 0.0 0.0 0.0004 0.662069 0.40659999999999985 0.4302339999999999 0.011438000000000002 0.02691199999999999
19 LS-180 BRAF 49.0 0.08480100000000002 0.08480100000000002 0.11172100000000001 0.5513019999999998 0.6066059999999998 0.0 0.0 0.0002 0.661872 0.4104 0.4308129999999999 0.01494 0.024770999999999994
19 LS-180 PI3K 49.0 0.087601 0.087601 0.6645960000000001 0.20732799999999998 0.226956 0.0 0.0 0.000199 0.6562 0.40580099999999997 0.42863300000000004 0.27964900000000004 0.012480999999999999
19 LS-180 p53 49.0 0.08399900000000002 0.08399900000000002 0.106258 0.558984 0.6150760000000001 0.0 0.0 0.0 0.6532770000000002 0.4106000000000001 0.0 0.0 0.0
20 CL-40 Zero 49.0 0.0326 0.0372 0.549146 0.386725 0.41362 0.0 0.0 0.0 0.4505969999999998 0.17740000000000006 0.0 0.006599999999999999 0.0
20 CL-40 BRAF 49.0 0.03819999999999999 0.043747 0.5045210000000001 0.4276289999999999 0.45808899999999986 0.0 0.0 0.0 0.50304 0.18279900000000002 0.0 0.007061 0.0002
20 CL-40 PI3K 49.0 0.03432899999999999 0.040598999999999996 0.9887449999999998 0.009965000000000002 0.010716000000000003 0.0 0.0 0.0 0.4172529999999998 0.19159900000000002 0.0 0.008146 0.0
21 CP50-MEL-B Zero 49.0 0.029027 0.10014400000000001 0.5931219999999997 0.40566399999999986 0.3932689999999999 0.9999989999999994 0.6161939999999996 0.6727599999999995 0.0 0.8345979999999996 0.8269979999999997 0.23786500000000008 0.009799999999999998
20 CL-40 p53 49.0 0.029358999999999996 0.037098 0.5339330000000001 0.40628500000000006 0.4323409999999999 0.0 0.0 0.0 0.457253 0.1910010000000001 0.0 0.006501 0.0
21 CP50-MEL-B BRAF 49.5 0.028399999999999998 0.10610700000000003 0.5920400000000001 0.4086279999999999 0.39501999999999987 0.999997 0.9815370000000001 0.992924 0.0 0.836998 0.8287180000000002 0.241327 0.011248000000000001
21 CP50-MEL-B PI3K 49.0 0.023799999999999998 0.08991600000000002 0.724627 0.28337399999999996 0.2688070000000001 0.9999979999999998 0.63078 0.6804939999999998 0.0 0.840198 0.8349980000000001 0.4017229999999999 0.007119999999999999
21 CP50-MEL-B p53 49.0 0.02699999999999999 0.090969 0.476382 0.505195 0.5057879999999999 1.000005 0.6176759999999999 0.664994 0.0 0.838404 0.0 0.0 0.007677999999999999
22 SK-CO-1 Zero 49.0 0.0 0.0 0.7345879999999998 0.253144 0.291305 0.0 0.0 0.0 0.6942429999999999 0.12140000000000001 0.12140000000000001 0.12140000000000001 0.0
22 SK-CO-1 BRAF 49.0 0.0 0.0 0.7432799999999998 0.256456 0.29157599999999995 0.0 0.0 0.0 0.682782 0.11719900000000001 0.11719900000000001 0.11719900000000001 0.0
22 SK-CO-1 PI3K 49.0 0.0 0.0 0.9999999999999999 0.023243999999999997 0.023174 0.0 0.0 0.0 0.688891 0.11919999999999999 0.11919999999999999 0.11919999999999999 0.0
22 SK-CO-1 p53 49.0 0.0 0.0 0.684194 0.301159 0.34036099999999997 0.0 0.0 0.0 0.693489 0.12860099999999997 0.0 0.0 0.0
23 WM793B Zero 49.0 0.07499300000000002 0.14224600000000015 0.561587999999999 0.7335209999999994 0.6696139999999999 0.9999979999999986 0.0 0.0 0.6045909999999994 0.5303999999999995 0.5039419999999999 0.4473189999999999 0.057012999999999966
23 WM793B BRAF 49.5 0.07934000000000005 0.14312600000000023 0.4145709999999993 0.8151929999999985 0.764037999999999 1.0000009999999975 0.5555039999999991 0.09453800000000008 0.6973109999999995 0.5256019999999992 0.5018869999999996 0.41047799999999957 0.051548999999999956
23 WM793B PI3K 49.0 0.08021200000000002 0.14645000000000005 0.9431809999999999 0.4400889999999998 0.3360949999999998 0.9999999999999994 0.0 0.0 0.607105 0.5213999999999998 0.49672499999999997 0.5598059999999998 0.05602499999999999
24 RPMI-7951 Zero 49.0 0.10372300000000002 0.10271600000000002 0.5728919999999998 0.4208379999999999 0.4232969999999999 0.0 0.0 0.0 0.5567869999999999 0.5890009999999999 0.447545 0.222387 0.0
23 WM793B p53 49.0 0.07523400000000006 0.13780900000000013 0.45927099999999943 0.7644929999999995 0.7111589999999997 1.0000009999999993 0.0 0.0 0.6189889999999998 0.5235999999999997 0.0 0.1612100000000002 0.050851999999999994
24 RPMI-7951 BRAF 49.0 0.10383600000000003 0.10203999999999999 0.46934999999999993 0.5198200000000002 0.5231139999999999 0.0 0.0 0.0 0.616938 0.591398 0.44165 0.16361900000000001 0.0
24 RPMI-7951 PI3K 49.0 0.10427299999999999 0.103405 0.9999979999999999 0.0 0.0 0.0 0.0 0.0 0.5564230000000001 0.5823980000000001 0.44229700000000005 0.377634 0.0
24 RPMI-7951 p53 49.0 0.09544400000000003 0.093547 0.5544219999999999 0.435274 0.4383919999999999 0.0 0.0 0.0 0.548955 0.581799 0.0 0.0 0.0
25 NCI-H747 Zero 49.0 0.022811999999999995 0.022072999999999995 0.17023000000000002 0.8564319999999999 0.854968 0.0 0.0 0.0 0.6723560000000001 0.6988019999999998 0.0 0.0 0.0
25 NCI-H747 BRAF 49.0 0.026198000000000003 0.025781000000000002 0.17950000000000005 0.8455049999999998 0.8437899999999998 0.0 0.0 0.0 0.6698019999999998 0.6919989999999998 0.0 0.0 0.0
25 NCI-H747 PI3K 49.0 0.019400999999999998 0.0192 0.985266 0.023337 0.022677 0.0 0.0 0.0 0.6556580000000001 0.6876000000000001 0.0 0.0 0.0
25 NCI-H747 p53 49.0 0.022798999999999996 0.022598999999999998 0.179962 0.8459099999999998 0.844518 0.0 0.0 0.0 0.679632 0.6944 0.0 0.0 0.0
26 HCT-15 Zero 49.0 0.14900000000000002 0.14880000000000002 0.0004 0.9961839999999998 0.9961999999999999 0.0 0.0 0.0 0.5797780000000001 0.19400000000000003 0.0 0.0 0.0
26 HCT-15 BRAF 49.0 0.144123 0.143189 0.0002 0.996565 0.99673 0.0 0.0 0.0 0.590193 0.19439900000000002 0.0 0.0 0.0
26 HCT-15 PI3K 49.0 0.148773 0.14842899999999998 0.7427700000000002 0.26931699999999986 0.2570699999999999 0.0 0.0 0.0 0.5845260000000001 0.1866 0.0 0.0 0.0
26 HCT-15 p53 49.0 0.14924500000000002 0.14880000000000002 0.0004 0.9956 0.9958 0.0 0.0 0.0 0.5875969999999999 0.19260000000000002 0.0 0.0 0.0
27 SNU-175 Zero 49.0 0.062203 0.06780000000000001 0.549281 0.4402779999999999 0.4531069999999999 0.0 0.0 0.0 0.6075259999999999 0.44220099999999984 0.44220099999999984 0.35992899999999994 0.0
27 SNU-175 BRAF 49.0 0.051600999999999994 0.059032999999999995 0.5190509999999998 0.46830400000000005 0.48272100000000007 0.0 0.0 0.0 0.6406569999999997 0.4350020000000001 0.4350020000000001 0.35112000000000004 0.0
27 SNU-175 PI3K 49.0 0.05478500000000001 0.059934999999999995 0.8334550000000004 0.176499 0.17431300000000002 0.0 0.0 0.0 0.616675 0.4469999999999999 0.4469999999999999 0.35757099999999997 0.0
28 LS1034 Zero 49.0 0.03751299999999999 0.022316 0.7036 0.23905100000000004 0.287114 0.0 0.0 0.0 0.0 0.36479999999999996 0.0 0.0 0.0
27 SNU-175 p53 49.0 0.056892 0.06384100000000001 0.285406 0.6877779999999999 0.7128809999999998 0.0 0.0 0.0 0.6088589999999998 0.44500000000000006 0.0 0.0 0.0
28 LS1034 BRAF 49.0 0.040014999999999995 0.025210999999999997 0.710548 0.237232 0.279581 0.0 0.0 0.0 0.0 0.3739989999999999 0.0 0.0 0.0
28 LS1034 PI3K 49.0 0.045856 0.029085 0.9054899999999999 0.08783600000000001 0.095069 0.0 0.0 0.0 0.0 0.3742 0.0 0.0 0.0
28 LS1034 p53 49.0 0.04059899999999999 0.025368999999999996 0.712292 0.23650599999999997 0.27938500000000005 0.0 0.0 0.0 0.0 0.3802 0.0 0.0 0.0
29 SW948 Zero 49.0 0.0 0.0 0.005097 0.714349 0.99435 0.0 0.0 0.0 0.6478919999999999 0.40880000000000005 0.40161300000000005 0.0026 0.0
29 SW948 BRAF 49.0 0.0 0.0 0.006594 0.728244 0.992911 0.0 0.0 0.0 0.6615049999999999 0.4088 0.4005109999999999 0.0018 0.0
29 SW948 PI3K 49.0 0.0 0.0 0.957245 0.035988 0.04947799999999999 0.0 0.0 0.0 0.6342319999999998 0.41579999999999995 0.40846499999999997 0.35251299999999997 0.0
29 SW948 p53 49.0 0.0 0.0 0.005632 0.734356 0.9940540000000001 0.0 0.0 0.0 0.6361629999999999 0.41300000000000003 0.0 0.0 0.0
30 G-361 Zero 49.0 0.018251 0.023428999999999995 0.49573100000000003 0.9097429999999996 0.7379979999999997 0.0 0.0 0.0 0.0 0.8306009999999998 0.7450680000000001 0.4772690000000001 0.0031500000000000005
30 G-361 BRAF 49.0 0.015399999999999999 0.020799999999999996 0.4967609999999999 0.9129109999999998 0.740845 0.0 0.0 0.0 0.0025700000000000002 0.839397 0.7471050000000001 0.47883599999999993 0.003064
30 G-361 PI3K 49.0 0.020200000000000003 0.026418 0.9950409999999998 0.6078959999999999 0.24025999999999997 0.0 0.0 0.0 0.0 0.8276009999999999 0.734092 0.729549 0.0016
30 G-361 p53 49.0 0.016909 0.022125999999999996 0.34919399999999995 0.9190440000000002 0.8057550000000001 0.0 0.0 0.0 0.0 0.8445990000000002 0.0 0.0 0.001768
31 SW48 Zero 49.0 0.0 0.0 0.0 0.996 1.0 0.0 0.0 0.0 1.0 0.5288 0.5288 0.004624 0.0
31 SW48 BRAF 49.0 0.0 0.0 0.0 0.9965999999999999 1.0 0.0 0.0 0.0 1.0 0.5238 0.5238 0.0034000000000000002 0.0
31 SW48 PI3K 49.0 0.0 0.0 0.9825160000000001 0.018199999999999997 0.018199999999999997 0.0 0.0 0.0 1.0 0.5332 0.5332 0.525912 0.0
31 SW48 p53 49.0 0.0 0.0 0.0 0.9952 1.0 0.0 0.0 0.0 1.0 0.5394 0.0 0.0034000000000000002 0.0
32 HMV-II Zero 49.0 0.024599999999999993 0.09455600000000007 0.5555929999999996 0.5160749999999998 0.31088700000000025 0.9999999999999994 0.6147379999999999 0.7676299999999997 0.0 0.3047999999999999 0.2835469999999999 0.10592000000000001 0.09772100000000011
32 HMV-II BRAF 49.0 0.026026999999999998 0.09387000000000005 0.5522839999999999 0.5181549999999997 0.31412699999999993 1.0 0.621586 0.7730099999999999 0.0 0.30319899999999966 0.2816399999999997 0.09795700000000002 0.09331800000000001
32 HMV-II PI3K 49.0 0.020399999999999995 0.08895200000000004 0.8184649999999996 0.40660699999999983 0.125589 1.000001999999999 0.6181069999999997 0.7621319999999998 0.0 0.3064019999999999 0.2898909999999999 0.18163300000000004 0.10023400000000002
32 HMV-II p53 49.0 0.02381499999999999 0.08751000000000005 0.5014699999999996 0.5381549999999996 0.3535360000000001 1.0000009999999997 0.6117169999999997 0.7642259999999998 0.0 0.30959999999999965 0.0 0.0 0.08191400000000004
33 CW-2 Zero 49.5 0.0 0.0 0.61476 0.363978 0.345309 0.0 0.0 0.9999979999999998 0.9999979999999998 0.188799 0.249615 0.29786500000000005 0.0
33 CW-2 BRAF 49.5 0.0 0.0 0.5983980000000001 0.38065000000000004 0.361504 0.0 0.0 0.9999990000000002 0.9999990000000002 0.173199 0.222539 0.272848 0.0
33 CW-2 PI3K 49.5 0.0 0.0 0.9026229999999998 0.129581 0.098219 0.0 0.0 1.000001 1.000001 0.1828 0.237043 0.28713700000000003 0.0
34 HT-115 Zero 49.0 0.060000000000000005 0.13049900000000003 0.021773 0.9706790000000002 0.9748090000000001 0.0 0.0 0.0002 0.6599469999999998 0.5718 0.35525599999999996 0.008974999999999999 0.0
34 HT-115 BRAF 49.0 0.05279999999999999 0.11806900000000001 0.020161 0.9750310000000002 0.9781310000000002 0.0 0.0 0.0002 0.6557379999999999 0.5710000000000001 0.34909399999999996 0.008509000000000001 0.0
33 CW-2 p53 49.5 0.0 0.0 0.38896000000000003 0.579024 0.569508 0.0 0.0 1.0000000000000002 1.0000000000000002 0.18620100000000003 0.0 0.008031 0.0
34 HT-115 PI3K 49.0 0.0548 0.12410300000000005 0.49236899999999995 0.51313 0.5117169999999999 0.0 0.0 0.0004 0.6587819999999999 0.5788009999999999 0.3569179999999999 0.19891000000000003 0.0
35 CaR-1 Zero 49.0 0.08520000000000001 0.08520000000000001 0.009978999999999998 0.9831279999999999 0.9868569999999998 0.0 0.0 0.0 0.7442369999999999 0.5559989999999998 0.0 0.0 0.0
34 HT-115 p53 49.0 0.05597699999999999 0.125067 0.0182 0.9757690000000001 0.9803709999999998 0.0 0.0 0.0 0.6581169999999998 0.5770019999999999 0.0 0.0 0.0
35 CaR-1 BRAF 49.0 0.07460000000000001 0.07460000000000001 0.008709 0.985403 0.9888119999999999 0.0 0.0 0.0 0.7479869999999998 0.562801 0.0 0.0 0.0
35 CaR-1 PI3K 49.0 0.0768 0.0768 1.0 0.0 0.0 0.0 0.0 0.0 0.740026 0.555 0.0 0.0 0.0
