n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
21 HT55 BRAF 49.0 0.219858 0.140804
20 HT-29 p53 49.0 1.0 1.0
21 HT55 PI3K 49.0 0.4974 0.0
22 KMH-2 Zero 49.0 0.5065999999999999 0.2512
21 HT55 p53 49.0 1.0 0.5036
22 KMH-2 BRAF 49.0 0.2528 0.2528
23 RKO Zero 49.0 1.0 1.0
22 KMH-2 PI3K 49.0 0.5042 0.0
22 KMH-2 p53 49.0 1.0 0.5128
23 RKO BRAF 49.0 0.492938 0.361889
24 LS-180 Zero 49.0 1.0 1.0
23 RKO PI3K 49.0 0.4956 0.0
24 LS-180 BRAF 49.0 1.0 1.0
23 RKO p53 49.0 1.0 1.0
24 LS-180 PI3K 49.0 0.5034 0.0
25 WM35 Zero 49.0 0.4936 0.2424
24 LS-180 p53 49.0 1.0 1.0
26 SK-MEL-28 Zero 49.0 1.0 0.4992
25 WM35 BRAF 49.0 0.221993 0.132281
25 WM35 PI3K 49.0 0.5054 0.0
26 SK-MEL-28 BRAF 49.0 0.44997299999999996 0.277935
25 WM35 p53 49.0 1.0 0.5104
26 SK-MEL-28 PI3K 49.0 1.0 0.0
26 SK-MEL-28 p53 49.0 1.0 0.506
28 SK-MEL-3 Zero 49.0 0.5018 0.2488
27 KM12 Zero 49.0 0.453284 0.26087
28 SK-MEL-3 BRAF 49.0 0.231524 0.142254
27 KM12 BRAF 49.0 0.43994 0.258505
28 SK-MEL-3 PI3K 49.0 0.4958 0.0
28 SK-MEL-3 p53 49.0 1.0 0.4854
27 KM12 PI3K 49.0 0.284793 0.0
29 CL-11 Zero 49.0 0.5004 0.2482
29 CL-11 BRAF 49.0 0.2474 0.2474
27 KM12 p53 49.0 0.475127 0.281583
29 CL-11 PI3K 49.0 0.5116 0.0
29 CL-11 p53 49.0 1.0 0.4946
30 CP50-MEL-B Zero 49.0 0.499 0.25
31 CCK-81 Zero 49.0 0.492734 0.351724
30 CP50-MEL-B BRAF 49.0 0.226252 0.139992
30 CP50-MEL-B PI3K 49.0 0.481 0.0
31 CCK-81 BRAF 49.0 0.49738099999999996 0.361421
30 CP50-MEL-B p53 49.0 1.0 0.4924
32 HT-144 Zero 49.0 0.5098 0.2594
31 CCK-81 PI3K 49.0 0.142538 0.0
32 HT-144 BRAF 49.0 0.223481 0.133752
31 CCK-81 p53 49.0 0.48498 0.35188
32 HT-144 PI3K 49.0 0.511 0.0
33 SK-CO-1 Zero 49.0 0.4854 0.245
32 HT-144 p53 49.0 1.0 0.486
33 SK-CO-1 BRAF 49.0 0.2424 0.2424
34 NCI-H747 Zero 49.0 1.0 0.5096
33 SK-CO-1 PI3K 49.0 0.4928 0.0
34 NCI-H747 BRAF 49.0 0.504 0.504
33 SK-CO-1 p53 49.0 1.0 0.5012
34 NCI-H747 PI3K 49.0 1.0 0.0
35 ASH-3 Zero 49.0 1.0 0.5032
34 NCI-H747 p53 49.0 1.0 0.4976
35 ASH-3 BRAF 49.0 0.4924 0.4924
36 Hs-939-T Zero 49.0 0.494 0.2426
35 ASH-3 PI3K 49.0 1.0 0.0
35 ASH-3 p53 49.0 1.0 0.49
36 Hs-939-T BRAF 49.0 0.21760400000000002 0.125887
37 SK-MEL-24 Zero 49.0 0.48660000000000003 0.248
36 Hs-939-T PI3K 49.0 0.5048 0.0
36 Hs-939-T p53 49.0 1.0 0.503
37 SK-MEL-24 BRAF 49.0 0.229329 0.137952
38 SW1463 Zero 49.0 1.0 0.4884
37 SK-MEL-24 PI3K 49.0 0.4962 0.0
38 SW1463 BRAF 49.0 0.4954 0.4954
37 SK-MEL-24 p53 49.0 1.0 0.503
38 SW1463 PI3K 49.0 1.0 0.0
39 SNU-C5 Zero 49.0 1.0 1.0
38 SW1463 p53 49.0 1.0 0.5088
40 451Lu Zero 49.0 1.0 0.5094
39 SNU-C5 BRAF 49.0 0.49717999999999996 0.360436
39 SNU-C5 PI3K 49.0 1.0 0.0
39 SNU-C5 p53 49.0 1.0 1.0
40 451Lu BRAF 49.0 0.44587 0.26444
40 451Lu PI3K 49.0 1.0 0.0
41 CP67-MEL Zero 49.0 0.49779999999999996 0.2618
40 451Lu p53 49.0 1.0 0.4952
42 IPC-298 Zero 49.0 0.495 0.2404
41 CP67-MEL BRAF 49.0 0.21510200000000002 0.134051
42 IPC-298 BRAF 49.0 0.2504 0.2504
41 CP67-MEL PI3K 49.0 0.5084 0.0
42 IPC-298 PI3K 49.0 0.5018 0.0
41 CP67-MEL p53 49.0 1.0 0.5034
42 IPC-298 p53 49.0 1.0 0.5024
44 K5 Zero 49.0 1.0 1.0
43 SNU-175 Zero 49.0 0.24035800000000002 0.139692
44 K5 BRAF 49.0 0.48460499999999995 0.352452
43 SNU-175 BRAF 49.0 0.22281099999999998 0.128609
44 K5 PI3K 49.0 0.4962 0.0
44 K5 p53 49.0 1.0 1.0
45 SNU-C2B Zero 49.0 1.0 0.4966
43 SNU-175 PI3K 49.0 0.142952 0.0
45 SNU-C2B BRAF 49.0 0.496 0.496
45 SNU-C2B PI3K 49.0 1.0 0.0
43 SNU-175 p53 49.0 0.456186 0.267769
45 SNU-C2B p53 49.0 1.0 0.494
46 HCT-116 Zero 49.0 1.0 1.0
47 MEL-HO Zero 49.0 0.511 0.2488
46 HCT-116 BRAF 49.0 1.0 1.0
46 HCT-116 PI3K 49.0 0.4972 0.0
47 MEL-HO BRAF 49.0 0.224036 0.136048
46 HCT-116 p53 49.0 1.0 1.0
47 MEL-HO PI3K 49.0 0.4976 0.0
48 M14 Zero 49.0 1.0 0.508
47 MEL-HO p53 49.0 1.0 0.5034
49 LS-411N Zero 49.0 0.5014000000000001 0.252
48 M14 BRAF 49.0 0.454795 0.274198
48 M14 PI3K 49.0 1.0 0.0
49 LS-411N BRAF 49.0 0.219856 0.128183
48 M14 p53 49.0 1.0 0.4866
49 LS-411N PI3K 49.0 0.5124 0.0
49 LS-411N p53 49.0 1.0 0.502
50 HTC-C3 Zero 49.0 1.0 0.4894
51 Hs-940-T Zero 49.0 0.49560000000000004 0.2446
51 Hs-940-T BRAF 49.0 0.254 0.254
50 HTC-C3 BRAF 49.0 0.44687600000000005 0.26889
51 Hs-940-T PI3K 49.0 0.5002 0.0
50 HTC-C3 PI3K 49.0 1.0 0.0
51 Hs-940-T p53 49.0 1.0 0.4966
50 HTC-C3 p53 49.0 1.0 0.5076
52 SK-MEL-31 Zero 49.0 0.51 0.2466
53 IHH-4 Zero 49.0 1.0 0.2584
53 IHH-4 BRAF 49.0 0.44590399999999997 0.149535
52 SK-MEL-31 BRAF 49.0 0.216724 0.132685
53 IHH-4 PI3K 49.0 1.0 0.0
52 SK-MEL-31 PI3K 49.0 0.4956 0.0
53 IHH-4 p53 49.0 1.0 0.4966
52 SK-MEL-31 p53 49.0 1.0 0.5022
54 A101D Zero 49.0 0.5025999999999999 0.2448
55 C32 Zero 49.0 0.5105999999999999 0.2608
54 A101D BRAF 49.0 0.23114 0.138371
55 C32 BRAF 49.0 0.230222 0.134362
54 A101D PI3K 49.0 0.4962 0.0
55 C32 PI3K 49.0 0.4892 0.0
54 A101D p53 49.0 1.0 0.4964
55 C32 p53 49.0 1.0 0.5078
56 SK-MEL-30 Zero 49.0 0.4984 0.2534
56 SK-MEL-30 BRAF 49.0 0.2498 0.2498
57 COLO-320-HSR Zero 49.0 0.44965 0.269248
56 SK-MEL-30 PI3K 49.0 0.4954 0.0
56 SK-MEL-30 p53 49.0 1.0 0.4964
58 A375 Zero 49.0 0.491 0.2432
57 COLO-320-HSR BRAF 49.0 0.456051 0.286268
58 A375 BRAF 49.0 0.226 0.137002
57 COLO-320-HSR PI3K 49.0 0.288002 0.0
58 A375 PI3K 49.0 0.4952 0.0
58 A375 p53 49.0 1.0 0.497
57 COLO-320-HSR p53 49.0 0.470391 0.267536
60 COLO-678 Zero 49.0 0.4988 0.2538
60 COLO-678 BRAF 49.0 0.2544 0.2544
59 FTC-133 Zero 49.0 0.45598799999999995 0.268742
60 COLO-678 PI3K 49.0 0.4944 0.0
60 COLO-678 p53 49.0 1.0 0.501
59 FTC-133 BRAF 49.0 0.443559 0.26435
61 8305C Zero 49.0 1.0 0.5008
59 FTC-133 PI3K 49.0 0.279631 0.0
61 8305C BRAF 49.0 0.44239700000000004 0.269475
61 8305C PI3K 49.0 1.0 0.0
59 FTC-133 p53 49.0 0.46638500000000005 0.26834
61 8305C p53 49.0 1.0 0.5002
62 IGR-1 Zero 49.0 0.4956 0.2486
63 TT Zero 49.0 0.229398 0.129299
62 IGR-1 BRAF 49.0 0.224847 0.137423
62 IGR-1 PI3K 49.0 0.5052 0.0
62 IGR-1 p53 49.0 1.0 0.5084
63 TT BRAF 49.0 0.225143 0.1264
64 LB2518-MEL Zero 49.0 0.501 0.2538
64 LB2518-MEL BRAF 49.0 0.2488 0.2488
63 TT PI3K 49.0 0.145265 0.0
64 LB2518-MEL PI3K 49.0 0.495 0.0
64 LB2518-MEL p53 49.0 1.0 0.4928
63 TT p53 49.0 0.460887 0.269727
65 RPMI-7951 Zero 49.0 0.5067999999999999 0.2592
66 SW948 Zero 49.0 1.0 1.0
66 SW948 BRAF 49.0 1.0 1.0
65 RPMI-7951 BRAF 49.0 0.227723 0.136322
66 SW948 PI3K 49.0 0.496 0.0
65 RPMI-7951 PI3K 49.0 0.5134 0.0
66 SW948 p53 49.0 1.0 1.0
65 RPMI-7951 p53 49.0 1.0 0.495
67 G-361 Zero 49.0 0.5114 0.2496
68 CL-40 Zero 49.0 1.0 0.5014
68 CL-40 BRAF 49.0 0.4976 0.4976
67 G-361 BRAF 49.0 0.23103400000000002 0.144511
68 CL-40 PI3K 49.0 1.0 0.0
67 G-361 PI3K 49.0 0.5004 0.0
68 CL-40 p53 49.0 1.0 0.4954
67 G-361 p53 49.0 1.0 0.5036
69 K2 Zero 49.0 0.48519999999999996 0.2424
70 SNU-81 Zero 49.0 0.7498 0.4968
70 SNU-81 BRAF 49.0 0.5074 0.5074
69 K2 BRAF 49.0 0.230499 0.135399
70 SNU-81 PI3K 49.0 0.4972 0.0
69 K2 PI3K 49.0 0.4888 0.0
70 SNU-81 p53 49.0 1.0 0.4952
69 K2 p53 49.0 1.0 0.5128
71 SNU-407 Zero 49.0 1.0 1.0
71 SNU-407 BRAF 49.0 1.0 1.0
72 GAK Zero 49.0 0.497 0.252
71 SNU-407 PI3K 49.0 0.512 0.0
72 GAK BRAF 49.0 0.2514 0.2514
71 SNU-407 p53 49.0 1.0 1.0
72 GAK PI3K 49.0 0.4928 0.0
72 GAK p53 49.0 1.0 0.498
73 B-CPAP Zero 49.0 0.498 0.2408
74 COLO-679 Zero 49.0 0.5042 0.2458
73 B-CPAP BRAF 49.0 0.21836499999999998 0.134427
74 COLO-679 BRAF 49.0 0.230361 0.142573
73 B-CPAP PI3K 49.0 0.499 0.0
74 COLO-679 PI3K 49.0 0.495 0.0
73 B-CPAP p53 49.0 1.0 0.5074
74 COLO-679 p53 49.0 1.0 0.4936
76 SK-MEL-2 Zero 49.0 1.0 0.4932
75 WT Zero 49.0 0.220097 0.124983
76 SK-MEL-2 BRAF 49.0 0.4928 0.4928
76 SK-MEL-2 PI3K 49.0 1.0 0.0
75 WT BRAF 49.0 0.232338 0.145357
76 SK-MEL-2 p53 49.0 1.0 0.505
77 VMRC-MELG Zero 49.0 0.5032 0.2646
75 WT PI3K 49.0 0.142685 0.0
77 VMRC-MELG BRAF 49.0 0.23414400000000002 0.142051
77 VMRC-MELG PI3K 49.0 0.4924 0.0
75 WT p53 49.0 0.45387200000000005 0.262257
77 VMRC-MELG p53 49.0 1.0 0.513
79 SK-MEL-5 Zero 49.0 0.5062 0.2536
78 C2BBe1 Zero 49.0 0.24077500000000002 0.142621
79 SK-MEL-5 BRAF 49.0 0.213133 0.126214
78 C2BBe1 BRAF 49.0 0.227326 0.13608
79 SK-MEL-5 PI3K 49.0 0.5064 0.0
79 SK-MEL-5 p53 49.0 1.0 0.5066
78 C2BBe1 PI3K 49.0 0.150953 0.0
80 SW48 Zero 49.0 1.0 1.0
80 SW48 BRAF 49.0 1.0 1.0
80 SW48 PI3K 49.0 0.0 0.0
78 C2BBe1 p53 49.0 0.46301000000000003 0.268281
80 SW48 p53 49.0 1.0 1.0
81 G-MEL Zero 49.0 0.5005999999999999 0.25
82 WM793B Zero 49.0 0.4944 0.2492
81 G-MEL BRAF 49.0 0.22962700000000003 0.140359
82 WM793B BRAF 49.0 0.218014 0.134755
81 G-MEL PI3K 49.0 0.5064 0.0
82 WM793B PI3K 49.0 0.4962 0.0
81 G-MEL p53 49.0 1.0 0.493
82 WM793B p53 49.0 1.0 0.4954
84 IST-MEL1 Zero 49.0 1.0 0.5086
83 CHL-1 Zero 49.0 0.463307 0.270056
84 IST-MEL1 BRAF 49.0 0.442013 0.261118
84 IST-MEL1 PI3K 49.0 1.0 0.0
83 CHL-1 BRAF 49.0 0.448068 0.265828
84 IST-MEL1 p53 49.0 1.0 0.4956
83 CHL-1 PI3K 49.0 0.279544 0.0
85 MZ2-MEL Zero 49.0 0.504 0.2566
85 MZ2-MEL BRAF 49.0 0.249 0.249
85 MZ2-MEL PI3K 49.0 0.4908 0.0
83 CHL-1 p53 49.0 0.461335 0.27009
85 MZ2-MEL p53 49.0 1.0 0.5134
86 NCI-H508 Zero 49.0 1.0 1.0
87 COLO-829 Zero 49.0 0.49420000000000003 0.2434
86 NCI-H508 BRAF 49.0 0.48896399999999995 0.34657
87 COLO-829 BRAF 49.0 0.22582799999999997 0.135262
86 NCI-H508 PI3K 49.0 1.0 0.0
87 COLO-829 PI3K 49.0 0.5172 0.0
86 NCI-H508 p53 49.0 1.0 1.0
87 COLO-829 p53 49.0 1.0 0.5036
88 LoVo Zero 49.0 0.504 0.2548
89 SK-MEL-1 Zero 49.0 0.4858 0.2368
88 LoVo BRAF 49.0 0.255 0.255
88 LoVo PI3K 49.0 0.5102 0.0
89 SK-MEL-1 BRAF 49.0 0.203009 0.123295
88 LoVo p53 49.0 1.0 0.4966
89 SK-MEL-1 PI3K 49.0 0.4976 0.0
90 SW1417 Zero 49.0 0.498 0.2438
89 SK-MEL-1 p53 49.0 1.0 0.4944
91 GP5d Zero 49.0 1.0 1.0
90 SW1417 BRAF 49.0 0.227001 0.138722
91 GP5d BRAF 49.0 1.0 1.0
90 SW1417 PI3K 49.0 0.4926 0.0
91 GP5d PI3K 49.0 0.5052 0.0
90 SW1417 p53 49.0 1.0 0.4976
91 GP5d p53 49.0 1.0 1.0
92 SW837 Zero 49.0 1.0 0.4966
93 WM278 Zero 49.0 0.4962 0.2482
92 SW837 BRAF 49.0 0.5012 0.5012
92 SW837 PI3K 49.0 1.0 0.0
93 WM278 BRAF 49.0 0.22839199999999998 0.140463
92 SW837 p53 49.0 1.0 0.492
93 WM278 PI3K 49.0 0.506 0.0
94 CAL-62 Zero 49.0 0.49740000000000006 0.2436
93 WM278 p53 49.0 1.0 0.501
94 CAL-62 BRAF 49.0 0.237 0.237
95 CL-34 Zero 49.0 0.4924 0.2494
94 CAL-62 PI3K 49.0 0.512 0.0
94 CAL-62 p53 49.0 1.0 0.502
95 CL-34 BRAF 49.0 0.218187 0.134486
96 MZ7-mel Zero 49.0 0.5076 0.2548
95 CL-34 PI3K 49.0 0.489 0.0
95 CL-34 p53 49.0 1.0 0.5
96 MZ7-mel BRAF 49.0 0.23016799999999998 0.134518
97 LS-123 Zero 49.0 1.0 0.4994
96 MZ7-mel PI3K 49.0 0.5066 0.0
97 LS-123 BRAF 49.0 0.5094 0.5094
96 MZ7-mel p53 49.0 1.0 0.4912
97 LS-123 PI3K 49.0 1.0 0.0
98 T84 Zero 49.0 1.0 1.0
97 LS-123 p53 49.0 1.0 0.4998
98 T84 BRAF 49.0 1.0 1.0
98 T84 PI3K 49.0 0.4906 0.0
99 LS1034 Zero 49.0 1.0 0.4976
98 T84 p53 49.0 1.0 1.0
99 LS1034 BRAF 49.0 0.5092 0.5092
99 LS1034 PI3K 49.0 1.0 0.0
100 COLO-783 Zero 49.0 0.49939999999999996 0.2502
99 LS1034 p53 49.0 1.0 0.502
100 COLO-783 BRAF 49.0 0.22578199999999998 0.13316
101 HMV-II Zero 49.0 0.49540000000000006 0.2426
100 COLO-783 PI3K 49.0 0.4954 0.0
101 HMV-II BRAF 49.0 0.2502 0.2502
101 HMV-II PI3K 49.0 0.5042 0.0
100 COLO-783 p53 49.0 1.0 0.5004
101 HMV-II p53 49.0 1.0 0.4942
102 8505C Zero 49.0 0.48819999999999997 0.2382
103 LOXIMVI Zero 49.0 0.5015999999999999 0.2568
102 8505C BRAF 49.0 0.21872 0.135038
102 8505C PI3K 49.0 0.5124 0.0
103 LOXIMVI BRAF 49.0 0.214476 0.128528
102 8505C p53 49.0 1.0 0.4882
103 LOXIMVI PI3K 49.0 0.4994 0.0
104 SH-4 Zero 49.0 0.4914 0.243
103 LOXIMVI p53 49.0 1.0 0.492
105 BHT-101 Zero 49.0 0.4942 0.2412
104 SH-4 BRAF 49.0 0.221748 0.132491
104 SH-4 PI3K 49.0 0.489 0.0
105 BHT-101 BRAF 49.0 0.229775 0.138743
104 SH-4 p53 49.0 1.0 0.515
105 BHT-101 PI3K 49.0 0.494 0.0
105 BHT-101 p53 49.0 1.0 0.4894
106 SNU-1040 Zero 49.5 0.530135 0.385764
107 MDST8 Zero 49.0 0.49860000000000004 0.252
106 SNU-1040 BRAF 49.5 0.533018 0.382793
107 MDST8 BRAF 49.0 0.213944 0.132234
107 MDST8 PI3K 49.0 0.4912 0.0
106 SNU-1040 PI3K 49.5 0.308646 0.0
107 MDST8 p53 49.0 1.0 0.4992
108 UACC-62 Zero 49.0 0.512 0.2456
106 SNU-1040 p53 49.5 0.534016 0.385917
109 IGR-37 Zero 49.0 0.5015999999999999 0.2598
108 UACC-62 BRAF 49.0 0.225132 0.135416
108 UACC-62 PI3K 49.0 0.5102 0.0
109 IGR-37 BRAF 49.0 0.228765 0.13874
108 UACC-62 p53 49.0 1.0 0.5072
109 IGR-37 PI3K 49.0 0.5006 0.0
109 IGR-37 p53 49.0 1.0 0.5046
110 WM-115 Zero 49.0 0.49319999999999997 0.2418
111 SW1116 Zero 49.0 0.509 0.253
111 SW1116 BRAF 49.0 0.2728 0.2728
110 WM-115 BRAF 49.0 0.228217 0.137295
111 SW1116 PI3K 49.0 0.5024 0.0
110 WM-115 PI3K 49.0 0.4968 0.0
110 WM-115 p53 49.0 1.0 0.4914
111 SW1116 p53 49.0 1.0 0.4972
112 MMAc-SF Zero 49.0 0.4952 0.2464
113 A2058 Zero 49.0 1.0 0.5034
113 A2058 BRAF 49.0 0.5048 0.5048
113 A2058 PI3K 49.0 1.0 0.0
112 MMAc-SF BRAF 49.0 0.224309 0.141548
113 A2058 p53 49.0 1.0 0.4878
112 MMAc-SF PI3K 49.0 0.5118 0.0
114 LB373-MEL-D Zero 49.0 0.5044 0.2474
112 MMAc-SF p53 49.0 1.0 0.4928
114 LB373-MEL-D BRAF 49.0 0.2496 0.2496
115 HCC2998 Zero 49.0 0.7524 0.514
114 LB373-MEL-D PI3K 49.0 0.499 0.0
115 HCC2998 BRAF 49.0 0.7485999999999999 0.5084
115 HCC2998 PI3K 49.0 0.5108 0.0
114 LB373-MEL-D p53 49.0 1.0 0.5124
115 HCC2998 p53 49.0 1.0 0.4898
