n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
60 HCT-116 PI3K 49.0 0.4372 0.0
61 LoVo BRAF 49.0 0.322668 0.226933
60 HCT-116 p53 49.0 0.986677 0.900842
61 LoVo PI3K 49.0 0.550327 0.0
62 LB2518-MEL Zero 49.0 0.707146 0.334697
61 LoVo p53 49.0 0.9996 0.421339
62 LB2518-MEL BRAF 49.0 0.7027680000000001 0.330939
62 LB2518-MEL PI3K 49.0 0.292728 0.061315
63 CP50-MEL-B Zero 49.0 0.7760199999999999 0.173206
62 LB2518-MEL p53 49.0 0.987291 0.466402
63 CP50-MEL-B BRAF 49.5 0.22772699999999998 0.061714
64 SNU-1040 Zero 49.5 0.8757039999999999 0.767404
63 CP50-MEL-B PI3K 49.0 0.5881299999999999 0.007288
63 CP50-MEL-B p53 49.0 1.0 0.468266
64 SNU-1040 BRAF 49.5 0.880915 0.767652
65 COLO-679 Zero 49.0 0.547999 0.35962
64 SNU-1040 PI3K 49.5 0.613558 0.0
65 COLO-679 BRAF 49.0 0.072225 0.042921
64 SNU-1040 p53 49.5 0.8734580000000001 0.757788
65 COLO-679 PI3K 49.0 0.404384 0.0
65 COLO-679 p53 49.0 1.0 0.630614
66 SW948 Zero 49.0 0.997 0.713527
66 SW948 BRAF 49.0 0.9965999999999999 0.701565
67 MEL-HO Zero 49.0 0.792678 0.320186
66 SW948 PI3K 49.0 0.657397 0.01497
67 MEL-HO BRAF 49.0 0.081946 0.048564
66 SW948 p53 49.0 0.9994000000000001 0.707569
67 MEL-HO PI3K 49.0 0.731101 0.0
68 LS1034 Zero 49.0 0.9868250000000001 0.243515
67 MEL-HO p53 49.0 1.0 0.5066
68 LS1034 BRAF 49.0 0.43588000000000005 0.228866
69 UACC-257 Zero 49.0 0.632706 0.205439
68 LS1034 PI3K 49.0 0.976406 0.081596
68 LS1034 p53 49.0 0.9841260000000001 0.235238
69 UACC-257 BRAF 49.0 0.035908999999999996 0.018714
70 C32 Zero 49.0 0.8384290000000001 0.42315
69 UACC-257 PI3K 49.0 0.593856 0.0
69 UACC-257 p53 49.0 1.0 0.333065
70 C32 BRAF 49.0 0.227503 0.162393
70 C32 PI3K 49.0 0.723704 0.0
71 SNU-407 Zero 49.0 0.971818 0.94792
70 C32 p53 49.0 0.9972 0.500362
71 SNU-407 BRAF 49.0 0.9736990000000001 0.954725
72 SH-4 Zero 49.0 0.436566 0.183854
71 SNU-407 PI3K 49.0 0.530594 0.0
72 SH-4 BRAF 49.0 0.08632200000000001 0.070676
71 SNU-407 p53 49.0 0.984419 0.947543
72 SH-4 PI3K 49.0 0.421174 0.0
73 RCM-1 Zero 49.0 0.564968 0.143901
72 SH-4 p53 49.0 0.9910749999999999 0.426048
73 RCM-1 BRAF 49.0 0.319082 0.142786
74 WM1552C Zero 49.0 0.930768 0.800529
73 RCM-1 PI3K 49.0 0.590061 0.0
74 WM1552C BRAF 49.0 0.31363800000000003 0.292117
73 RCM-1 p53 49.0 0.915787 0.216689
74 WM1552C PI3K 49.0 0.932116 0.0
75 COLO-829 Zero 49.0 0.676213 0.52117
74 WM1552C p53 49.0 0.931891 0.783737
75 COLO-829 BRAF 49.0 0.023347 0.012394
76 451Lu Zero 49.0 1.0 0.296181
75 COLO-829 PI3K 49.0 0.344253 0.0
76 451Lu BRAF 49.5 0.06315599999999999 0.030896
75 COLO-829 p53 49.0 0.9693100000000001 0.696984
76 451Lu PI3K 49.0 1.0 0.0
76 451Lu p53 49.0 1.0 0.300473
77 LOXIMVI Zero 49.0 0.5202519999999999 0.217243
77 LOXIMVI BRAF 49.0 0.23332 0.131605
78 Hs-939-T Zero 49.0 0.83326 0.469509
77 LOXIMVI PI3K 49.0 0.5188 0.0
78 Hs-939-T BRAF 49.0 0.17705300000000002 0.085426
77 LOXIMVI p53 49.0 0.9958 0.414792
78 Hs-939-T PI3K 49.0 0.69117 0.0
79 CaR-1 Zero 49.0 0.793566 0.741831
78 Hs-939-T p53 49.0 0.9967710000000001 0.81152
79 CaR-1 BRAF 49.0 0.793895 0.742517
80 LS-513 Zero 49.0 0.5488299999999999 0.251672
79 CaR-1 PI3K 49.0 0.805122 0.0
80 LS-513 BRAF 49.0 0.294878 0.241817
80 LS-513 PI3K 49.0 0.545855 0.010347
79 CaR-1 p53 49.0 0.786269 0.734139
80 LS-513 p53 49.0 0.967626 0.449554
81 C2BBe1 Zero 49.5 0.859443 0.572805
81 C2BBe1 BRAF 49.0 0.8576839999999999 0.576506
82 SK-MEL-3 Zero 49.0 0.642375 0.207475
81 C2BBe1 PI3K 49.5 0.740553 0.171162
82 SK-MEL-3 BRAF 49.0 0.112868 0.051035
81 C2BBe1 p53 49.5 0.938194 0.609632
82 SK-MEL-3 PI3K 49.0 0.600184 0.0
82 SK-MEL-3 p53 49.0 1.0 0.4846
83 LS-411N Zero 49.0 0.62288 0.247993
83 LS-411N BRAF 49.0 0.165322 0.094017
84 HMV-II Zero 49.0 0.904347 0.374843
83 LS-411N PI3K 49.0 0.5957279999999999 0.0002
84 HMV-II BRAF 49.0 0.813932 0.379226
84 HMV-II PI3K 49.0 0.81231 0.006401
83 LS-411N p53 49.0 0.9917130000000001 0.408286
84 HMV-II p53 49.0 1.0 0.477786
85 IGR-1 Zero 49.0 0.767204 0.361846
85 IGR-1 BRAF 49.0 0.102922 0.075461
86 SK-MEL-28 Zero 49.0 1.0 0.378835
85 IGR-1 PI3K 49.0 0.731546 0.0
85 IGR-1 p53 49.0 1.0 0.484545
86 SK-MEL-28 BRAF 49.0 0.09304499999999999 0.060403
86 SK-MEL-28 PI3K 49.0 1.0 0.0
86 SK-MEL-28 p53 49.0 1.0 0.371423
87 WT Zero 49.0 0.218695 0.122683
88 CP67-MEL Zero 49.0 0.914366 0.826694
88 CP67-MEL BRAF 49.5 0.717981 0.637413
87 WT BRAF 49.0 0.230062 0.134068
88 CP67-MEL PI3K 49.0 0.6169600000000001 0.114565
88 CP67-MEL p53 49.0 0.96626 0.875005
87 WT PI3K 49.0 0.15327 0.0
89 GAK Zero 49.0 0.567074 0.190401
89 GAK BRAF 49.0 0.50454 0.187888
87 WT p53 49.0 0.45447099999999996 0.264854
89 GAK PI3K 49.0 0.551444 0.0
90 COLO-800 Zero 49.0 1.0 0.422283
89 GAK p53 49.0 0.668191 0.340625
90 COLO-800 BRAF 49.0 0.06868199999999999 0.045498
90 COLO-800 PI3K 49.0 1.0 0.0
91 RPMI-7951 Zero 49.0 0.784384 0.385528
90 COLO-800 p53 49.0 1.0 0.398311
91 RPMI-7951 BRAF 49.0 0.273571 0.2155
92 CL-34 Zero 49.0 0.5904 0.202748
91 RPMI-7951 PI3K 49.0 0.631374 0.0
92 CL-34 BRAF 49.0 0.17829499999999998 0.075806
91 RPMI-7951 p53 49.0 1.0 0.406494
92 CL-34 PI3K 49.0 0.5982 0.0
93 WM278 Zero 49.0 0.36126499999999995 0.26907
92 CL-34 p53 49.0 1.0 0.387827
93 WM278 BRAF 49.5 0.044432 0.027148
94 LB373-MEL-D Zero 49.0 0.794411 0.464881
93 WM278 PI3K 49.0 0.338397 0.0
94 LB373-MEL-D BRAF 49.0 0.783922 0.453252
93 WM278 p53 49.0 1.0 0.754669
94 LB373-MEL-D PI3K 49.0 0.461844 0.012686
95 CL-40 Zero 49.0 0.8454900000000001 0.328073
94 LB373-MEL-D p53 49.0 0.982253 0.630521
95 CL-40 BRAF 49.0 0.5422710000000001 0.360538
96 COLO-783 Zero 49.0 0.781488 0.363847
95 CL-40 PI3K 49.0 0.810238 0.009149
96 COLO-783 BRAF 49.0 0.584237 0.301742
95 CL-40 p53 49.0 0.830554 0.343375
97 A2058 Zero 49.0 1.0 0.282507
96 COLO-783 PI3K 49.0 0.693845 0.0
97 A2058 BRAF 49.0 0.42706900000000003 0.294929
96 COLO-783 p53 49.0 1.0 0.807145
97 A2058 PI3K 49.0 1.0 0.0
98 K2 Zero 49.0 0.891772 0.555291
97 A2058 p53 49.0 1.0 0.281611
98 K2 BRAF 49.5 0.059588 0.037468
99 LS-123 Zero 49.0 0.876224 0.250972
98 K2 PI3K 49.0 0.856358 0.0
99 LS-123 BRAF 49.0 0.287614 0.254208
98 K2 p53 49.0 1.0 0.733589
99 LS-123 PI3K 49.0 0.851674 0.0
100 SW48 Zero 49.0 0.9972639999999999 0.9894
99 LS-123 p53 49.0 0.886016 0.25359
100 SW48 BRAF 49.0 0.9958 0.990938
100 SW48 PI3K 49.0 0.169792 0.014082
101 COLO-678 Zero 49.0 0.5787909999999999 0.417826
100 SW48 p53 49.0 0.9968459999999999 0.9914
101 COLO-678 BRAF 49.0 0.553115 0.412081
102 SK-CO-1 Zero 49.0 0.8737999999999999 0.217177
101 COLO-678 PI3K 49.0 0.494929 0.0
102 SK-CO-1 BRAF 49.0 0.307697 0.212094
101 COLO-678 p53 49.0 0.9898020000000001 0.686914
102 SK-CO-1 PI3K 49.0 0.871 0.0
102 SK-CO-1 p53 49.0 0.990148 0.25889
