n_profile Patient_ID Drug_ID Time Prosurvival_b1 Prosurvival_b2 Prosurvival_b3 Antisurvival_b1 Antisurvival_b2 Antisurvival_b3
3 MEL-HO MEK 29.9 0.900082 0.798714 0.00019999999999999998 0.29819099999999993 0.04520400000000001 0.000632
5 LS-411N PI3K 29.8 1.000001 0.95051 0.0006000000000000001 0.999601 0.38464 0.044876
4 RKO p53 29.8 0.941404 0.825334 0.654111 0.8645199999999998 0.0148 0.0
6 SNU-C1 Zero 29.8 1.0 0.993554 0.9904 0.7217169999999999 0.25729300000000005 0.068274
5 LS-411N p53 29.8 0.9999989999999997 0.9549729999999998 0.8529969999999999 0.9182489999999999 0.166811 0.0006000000000000001
6 SNU-C1 BRAF 29.8 0.9999989999999999 0.9899139999999998 0.986429 0.7164569999999999 0.246032 0.064275
4 RKO MEK 29.9 0.9527879999999999 0.8531479999999999 0.018420000000000002 0.9923419999999998 0.07689800000000001 0.0052
6 SNU-C1 PI3K 29.8 0.999999 0.9907300000000001 0.7014690000000001 0.783992 0.397441 0.133165
5 LS-411N MEK 29.9 0.9999999999999999 0.956175 0.132 0.9928899999999999 0.263672 0.029020999999999998
7 LOXIMVI Zero 29.8 0.584156 0.509412 0.142809 0.620398 0.178085 0.0002
6 SNU-C1 p53 29.8 1.000001 0.990575 0.98782 0.481701 0.157371 0.021306
8 MZ2-MEL Zero 29.9 0.998801 0.943889 0.377984 0.13878300000000002 0.0028 0.0
7 LOXIMVI BRAF 29.8 0.573698 0.500743 0.033317 0.6265120000000001 0.17457 0.0
6 SNU-C1 MEK 29.9 0.999999 0.9911989999999999 0.641592 0.741164 0.271807 0.06460099999999999
8 MZ2-MEL BRAF 29.9 0.9988 0.9420260000000001 0.38456999999999997 0.137582 0.002 0.0
7 LOXIMVI PI3K 29.8 0.568232 0.496745 0.0 0.8147 0.291725 0.0
8 MZ2-MEL PI3K 29.9 0.992199 0.40687999999999996 0.0 0.991599 0.033701999999999996 0.0002
7 LOXIMVI p53 29.9 0.572665 0.499361 0.13904400000000003 0.611855 0.170887 0.0
9 K2 Zero 29.8 0.6240950000000001 0.603673 0.23535100000000003 0.62514 0.021471999999999998 0.0014
8 MZ2-MEL p53 29.9 0.9992000000000001 0.946627 0.37174999999999997 0.13963 0.001578 0.0
7 LOXIMVI MEK 29.9 0.574611 0.49394899999999997 0.0 0.636779 0.184293 0.0
9 K2 BRAF 29.8 0.611746 0.5936520000000001 0.094309 0.576127 0.027094 0.0018
8 MZ2-MEL MEK 29.9 0.9998000000000001 0.4224200000000001 0.0075390000000000006 0.673012 0.0 0.0
10 CaR-1 Zero 29.9 0.745487 0.65061 0.463908 0.26544900000000005 0.0068000000000000005 0.0
9 K2 PI3K 29.8 0.636279 0.622121 0.0 0.87686 0.03682 0.0012000000000000001
9 K2 p53 29.8 0.630162 0.61174 0.230432 0.6267189999999999 0.019639 0.0
9 K2 MEK 29.9 0.6027199999999999 0.58216 0.0027470000000000003 0.5425049999999999 0.039524000000000004 0.002
11 NCI-H747 Zero 29.8 0.7049740000000001 0.5760770000000001 0.38733 0.5219500000000001 0.0018 0.0
10 CaR-1 BRAF 29.8 0.744775 0.64675 0.45633899999999994 0.26890699999999995 0.005799999999999999 0.0
12 CHL-1 Zero 29.8 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.248434 0.001 0.0
10 CaR-1 PI3K 29.8 0.683756 0.558462 0.0 0.339017 0.02684 0.0
11 NCI-H747 BRAF 29.8 0.6375250000000001 0.5613530000000001 0.105892 0.535081 0.0007999999999999999 0.0
12 CHL-1 BRAF 29.9 1.0 1.0 0.9231280000000001 0.24698 0.0012 0.0
10 CaR-1 p53 29.8 0.740527 0.646827 0.45365199999999994 0.266758 0.003937 0.0
11 NCI-H747 PI3K 29.8 0.6598829999999999 0.580388 0.039545 0.565847 0.0022 0.0
12 CHL-1 PI3K 29.9 1.0 1.0 0.002 0.267687 0.0016 0.0
10 CaR-1 MEK 29.9 0.752431 0.652065 0.39729100000000006 0.271857 0.007928000000000001 0.0
11 NCI-H747 p53 29.8 0.6988549999999999 0.580274 0.387018 0.5126510000000001 0.002 0.0
12 CHL-1 p53 29.8 1.0 1.0 1.0 0.246006 0.0006 0.0
12 CHL-1 MEK 29.9 1.0 1.0 0.002 0.26155 0.0006 0.0
13 RVH-421 Zero 29.9 0.980098 0.9686 0.907123 0.550689 0.022419 0.0026
14 HT55 Zero 29.9 1.0 0.9997880000000001 0.7151450000000001 0.837798 0.398305 0.10406100000000001
11 NCI-H747 MEK 29.9 0.6025149999999999 0.563747 0.004069 0.5266039999999998 0.003 0.0
13 RVH-421 BRAF 29.9 0.97393 0.962642 0.36034900000000003 0.544959 0.015552999999999997 0.0023150000000000002
14 HT55 BRAF 29.9 0.9999999999999999 0.9995999999999999 0.581068 0.8454699999999999 0.42088000000000003 0.11225299999999999
15 CCK-81 Zero 29.9 0.9719589999999999 0.43368399999999996 0.188553 0.953915 0.33553700000000003 0.057925
13 RVH-421 PI3K 29.9 0.9735340000000001 0.9664390000000002 0.0015999999999999999 0.9482630000000002 0.497059 0.099413
14 HT55 PI3K 29.9 1.0 0.9994000000000001 0.599252 0.844948 0.39554599999999995 0.11107299999999999
13 RVH-421 p53 29.9 0.981314 0.971215 0.909014 0.5525110000000001 0.0134 0.0
14 HT55 p53 29.9 1.0 1.0 0.726123 0.6861039999999999 0.171768 0.0002
13 RVH-421 MEK 29.9 0.975801 0.9691649999999999 0.0022389999999999997 0.550157 0.011119999999999998 0.001807
15 CCK-81 BRAF 29.9 0.9710949999999999 0.434313 0.15481199999999998 0.9648010000000001 0.36555600000000005 0.06154500000000001
14 HT55 MEK 29.9 0.9999999999999999 0.9995999999999999 0.5276329999999999 0.8539479999999999 0.42307500000000003 0.111321
16 CL-40 Zero 29.8 0.9997999999999999 0.9997999999999999 0.492255 0.81319 0.38802899999999996 0.074264
15 CCK-81 PI3K 29.8 0.9734620000000002 0.43271000000000004 0.0006000000000000001 0.999601 0.47297599999999995 0.08654500000000001
16 CL-40 BRAF 29.8 0.9995990000000001 0.9995990000000001 0.490388 0.8182600000000001 0.394499 0.081459
17 HT-144 Zero 29.9 0.9650340000000002 0.8669400000000002 0.435101 0.29722099999999996 0.061383999999999994 0.0
15 CCK-81 p53 29.9 0.970327 0.44419700000000006 0.192505 0.938474 0.193714 0.010765
16 CL-40 PI3K 29.8 0.999798 0.999798 0.092842 0.931324 0.505301 0.098355
17 HT-144 BRAF 29.9 0.9682249999999999 0.8554999999999999 0.40289700000000006 0.215114 0.033939 0.0
15 CCK-81 MEK 29.9 0.9707989999999999 0.436988 0.12399600000000001 0.9654279999999998 0.360479 0.062304
16 CL-40 p53 29.8 0.9999999999999999 0.9999999999999999 0.501894 0.8128899999999999 0.381203 0.079048
17 HT-144 PI3K 29.9 0.964601 0.49241100000000004 0.000627 0.942425 0.239882 0.0
18 CL-34 Zero 29.8 0.998001 0.768682 0.350792 0.90778 0.457519 0.114771
16 CL-40 MEK 29.9 0.9982249999999999 0.9973999999999998 0.210616 0.8175260000000001 0.41210199999999997 0.081999
17 HT-144 p53 29.9 0.9673019999999999 0.8710979999999999 0.434624 0.29130599999999995 0.062365 0.0
19 CL-11 Zero 29.8 0.9993990000000001 0.9987990000000001 0.9977990000000001 0.27693599999999996 0.016057 0.0002
18 CL-34 BRAF 29.9 0.99893 0.7820990000000001 0.38671900000000003 0.945257 0.671424 0.2834
17 HT-144 MEK 29.9 0.964345 0.639089 0.15496100000000002 0.212841 0.034176 0.0
19 CL-11 BRAF 29.8 0.9995989999999998 0.9993989999999998 0.955356 0.27774899999999997 0.016391 0.0
18 CL-34 PI3K 29.8 0.997571 0.774745 0.0 0.999999 0.55589 0.15864
20 IGR-1 Zero 29.8 0.597202 0.404409 0.15456000000000003 0.557629 0.14095700000000003 0.0
19 CL-11 PI3K 29.8 0.9982360000000001 0.996 0.0 0.9270069999999999 0.5654440000000001 0.06662
18 CL-34 p53 29.8 0.998 0.777345 0.340451 0.905854 0.378635 0.0015999999999999999
19 CL-11 p53 29.8 0.9992000000000001 0.9992000000000001 0.9974000000000001 0.28007600000000005 0.022421000000000003 0.0
20 IGR-1 BRAF 29.8 0.596511 0.4253259999999999 0.200068 0.5300170000000001 0.106013 0.0002
20 IGR-1 PI3K 29.8 0.467147 0.350008 0.0 0.637698 0.251483 0.0
19 CL-11 MEK 29.9 0.9995999999999999 0.9995999999999999 0.0004 0.342988 0.0272 0.0
18 CL-34 MEK 29.9 0.9996 0.778548 0.217543 0.927914 0.617261 0.242504
20 IGR-1 p53 29.8 0.601991 0.416057 0.158438 0.551164 0.144288 0.0
21 SW48 Zero 29.9 1.0 1.0 0.26789 0.591479 0.17565499999999998 0.0
22 SNU-C2B Zero 29.8 0.9716969999999999 0.9350269999999999 0.680616 0.610021 0.16865500000000003 0.01182
20 IGR-1 MEK 29.9 0.5591160000000001 0.40502900000000003 0.033767 0.5142300000000001 0.09905599999999999 0.0
21 SW48 BRAF 29.9 1.000001 1.000001 0.269812 0.586847 0.17108399999999999 0.0
22 SNU-C2B BRAF 29.9 0.9728299999999999 0.9361609999999999 0.679306 0.6229029999999999 0.182022 0.018209
21 SW48 PI3K 29.9 0.999999 0.999999 0.118644 0.669264 0.194716 0.0
23 WM-115 Zero 29.9 0.9626810000000001 0.736095 0.263233 0.437765 0.16892900000000002 0.042828000000000005
22 SNU-C2B PI3K 29.9 0.958556 0.919885 0.530869 0.646538 0.196258 0.016795
21 SW48 p53 29.8 1.000001 1.000001 0.26748000000000005 0.5788260000000001 0.172243 0.0
23 WM-115 BRAF 29.9 0.9635360000000001 0.569777 0.149732 0.34059 0.106041 0.027813
22 SNU-C2B p53 29.9 0.9702010000000001 0.9293610000000001 0.6779180000000001 0.6335679999999999 0.192307 0.018743
21 SW48 MEK 29.9 1.000001 1.000001 0.029525999999999997 0.6233240000000001 0.188508 0.0002
23 WM-115 PI3K 29.9 0.927959 0.335264 0.0 0.998801 0.5404150000000001 0.116091
22 SNU-C2B MEK 29.9 0.9540270000000002 0.9337480000000001 0.043661 0.657069 0.18894400000000003 0.019080999999999997
24 T84 Zero 29.8 0.9985999999999999 0.997174 0.9924 0.50345 0.183273 0.025178
23 WM-115 p53 29.9 0.9643959999999999 0.7493099999999999 0.25915299999999997 0.34156000000000003 0.12798299999999999 0.010062999999999999
25 GP5d Zero 29.8 0.839811 0.706837 0.297487 0.8852159999999999 0.134688 0.0026000000000000003
24 T84 BRAF 29.8 0.9985999999999999 0.9974000000000001 0.8227889999999999 0.5099419999999999 0.17275400000000002 0.026285
24 T84 PI3K 29.8 0.9992009999999999 0.997275 0.0 0.9333039999999999 0.561333 0.096683
23 WM-115 MEK 29.9 0.9320950000000001 0.33395299999999994 0.0034000000000000002 0.33264599999999994 0.08950900000000002 0.024876000000000002
25 GP5d BRAF 29.9 0.8254400000000001 0.695029 0.252808 0.8913160000000001 0.13619199999999998 0.0018
24 T84 p53 29.8 0.9994 0.9975999999999999 0.99302 0.491851 0.17107299999999998 0.018363
26 UACC-257 Zero 29.9 0.7335370000000001 0.714535 0.093342 0.6986000000000002 0.35994800000000005 0.066449
25 GP5d PI3K 29.9 0.834395 0.70521 0.25168 0.885702 0.133946 0.0022
24 T84 MEK 29.9 0.998799 0.9971990000000001 0.23048600000000002 0.513633 0.191589 0.034013
25 GP5d p53 29.9 0.8289960000000002 0.7018630000000001 0.286917 0.883551 0.12380000000000001 0.0
26 UACC-257 BRAF 29.9 0.7413610000000002 0.7148930000000001 0.028857 0.658753 0.3281879999999999 0.056948000000000006
27 451Lu Zero 29.9 0.9995999999999999 0.9995999999999999 0.090863 0.48120799999999997 0.07117 0.0004
26 UACC-257 PI3K 29.9 0.7411169999999999 0.722277 0.0 0.7641330000000001 0.420541 0.078768
25 GP5d MEK 29.9 0.820506 0.6904929999999999 0.159998 0.889149 0.146302 0.002
26 UACC-257 p53 29.9 0.7373249999999999 0.717204 0.08293099999999999 0.698262 0.35800699999999996 0.058212
28 HCC2998 Zero 29.8 1.0 0.998 0.9974000000000001 0.8120350000000001 0.277917 0.001846
27 451Lu BRAF 29.9 0.9994 0.9975999999999999 0.137159 0.4071080000000001 0.062345 0.0004
26 UACC-257 MEK 29.9 0.72779 0.697801 0.0 0.6117680000000001 0.29626199999999997 0.056533
28 HCC2998 BRAF 29.8 1.0000000000000002 0.9988000000000001 0.9898 0.8109590000000002 0.28837699999999994 0.0036
27 451Lu PI3K 29.9 0.9996 0.9994000000000001 0.0 0.541647 0.092939 0.0004
27 451Lu p53 29.9 0.9992 0.999 0.08763399999999999 0.481678 0.069025 0.0002
28 HCC2998 PI3K 29.8 0.9987999999999998 0.9977999999999999 0.5651019999999999 0.8091959999999999 0.275015 0.002789
29 WM1552C Zero 29.9 0.8251689999999999 0.45629400000000003 0.146356 0.20403 0.021787 0.0004
28 HCC2998 p53 29.8 1.0 0.9984 0.9978 0.602057 0.029075 0.0002
27 451Lu MEK 29.9 0.991399 0.986051 0.009209 0.33512699999999995 0.041038 0.0
29 WM1552C BRAF 29.9 0.8545130000000002 0.385256 0.08993400000000001 0.16985799999999998 0.0192 0.000664
30 M14 Zero 29.8 1.0 1.0 0.993164 0.08925300000000001 0.0006000000000000001 0.0
28 HCC2998 MEK 29.9 0.9985999999999998 0.9979999999999999 0.143131 0.8746849999999998 0.33969499999999997 0.0026
29 WM1552C PI3K 29.9 0.693172 0.20451200000000003 0.001 0.423784 0.06540299999999999 0.0022
31 SK-MEL-1 Zero 29.9 1.0 1.0 0.994 0.09164199999999999 0.0028 0.0
30 M14 BRAF 29.9 0.9999999999999999 0.9999999999999999 0.9930509999999999 0.082861 0.0007999999999999999 0.0
29 WM1552C p53 29.9 0.8162050000000002 0.45317399999999997 0.141618 0.20497 0.026492 0.0021999999999999997
30 M14 PI3K 29.9 1.0 1.0 0.13259600000000002 0.724994 0.155943 0.0
31 SK-MEL-1 BRAF 29.9 1.000001 1.000001 0.8862190000000001 0.10097500000000001 0.005575 0.0002
29 WM1552C MEK 29.9 0.850925 0.277296 0.006 0.14502 0.017799999999999996 0.0004
30 M14 p53 29.9 1.0 1.0 0.9934069999999999 0.083819 0.0006000000000000001 0.0
31 SK-MEL-1 PI3K 29.8 1.0 0.9998 0.15110800000000002 0.7355860000000001 0.28029 0.023993999999999998
32 SK-MEL-5 Zero 29.8 1.0000000000000002 0.9988000000000001 0.631416 0.45462100000000005 0.088863 0.0038
30 M14 MEK 29.9 0.9992000000000001 0.9990000000000001 0.687571 0.10054499999999998 0.0006 0.0
31 SK-MEL-1 p53 29.9 1.0 1.0 0.9932 0.10308 0.004540000000000001 0.0004
32 SK-MEL-5 BRAF 29.8 1.0 0.9994000000000002 0.08936000000000001 0.440546 0.07799100000000002 0.001874
33 COLO-829 Zero 29.8 0.8651949999999999 0.591629 0.33804300000000004 0.7679379999999999 0.322471 0.065206
31 SK-MEL-1 MEK 29.9 1.000001 1.000001 0.06949199999999998 0.164554 0.015961 0.0002
32 SK-MEL-5 PI3K 29.8 0.9999999999999999 0.9997999999999999 0.0 0.9965999999999999 0.325709 0.016875
34 CP66-MEL Zero 29.8 0.9450059999999999 0.929005 0.647804 0.178363 0.039792 0.006200000000000001
33 COLO-829 BRAF 29.9 0.8404379999999998 0.5667589999999999 0.105123 0.7758940000000001 0.31327000000000005 0.048254
32 SK-MEL-5 p53 29.8 0.9999989999999999 0.999199 0.6522229999999999 0.436843 0.07947599999999999 0.001903
34 CP66-MEL BRAF 29.8 0.9443739999999998 0.9293079999999998 0.5841769999999998 0.18759 0.050212 0.0074
33 COLO-829 PI3K 29.8 0.6499600000000001 0.5561740000000001 0.0 0.9999990000000002 0.581908 0.150952
32 SK-MEL-5 MEK 29.9 1.000001 0.9995350000000001 0.0054 0.45877199999999996 0.08263899999999999 0.0022
34 CP66-MEL PI3K 29.8 0.943449 0.928276 0.07757 0.44818099999999994 0.09917700000000002 0.019892
35 C32 Zero 29.9 0.971699 0.667474 0.5824550000000001 0.4768050000000001 0.0023620000000000004 0.0
34 CP66-MEL p53 29.8 0.9463780000000002 0.9327240000000001 0.653761 0.154536 0.013493000000000002 0.0
33 COLO-829 p53 29.8 0.863815 0.583559 0.33793100000000004 0.7218870000000001 0.27739 0.036811
34 CP66-MEL MEK 29.9 0.9372299999999998 0.927182 0.18383400000000003 0.206789 0.07491099999999999 0.0124
35 C32 BRAF 29.9 0.9429740000000001 0.571427 0.420169 0.441824 0.001306 0.0
33 COLO-829 MEK 29.9 0.6576219999999999 0.553816 0.001092 0.7529239999999999 0.24880900000000003 0.013616999999999999
36 SK-MEL-30 Zero 29.9 0.545981 0.473062 0.137541 0.778598 0.00465 0.0
35 C32 PI3K 29.9 0.6845580000000001 0.6335120000000001 0.0008 0.9898000000000001 0.0116 0.0
36 SK-MEL-30 BRAF 29.9 0.5512480000000001 0.47608500000000004 0.13775700000000002 0.751438 0.012123 0.0
35 C32 p53 29.9 0.9769990000000001 0.6702890000000001 0.59096 0.476367 0.0026 0.0
37 HT-29 Zero 29.8 0.8898870000000001 0.6483059999999999 0.428832 0.49169900000000005 0.057938 0.0
36 SK-MEL-30 PI3K 29.9 0.5457290000000001 0.472477 0.0 0.897839 0.004769000000000001 0.0
35 C32 MEK 29.9 0.671098 0.5829639999999999 0.009642000000000001 0.45128899999999994 0.0018 0.0
37 HT-29 BRAF 29.8 0.8814739999999999 0.6563779999999999 0.41080500000000003 0.512078 0.068247 0.0002
36 SK-MEL-30 p53 29.9 0.557938 0.486379 0.141977 0.7683099999999999 0.003733 0.0
38 SNU-1040 Zero 29.8 0.9989989999999999 0.9983989999999999 0.966804 0.7703949999999999 0.25164499999999995 0.0006
37 HT-29 PI3K 29.8 0.8765419999999999 0.6428289999999999 0.298802 0.578206 0.071626 0.0002
36 SK-MEL-30 MEK 29.9 0.5345819999999999 0.454638 0.002957 0.6750879999999999 0.023594999999999998 0.0002
38 SNU-1040 BRAF 29.8 0.9994 0.999 0.48870099999999994 0.830918 0.30871 0.0007999999999999999
37 HT-29 p53 29.8 0.8965359999999999 0.656816 0.43200299999999997 0.49288000000000004 0.063193 0.0004
39 COLO-678 Zero 29.9 0.959975 0.784815 0.235928 0.43320900000000007 0.21177300000000002 0.024272
38 SNU-1040 PI3K 29.8 0.9990459999999999 0.9983449999999998 0.001291 0.775688 0.266402 0.0
37 HT-29 MEK 29.9 0.8320010000000002 0.591326 0.11275299999999999 0.5515510000000001 0.12883499999999998 0.000853
39 COLO-678 BRAF 29.9 0.9661730000000001 0.553676 0.128283 0.427836 0.199361 0.027878999999999998
38 SNU-1040 p53 29.8 0.9997999999999999 0.9997999999999999 0.96794 0.774394 0.254847 0.0004
40 SH-4 Zero 29.8 0.5457750000000001 0.5096720000000001 0.044652000000000004 0.92298 0.452482 0.0
39 COLO-678 PI3K 29.9 0.957151 0.24823599999999998 0.0 0.9982 0.909096 0.12867599999999998
38 SNU-1040 MEK 29.9 0.9990589999999999 0.9984 0.160698 0.8397969999999999 0.316588 0.0008
40 SH-4 BRAF 29.9 0.5394300000000001 0.5041 0.039453999999999996 0.9245290000000002 0.455988 0.0
39 COLO-678 p53 29.9 0.9562750000000001 0.785137 0.226975 0.385939 0.209517 0.014813999999999999
41 Hs-940-T Zero 29.9 0.945022 0.6567909999999999 0.250664 0.14442899999999997 0.012451 0.0
40 SH-4 PI3K 29.8 0.531841 0.49881700000000007 0.0 0.9638859999999999 0.48694899999999997 0.0
39 COLO-678 MEK 29.9 0.9680500000000001 0.30347 0.008992 0.44939900000000005 0.22479900000000003 0.029471
41 Hs-940-T BRAF 29.9 0.946052 0.6586679999999999 0.259515 0.143957 0.012199999999999999 0.0
40 SH-4 p53 29.9 0.5416529999999999 0.501288 0.040157000000000005 0.9257639999999999 0.442563 0.0
41 Hs-940-T PI3K 29.8 0.9402499999999999 0.473153 0.0 0.425507 0.052263 0.0
40 SH-4 MEK 29.9 0.5360219999999999 0.5055959999999999 0.000497 0.9131419999999999 0.45932999999999996 0.000234
42 KM12 Zero 29.9 0.959485 0.561868 0.14707199999999998 0.997199 0.47590799999999994 0.031683
41 Hs-940-T p53 29.9 0.951271 0.668394 0.262336 0.13587599999999997 0.011177 0.0
43 SW626 Zero 29.8 1.0 1.0 1.0 0.647247 0.0058 0.0
42 KM12 BRAF 29.9 0.9582550000000001 0.56537 0.100639 0.9984 0.45911700000000005 0.029872000000000003
41 Hs-940-T MEK 29.9 0.9477359999999998 0.650778 0.219903 0.143956 0.012744 0.0
43 SW626 BRAF 29.8 1.0 1.0 0.962306 0.678187 0.014319 0.0
42 KM12 PI3K 29.9 0.955283 0.5577989999999999 0.0 0.9999989999999999 0.7756189999999998 0.046331
44 RPMI-7951 Zero 29.9 0.993235 0.79633 0.301854 0.568018 0.017800000000000003 0.0
43 SW626 PI3K 29.8 0.9999999999999999 0.9997999999999999 0.09289 0.91419 0.0066 0.0002
42 KM12 p53 29.9 0.9618340000000002 0.55305 0.146165 0.9974009999999999 0.47803600000000007 0.027132
43 SW626 p53 29.8 0.9999999999999999 0.9999999999999999 0.9995999999999999 0.6482239999999999 0.0 0.0
44 RPMI-7951 BRAF 29.9 0.9750440000000001 0.6270930000000001 0.143895 0.542351 0.019600000000000003 0.0002
42 KM12 MEK 29.9 0.958055 0.5511219999999999 0.0048579999999999995 0.9977989999999998 0.44594300000000003 0.0264
44 RPMI-7951 PI3K 29.9 0.985056 0.525232 0.0 0.96794 0.054988 0.0002
45 Hs-939-T Zero 29.8 0.9745650000000001 0.885142 0.5238700000000001 0.439319 0.152352 0.012489
43 SW626 MEK 29.9 1.000001 1.000001 0.47856 0.901627 0.09997400000000001 0.0
44 RPMI-7951 p53 29.9 0.994535 0.781039 0.292068 0.569766 0.023826 0.0
46 LB2518-MEL Zero 29.9 0.5728609999999998 0.377744 0.155408 0.24769300000000002 0.004 0.0
45 Hs-939-T BRAF 29.9 0.9822000000000001 0.883681 0.5379520000000001 0.32941299999999996 0.10067499999999999 0.006388
45 Hs-939-T PI3K 29.9 0.9585680000000002 0.8158460000000001 0.0008 0.9459470000000001 0.40730700000000003 0.03737
44 RPMI-7951 MEK 29.9 0.9705989999999999 0.5342509999999999 0.034171 0.5312549999999999 0.026187000000000002 0.0
46 LB2518-MEL BRAF 29.9 0.429561 0.28638800000000003 0.07846800000000001 0.20708600000000002 0.007308 0.0
47 Mewo Zero 29.8 0.980124 0.9620029999999999 0.881046 0.017059 0.0 0.0
45 Hs-939-T p53 29.9 0.975811 0.8876940000000001 0.512394 0.4504790000000001 0.161651 0.012199999999999999
46 LB2518-MEL PI3K 29.9 0.533446 0.36029900000000004 0.096945 0.31943499999999997 0.004 0.0
47 Mewo BRAF 29.8 0.9794480000000001 0.9572670000000001 0.65857 0.018120999999999998 0.0 0.0
45 Hs-939-T MEK 29.9 0.9511680000000002 0.7936900000000001 0.016361 0.10511400000000001 0.029695 0.005294
46 LB2518-MEL p53 29.9 0.585051 0.38661999999999996 0.163253 0.253248 0.0036 0.0
47 Mewo PI3K 29.8 0.966499 0.944917 0.0 0.15771600000000002 0.0 0.0
48 SK-MEL-2 Zero 29.8 0.854974 0.748498 0.540284 0.579054 0.057194999999999996 0.000335
47 Mewo p53 29.8 0.980969 0.960096 0.872497 0.019393999999999998 0.0 0.0
46 LB2518-MEL MEK 29.9 0.388195 0.27141200000000004 0.032319 0.187194 0.005206 0.0
48 SK-MEL-2 BRAF 29.8 0.8398749999999999 0.743312 0.20300200000000002 0.7553799999999999 0.08566500000000002 0.0002
47 Mewo MEK 29.9 0.971707 0.952199 0.064667 0.017959000000000003 0.0 0.0
49 SW1417 Zero 29.8 1.0 1.0 0.7185710000000001 0.49962699999999993 0.0312 0.0007999999999999999
48 SK-MEL-2 PI3K 29.8 0.810902 0.7102280000000001 0.0 0.9978009999999999 0.10796 0.0006
50 COLO-320-HSR Zero 29.9 0.904282 0.396052 0.23256500000000002 0.694604 0.20123100000000002 0.0
49 SW1417 BRAF 29.8 0.999999 0.999999 0.621532 0.553051 0.034871 0.0002
48 SK-MEL-2 p53 29.8 0.858607 0.749945 0.53875 0.57803 0.057338 0.0
50 COLO-320-HSR BRAF 29.9 0.8992249999999999 0.36754300000000006 0.213093 0.684765 0.194019 0.0
49 SW1417 PI3K 29.8 0.9999999999999999 0.9999999999999999 0.001 0.8711389999999999 0.099267 0.000944
48 SK-MEL-2 MEK 29.9 0.8134770000000001 0.7199350000000001 0.001 0.827438 0.08627499999999999 0.0004
50 COLO-320-HSR PI3K 29.9 0.849035 0.14851199999999998 0.0 0.766896 0.22986099999999998 0.0
49 SW1417 p53 29.8 0.999999 0.999999 0.716404 0.51266 0.031108 0.0002
51 SW620 Zero 29.9 0.9858060000000001 0.935809 0.36383699999999997 0.5660660000000001 0.019639 0.0
50 COLO-320-HSR p53 29.9 0.91129 0.401823 0.23707299999999998 0.691327 0.189086 0.0
49 SW1417 MEK 29.9 0.9999990000000002 0.9999990000000002 0.064725 0.8106320000000001 0.070034 0.001998
