n_profile Patient_ID Drug_ID Time RAS SOS GRB2 SPRY PI3K GAB1 EGF EGFR HGF MET CRAF FGF
14 SNU-175 Zero 49.0 0.39359199999999994 0.401131 0.46178899999999995 0.4665459999999998 0.37518099999999993 0.5607119999999997 0.502399 0.1446950000000001 0.5094 0.5094 0.385881 0.49939799999999984
13 SNU-C5 PI3K 49.0 0.0 0.0 0.0 0.9999999999999999 0.0 0.49460000000000004 0.4914 0.0 0.49460000000000004 0.49460000000000004 0.0 0.5085999999999999
13 SNU-C5 p53 49.0 0.0 0.0 0.0 1.0 1.0 0.496 0.4956 0.0 0.496 0.496 0.0 0.5105999999999999
14 SNU-175 BRAF 49.0 0.41554399999999975 0.4195309999999999 0.48525999999999986 0.4275489999999997 0.36148800000000003 0.5430279999999997 0.4975989999999995 0.15588800000000008 0.4936029999999997 0.4936029999999997 0.41983799999999977 0.5027999999999998
15 CL-11 Zero 49.0 1.0000000000000002 0.0 0.0 1.0000000000000002 0.25379999999999997 0.5008 0.501 0.0 0.5008 0.5008 1.0000000000000002 0.49599999999999994
15 CL-11 BRAF 49.0 1.0 0.0 0.0 1.0 0.2488 0.5114000000000001 0.4986 0.0 0.5114000000000001 0.5114000000000001 1.0 0.5050000000000001
14 SNU-175 PI3K 49.0 0.36294699999999996 0.367796 0.4347540000000001 0.4871350000000001 0.0 0.5427699999999995 0.4943989999999999 0.14003500000000002 0.49880199999999997 0.49880199999999997 0.357517 0.4939979999999998
15 CL-11 PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.501 0.5006 0.0 0.501 0.501 1.0 0.502
15 CL-11 p53 49.0 1.0 0.0 0.0 1.0 0.5052 0.5052 0.49239999999999995 0.0 0.5052 0.5052 1.0 0.5176
16 HT-144 Zero 49.0 0.0 0.0 0.0 1.0000000000000002 0.2582 0.49639999999999995 0.504 0.0 0.49639999999999995 0.49639999999999995 0.0 0.49459999999999993
14 SNU-175 p53 49.0 0.41086000000000034 0.4073470000000003 0.47663900000000026 0.43410700000000024 0.7289849999999997 0.5461789999999997 0.4994020000000004 0.15257199999999996 0.501802 0.501802 0.4114720000000003 0.5068039999999997
17 SW948 Zero 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.9999999999999999 0.5014 0.5014 0.0 0.5014 0.5014 0.9999999999999999 0.5024
17 SW948 BRAF 49.0 1.0 0.0 0.0 1.0 1.0 0.5024 0.49979999999999997 0.0 0.5024 0.5024 1.0 0.5038
16 HT-144 BRAF 49.0 0.42665300000000017 0.42905500000000035 0.49568200000000023 0.41972300000000023 0.3696140000000002 0.5617610000000001 0.4968030000000003 0.15805099999999997 0.5039980000000004 0.5039980000000004 0.4215810000000001 0.49379800000000007
17 SW948 PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.4972 0.5014 0.0 0.4972 0.4972 1.0 0.49939999999999996
16 HT-144 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.5082 0.49840000000000007 0.0 0.5082 0.5082 0.0 0.494
17 SW948 p53 49.0 1.0 0.0 0.0 1.0 1.0 0.4954 0.506 0.0 0.4954 0.4954 1.0 0.507
16 HT-144 p53 49.0 0.0 0.0 0.0 1.0 0.4978 0.4978 0.5132 0.0 0.4978 0.4978 0.0 0.5036
18 SNU-81 Zero 49.0 1.0 0.0 0.0 1.0 0.512 0.512 0.5032 0.0 0.512 0.512 1.0 0.49160000000000004
19 T84 Zero 49.0 1.0 0.0 0.0 1.0 1.0 0.5084 0.5018 0.0 0.5084 0.5084 1.0 0.5006
18 SNU-81 BRAF 49.0 1.0 0.0 0.0 1.0 0.49920000000000003 0.49920000000000003 0.5136000000000001 0.0 0.49920000000000003 0.49920000000000003 1.0 0.49560000000000004
19 T84 BRAF 49.0 1.0000000000000002 0.0 0.0 1.0000000000000002 1.0000000000000002 0.49240000000000006 0.4976 0.0 0.49240000000000006 0.49240000000000006 1.0000000000000002 0.505
18 SNU-81 PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.4904 0.506 0.0 0.4904 0.4904 1.0 0.5004
19 T84 PI3K 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.0 0.4948 0.5054 0.0 0.4948 0.4948 0.9999999999999999 0.5094
18 SNU-81 p53 49.0 1.0 0.0 0.0 1.0 0.5012 0.5012 0.5106 0.0 0.5012 0.5012 1.0 0.504
19 T84 p53 49.0 1.0 0.0 0.0 1.0 1.0 0.4948 0.5052000000000001 0.0 0.4948 0.4948 1.0 0.5006
20 MZ2-MEL Zero 49.0 1.0 0.0 0.0 1.0 0.2472 0.49240000000000006 0.5 0.0 0.49240000000000006 0.49240000000000006 1.0 0.4978
21 SW1116 Zero 49.0 1.0 0.0 0.0 1.0 0.24860000000000002 0.5094 0.5086 0.0 0.5094 0.5094 1.0 0.5022
20 MZ2-MEL BRAF 49.0 1.0 0.0 0.0 1.0 0.2528 0.4994 0.49180000000000007 0.0 0.4994 0.4994 1.0 0.496
21 SW1116 BRAF 49.0 1.0 0.0 0.0 1.0 0.25279999999999997 0.5092 0.5042 0.0 0.5092 0.5092 1.0 0.5036
20 MZ2-MEL PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.49840000000000007 0.503 0.0 0.49840000000000007 0.49840000000000007 1.0 0.4992
21 SW1116 PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.49520000000000003 0.49720000000000003 0.0 0.49520000000000003 0.49520000000000003 1.0 0.49560000000000004
20 MZ2-MEL p53 49.0 1.0 0.0 0.0 1.0 0.5074 0.5074 0.5018 0.0 0.5074 0.5074 1.0 0.487
21 SW1116 p53 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.5034 0.5034 0.4922 0.0 0.5034 0.5034 0.9999999999999999 0.5105999999999999
22 GAK Zero 49.0 1.0 0.0 0.0 1.0 0.252 0.501 0.5036 0.0 0.501 0.501 1.0 0.5158
23 G-MEL Zero 49.0 0.0 0.0 0.0 1.0 0.2454 0.49899999999999994 0.5107999999999999 0.0 0.49899999999999994 0.49899999999999994 0.0 0.5027999999999999
22 GAK BRAF 49.0 1.0 0.0 0.0 1.0 0.2406 0.5056 0.49800000000000005 0.0 0.5056 0.5056 1.0 0.5018000000000001
22 GAK PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.5008 0.49160000000000004 0.0 0.5008 0.5008 1.0 0.4924
23 G-MEL BRAF 49.0 0.4314399999999998 0.4293089999999999 0.49349099999999996 0.42651999999999995 0.36615399999999987 0.5461499999999997 0.48939999999999995 0.147189 0.49859800000000004 0.49859800000000004 0.4342439999999999 0.503395
22 GAK p53 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.49759999999999993 0.49759999999999993 0.5032 0.0 0.49759999999999993 0.49759999999999993 0.9999999999999999 0.5014
23 G-MEL PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.49360000000000004 0.5054 0.0 0.49360000000000004 0.49360000000000004 0.0 0.5014000000000001
24 MEL-JUSO Zero 49.0 1.0 0.0 0.0 1.0 0.2514 0.5054000000000001 0.5034 0.0 0.5054000000000001 0.5054000000000001 1.0 0.5028
23 G-MEL p53 49.0 0.0 0.0 0.0 0.9999999999999999 0.499 0.499 0.5075999999999999 0.0 0.499 0.499 0.0 0.4894
24 MEL-JUSO BRAF 49.0 1.0 0.0 0.0 1.0 0.2398 0.4906 0.5002 0.0 0.4906 0.4906 1.0 0.4974
25 RVH-421 Zero 49.0 0.0 0.0 0.0 1.0 0.2434 0.5058 0.5095999999999999 0.0 0.5058 0.5058 0.0 0.5002
24 MEL-JUSO PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.5094 0.4994 0.0 0.5094 0.5094 1.0 0.5046
24 MEL-JUSO p53 49.0 1.0 0.0 0.0 1.0 0.4996 0.4996 0.4938 0.0 0.4996 0.4996 1.0 0.5044
25 RVH-421 BRAF 49.0 0.4228700000000004 0.42696800000000007 0.49922599999999995 0.42377899999999985 0.3719140000000002 0.5560630000000002 0.5020060000000001 0.15837100000000004 0.505401 0.505401 0.42487100000000017 0.493806
26 SK-MEL-24 Zero 49.0 0.0 0.0 0.0 1.0 0.2396 0.48999999999999994 0.5024 0.0 0.48999999999999994 0.48999999999999994 0.0 0.49339999999999995
25 RVH-421 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.48160000000000003 0.4898 0.0 0.48160000000000003 0.48160000000000003 0.0 0.4908
25 RVH-421 p53 49.0 0.0 0.0 0.0 1.0 0.5052 0.5052 0.5086 0.0 0.5052 0.5052 0.0 0.4968
26 SK-MEL-24 BRAF 49.0 0.43348800000000004 0.42600600000000005 0.48915000000000003 0.42938200000000004 0.37063300000000016 0.5538799999999997 0.5046 0.15252700000000008 0.505601 0.505601 0.4366980000000001 0.5052049999999999
27 NCI-H508 Zero 49.0 0.0 0.0 0.0 1.0 1.0 0.504 0.49639999999999995 0.0 0.504 0.504 0.0 0.5038
26 SK-MEL-24 PI3K 49.0 0.0 0.0 0.0 0.9999999999999999 0.0 0.4928 0.5108 0.0 0.4928 0.4928 0.0 0.5052
26 SK-MEL-24 p53 49.0 0.0 0.0 0.0 1.0 0.506 0.506 0.5082 0.0 0.506 0.506 0.0 0.4978
27 NCI-H508 BRAF 49.0 0.42507599999999973 0.43079999999999996 0.4988049999999998 0.4232009999999997 0.9999949999999997 0.5429989999999997 0.5049980000000002 0.15739899999999996 0.49539900000000003 0.49539900000000003 0.42131999999999975 0.49679799999999996
28 COLO-783 Zero 49.0 0.0 0.0 0.0 1.0000000000000002 0.25379999999999997 0.4966 0.5006 0.0 0.4966 0.4966 0.0 0.4996
27 NCI-H508 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.5025999999999999 0.5064 0.0 0.5025999999999999 0.5025999999999999 0.0 0.5002
27 NCI-H508 p53 49.0 0.0 0.0 0.0 1.0 1.0 0.4974 0.49740000000000006 0.0 0.4974 0.4974 0.0 0.502
28 COLO-783 BRAF 49.0 0.431609 0.43111899999999986 0.499289 0.424189 0.37719799999999987 0.5601109999999999 0.501394 0.14990800000000007 0.5166 0.5166 0.4291459999999998 0.5008050000000001
29 IPC-298 Zero 49.0 1.0000000000000002 0.0 0.0 1.0000000000000002 0.255 0.5055999999999999 0.4938 0.0 0.5055999999999999 0.5055999999999999 1.0000000000000002 0.5026
28 COLO-783 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.49940000000000007 0.5062 0.0 0.49940000000000007 0.49940000000000007 0.0 0.4938
29 IPC-298 BRAF 49.0 1.0000000000000002 0.0 0.0 1.0000000000000002 0.24219999999999997 0.4885999999999999 0.5026 0.0 0.4885999999999999 0.4885999999999999 1.0000000000000002 0.4992
28 COLO-783 p53 49.0 0.0 0.0 0.0 1.0 0.49439999999999995 0.49439999999999995 0.4946 0.0 0.49439999999999995 0.49439999999999995 0.0 0.49879999999999997
29 IPC-298 PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.498 0.505 0.0 0.498 0.498 1.0 0.5046
29 IPC-298 p53 49.0 1.0 0.0 0.0 1.0 0.497 0.497 0.49660000000000004 0.0 0.497 0.497 1.0 0.507
31 LS-123 Zero 49.0 1.0 0.0 0.0 1.0 0.5075999999999999 0.5075999999999999 0.4958 0.0 0.5075999999999999 0.5075999999999999 1.0 0.49540000000000006
30 CW-2 Zero 49.5 0.43359000000000014 0.43591000000000013 0.5081259999999999 0.4878899999999997 0.5136009999999999 0.5497389999999993 0.492806 0.146099 0.5015979999999999 0.5015979999999999 0.435444 0.4951960000000001
31 LS-123 BRAF 49.0 1.0 0.0 0.0 1.0 0.5058 0.5058 0.5118 0.0 0.5058 0.5058 1.0 0.5084000000000001
31 LS-123 PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.5045999999999999 0.49219999999999997 0.0 0.5045999999999999 0.5045999999999999 1.0 0.4982
30 CW-2 BRAF 49.5 0.46283899999999994 0.4692749999999999 0.5514550000000001 0.45322599999999996 0.511003 0.5409910000000001 0.5053989999999998 0.15437499999999998 0.4833990000000001 0.4833990000000001 0.46332 0.5044039999999997
31 LS-123 p53 49.0 1.0 0.0 0.0 1.0 0.49360000000000004 0.49360000000000004 0.484 0.0 0.49360000000000004 0.49360000000000004 1.0 0.49660000000000004
32 WM793B Zero 49.0 0.0 0.0 0.0 1.0 0.2484 0.49420000000000003 0.48419999999999996 0.0 0.49420000000000003 0.49420000000000003 0.0 0.4926
30 CW-2 PI3K 49.5 0.3894809999999998 0.39331299999999986 0.46381399999999995 0.53172 0.0 0.5391480000000001 0.4893989999999998 0.12981700000000002 0.49919700000000006 0.49919700000000006 0.38858999999999994 0.5032010000000001
32 WM793B BRAF 49.0 0.41385399999999967 0.4127359999999997 0.4837709999999997 0.4299289999999996 0.35604799999999975 0.5554359999999999 0.4982069999999997 0.144697 0.5074069999999999 0.5074069999999999 0.42751699999999954 0.48620299999999983
30 CW-2 p53 49.5 0.4665660000000001 0.4619070000000001 0.550763 0.454918 0.9999979999999999 0.5409150000000005 0.501801 0.15312499999999998 0.4822020000000002 0.4822020000000002 0.458673 0.5061990000000001
32 WM793B PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.4898 0.49879999999999997 0.0 0.4898 0.4898 0.0 0.504
33 COLO-829 Zero 49.0 0.0 0.0 0.0 1.0 0.2476 0.4942 0.49760000000000004 0.0 0.4942 0.4942 0.0 0.4988
32 WM793B p53 49.0 0.0 0.0 0.0 0.9999999999999999 0.49460000000000004 0.49460000000000004 0.5072 0.0 0.49460000000000004 0.49460000000000004 0.0 0.501
34 LS-411N Zero 49.0 0.0 0.0 0.0 1.0 0.2442 0.5012 0.5076 0.0 0.5012 0.5012 0.0 0.48919999999999997
33 COLO-829 BRAF 49.0 0.4290500000000001 0.436584 0.4958779999999998 0.424616 0.37205299999999986 0.5604859999999999 0.5011950000000003 0.15768900000000005 0.509993 0.509993 0.4284720000000003 0.4991980000000001
33 COLO-829 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.4896 0.507 0.0 0.4896 0.4896 0.0 0.5091999999999999
34 LS-411N BRAF 49.0 0.41917800000000016 0.4272750000000003 0.4956630000000002 0.4261710000000002 0.3831280000000002 0.5609130000000001 0.5140049999999999 0.161562 0.5073980000000002 0.5073980000000002 0.4209750000000001 0.4916000000000001
33 COLO-829 p53 49.0 0.0 0.0 0.0 0.9999999999999999 0.4964 0.4964 0.4888 0.0 0.4964 0.4964 0.0 0.496
34 LS-411N PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.4946 0.5014 0.0 0.4946 0.4946 0.0 0.5004
35 SK-MEL-28 Zero 49.0 0.0 0.0 0.0 1.0 0.49920000000000003 0.49920000000000003 0.5022 0.0 0.49920000000000003 0.49920000000000003 0.0 0.5004
34 LS-411N p53 49.0 0.0 0.0 0.0 0.9999999999999999 0.5074 0.5074 0.49139999999999995 0.0 0.5074 0.5074 0.0 0.4882
36 GP5d Zero 49.0 1.0 0.0 0.0 1.0 1.0 0.5007999999999999 0.51 0.0 0.5007999999999999 0.5007999999999999 1.0 0.4906
35 SK-MEL-28 BRAF 49.0 0.412872 0.407999 0.48921299999999995 0.4322950000000001 0.7309509999999998 0.545672 0.5012019999999999 0.15056800000000006 0.49560400000000004 0.49560400000000004 0.4182240000000001 0.5032020000000001
36 GP5d BRAF 49.0 1.0 0.0 0.0 1.0 1.0 0.506 0.49960000000000004 0.0 0.506 0.506 1.0 0.4824
35 SK-MEL-28 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.5038 0.5058 0.0 0.5038 0.5038 0.0 0.5062
36 GP5d PI3K 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.0 0.511 0.49160000000000004 0.0 0.511 0.511 0.9999999999999999 0.493
36 GP5d p53 49.0 1.0 0.0 0.0 1.0 1.0 0.497 0.506 0.0 0.497 0.497 1.0 0.48739999999999994
35 SK-MEL-28 p53 49.0 0.0 0.0 0.0 1.0 0.5012000000000001 0.5012000000000001 0.4962 0.0 0.5012000000000001 0.5012000000000001 0.0 0.48519999999999996
37 IGR-1 Zero 49.0 0.0 0.0 0.0 1.0 0.248 0.5015999999999999 0.5014000000000001 0.0 0.5015999999999999 0.5015999999999999 0.0 0.4972
38 SK-CO-1 Zero 49.0 1.0 0.0 0.0 1.0 0.25039999999999996 0.5084 0.5 0.0 0.5084 0.5084 1.0 0.5058
38 SK-CO-1 BRAF 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.253 0.5087999999999999 0.5097999999999999 0.0 0.5087999999999999 0.5087999999999999 0.9999999999999999 0.49520000000000003
38 SK-CO-1 PI3K 49.0 1.0 0.0 0.0 1.0 0.0 0.5058 0.49239999999999995 0.0 0.5058 0.5058 1.0 0.5034
37 IGR-1 BRAF 49.0 0.4386609999999997 0.4330619999999998 0.5019870000000001 0.4177429999999995 0.37065699999999985 0.53959 0.4912049999999996 0.16195000000000004 0.49080499999999977 0.49080499999999977 0.42735699999999965 0.49739999999999984
38 SK-CO-1 p53 49.0 1.0 0.0 0.0 1.0 0.4964 0.4964 0.4958 0.0 0.4964 0.4964 1.0 0.508
37 IGR-1 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.4934 0.4934 0.0 0.4934 0.4934 0.0 0.505
37 IGR-1 p53 49.0 0.0 0.0 0.0 1.0 0.49560000000000004 0.49560000000000004 0.5054000000000001 0.0 0.49560000000000004 0.49560000000000004 0.0 0.4814
