n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2 BRAF PTEN AKT PDPK1 p70_b1 p70_b2 ERK_b1 ERK_b2 MEK_b1 MEK_b2
6 SNU-407 Zero 49.0 0.968844 0.9468709999999999 0.021675999999999997 0.5792220000000001 0.9789600000000002 1.0000000000000002 1.0000000000000002 0.969905 0.9817300000000002 0.024005999999999993 0.9903070000000002 0.023155999999999996
5 WT BRAF 49.0 0.22740299999999994 0.13250800000000001 0.0 0.501 0.37187499999999996 0.37111299999999986 0.416216 0.32364300000000007 0.42388300000000007 0.0 0.42870800000000003 0.0
6 SNU-407 BRAF 49.0 0.974905 0.952428 0.0 0.570664 0.980136 0.9999989999999999 0.9999989999999999 0.971121 0.986729 0.0 0.9927989999999999 0.0
6 SNU-407 PI3K 49.0 0.532894 0.0 0.9999990000000001 0.5657730000000001 0.0 0.0 0.0 0.0 0.9853820000000002 0.98412 0.9914370000000002 0.9908590000000002
5 WT PI3K 49.0 0.14516500000000002 0.0 0.36153900000000005 0.48919999999999997 0.0 0.0 0.0 0.0 0.5049629999999999 0.28602500000000003 0.47656000000000004 0.30865400000000004
6 SNU-407 p53 49.0 0.983964 0.9504210000000001 0.020799999999999996 0.16253200000000004 0.9792009999999999 1.000001 1.000001 0.969575 0.9845189999999999 0.023776999999999996 0.9912719999999999 0.022318999999999995
7 G-MEL Zero 49.0 0.9765990000000001 0.20243999999999998 0.9999989999999997 0.037852000000000004 0.6788269999999998 0.32323599999999997 0.6059619999999999 0.207251 0.9999989999999997 0.9999989999999997 0.9999989999999997 0.9999989999999997
5 WT p53 49.0 0.4632479999999998 0.26664299999999996 0.051317999999999996 0.0 0.719805 0.720569 0.8168789999999999 0.6365729999999999 0.4380379999999997 0.032878 0.43351099999999987 0.041800999999999984
7 G-MEL BRAF 49.5 0.019038000000000006 0.007017 0.0 0.038000000000000006 0.7049599999999998 0.39523500000000006 0.6418229999999999 0.255202 0.030914000000000004 0.0 0.010520999999999997 0.0
7 G-MEL PI3K 49.0 0.9726369999999999 0.0 0.9999989999999997 0.03644499999999999 0.5178619999999999 0.0 0.41483999999999993 0.0 0.9999989999999997 0.9999989999999997 0.9999989999999997 0.9999989999999997
7 G-MEL p53 49.0 0.9980000000000001 0.227161 1.0000000000000002 0.0 0.69524 0.348902 0.618869 0.23179799999999998 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
8 SNU-61 Zero 49.0 0.7191409999999998 0.33702099999999996 0.288628 0.0 0.5922919999999998 0.5979329999999999 0.7417709999999998 0.551117 0.7761009999999997 0.2799540000000001 0.7815929999999999 0.2845470000000001
8 SNU-61 BRAF 49.0 0.5356249999999999 0.3544399999999999 0.0 0.0 0.6277869999999999 0.6330819999999997 0.7841229999999998 0.58588 0.7434359999999999 0.0 0.7503539999999997 0.0
8 SNU-61 PI3K 49.0 0.8546969999999999 0.0 0.8576559999999998 0.0 0.0 0.0 0.134024 0.0 0.9583009999999998 0.8416529999999999 0.9612319999999996 0.8495139999999998
9 WM1552C Zero 49.0 0.9318220000000002 0.787884 1.0 0.0 0.968923 0.843216 0.9788080000000001 0.8443890000000001 1.0 1.0 1.0 1.0
8 SNU-61 p53 49.0 0.720745 0.3329809999999999 0.29666199999999987 0.0 0.5884349999999998 0.5956529999999998 0.7396389999999999 0.546662 0.7784149999999999 0.2861329999999999 0.7844829999999998 0.2912669999999999
9 WM1552C BRAF 49.0 0.32537000000000005 0.300978 0.0 0.0 0.998466 0.9855999999999998 0.998601 0.9822580000000001 0.33941000000000004 0.0 0.331707 0.0
9 WM1552C PI3K 49.0 0.929797 0.0 1.0000010000000001 0.0 0.53645 0.0 0.597987 0.0 1.0000010000000001 1.0000010000000001 1.0000010000000001 1.0000010000000001
9 WM1552C p53 49.0 0.9305679999999998 0.7851319999999999 0.9999999999999999 0.0 0.9657539999999999 0.8428189999999999 0.9754599999999999 0.8433999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
10 COLO-679 Zero 49.0 0.540048 0.365522 1.000001 0.4497630000000001 0.410638 0.36624500000000004 0.7648949999999997 0.36771700000000007 1.000001 1.000001 1.000001 1.000001
10 COLO-679 BRAF 49.0 0.06731500000000001 0.039431999999999995 0.0 0.4592159999999999 0.4028729999999998 0.356079 0.7630589999999995 0.3575019999999999 0.11366199999999997 0.0 0.074584 0.0
10 COLO-679 PI3K 49.0 0.399632 0.0 0.9999999999999998 0.44722700000000004 0.0006000000000000001 0.0 0.478761 0.0 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998
10 COLO-679 p53 49.0 1.0000000000000002 0.6299420000000001 1.0000000000000002 0.0 0.659852 0.6385870000000001 0.8566590000000001 0.6345770000000001 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
11 LS-513 Zero 49.0 0.5408599999999998 0.23827999999999996 0.7197000000000001 0.45733999999999997 0.26260300000000014 0.304265 0.3084890000000001 0.24886000000000003 0.992202 0.7120669999999999 0.993231 0.7151770000000001
11 LS-513 BRAF 49.0 0.31391300000000005 0.25962700000000005 0.0 0.43678300000000003 0.282343 0.31865 0.321554 0.266913 0.9943280000000001 0.0 0.994858 0.0
11 LS-513 PI3K 49.0 0.5461059999999999 0.009434000000000001 0.983312 0.44253099999999995 0.0084 0.009085 0.012829 0.009371 0.9920199999999999 0.971024 0.9927199999999999 0.973987
12 COLO-800 Zero 49.0 0.9999999999999999 0.405836 0.9999999999999999 0.0 0.44350399999999995 0.42288299999999995 0.49699599999999994 0.410572 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
11 LS-513 p53 49.0 0.9684439999999999 0.462443 0.487622 0.0 0.49728300000000003 0.5464199999999999 0.5514619999999999 0.475689 0.992001 0.4864660000000001 0.9926010000000001 0.4867410000000001
12 COLO-800 BRAF 49.0 0.068703 0.043719 0.0 0.0 0.444842 0.424743 0.50705 0.411035 0.10332500000000003 0.0 0.08938300000000002 0.0
12 COLO-800 PI3K 49.0 1.0 0.0 1.0 0.0 0.004324 0.0 0.07213399999999999 0.0 1.0 1.0 1.0 1.0
12 COLO-800 p53 49.0 0.9999999999999999 0.414625 0.9999999999999999 0.0 0.449161 0.43202999999999997 0.507262 0.420332 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
13 LS-411N Zero 49.0 0.638078 0.24180200000000002 1.0000010000000001 0.442821 0.268472 0.29692899999999994 0.47572999999999993 0.24628500000000003 0.99002 0.9886900000000001 1.0000010000000001 1.0000010000000001
13 LS-411N BRAF 49.0 0.16804700000000003 0.09737199999999997 0.0 0.4512919999999999 0.373672 0.4533389999999999 0.6130579999999995 0.351424 0.25260200000000005 0.0 0.5870399999999997 0.0
13 LS-411N PI3K 49.0 0.608436 0.0 1.000001 0.435382 0.0 0.0 0.05261099999999999 0.0 0.991215 0.9909129999999999 1.000001 1.000001
13 LS-411N p53 49.0 0.990254 0.4186909999999999 0.9999990000000001 0.0 0.46331499999999987 0.514964 0.6437510000000001 0.42822199999999994 0.991431 0.9902629999999999 0.9999990000000001 0.9999990000000001
14 LB373-MEL-D Zero 49.0 0.7928789999999999 0.45653200000000005 0.2700219999999998 0.835312 0.7955099999999999 0.514827 0.8993419999999998 0.45244199999999996 1.000004 0.2639789999999999 1.000004 0.26623099999999983
14 LB373-MEL-D BRAF 49.0 0.776106 0.44073100000000004 0.0 0.8342290000000001 0.7843900000000001 0.5083190000000001 0.9013260000000002 0.433696 1.0000000000000002 0.0 1.0000000000000002 0.0
14 LB373-MEL-D PI3K 49.0 0.45255599999999996 0.014577 0.650688 0.827946 0.3784329999999999 0.015062 0.666022 0.01358 1.0000009999999997 0.634893 1.0000009999999997 0.642437
14 LB373-MEL-D p53 49.0 0.9815189999999998 0.642851 0.174388 0.038421 0.899676 0.7513070000000001 0.9515839999999998 0.644921 1.0000019999999998 0.17485799999999996 1.0000019999999998 0.17482099999999995
15 SNU-1040 Zero 49.5 0.880543 0.768486 0.03314 0.0 0.946305 1.000003 1.000003 0.940381 0.853128 0.03427099999999999 0.889163 0.034463999999999995
15 SNU-1040 BRAF 49.5 0.8833200000000001 0.77434 0.0 0.0 0.9525570000000001 1.0000000000000002 1.0000000000000002 0.947793 0.8469860000000002 0.0 0.8855180000000002 0.0
16 NCI-H508 Zero 49.0 0.8612659999999999 0.27777099999999993 0.9999989999999999 0.0 0.505546 0.9999989999999999 0.9999989999999999 0.3302699999999999 0.8674009999999999 0.8620319999999999 0.8828279999999998 0.8786759999999998
15 SNU-1040 PI3K 49.5 0.6169090000000003 0.0 0.6342490000000001 0.0 0.0 0.0 0.019024000000000003 0.0 0.8535710000000003 0.6150320000000001 0.8788830000000001 0.6259740000000001
16 NCI-H508 BRAF 49.0 0.016918 0.002007 0.0 0.0 0.5039120000000001 1.0000020000000003 1.0000020000000003 0.33237100000000014 0.014083 0.0 0.033358 0.0
16 NCI-H508 PI3K 49.0 0.855723 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.8695410000000001 0.8622960000000001 0.8857870000000001 0.880352
15 SNU-1040 p53 49.5 0.8720950000000001 0.7565839999999999 0.03465399999999998 0.0 0.9488540000000001 0.9999999999999999 0.9999999999999999 0.939666 0.8402310000000001 0.036932 0.8792520000000001 0.035919
16 NCI-H508 p53 49.0 0.8529749999999998 0.285605 1.0000039999999997 0.0 0.5215899999999999 1.0000039999999997 1.0000039999999997 0.34441799999999995 0.8583339999999998 0.8504849999999999 0.8771639999999998 0.8722039999999998
17 CP66-MEL Zero 49.0 0.402713 0.29471499999999995 0.6280739999999999 0.635797 0.366819 0.35550600000000004 0.7062860000000001 0.29899900000000007 0.9999979999999999 0.6205350000000001 0.9999979999999999 0.623848
17 CP66-MEL BRAF 49.0 0.3832150000000001 0.295945 0.0 0.6442180000000001 0.35840600000000006 0.3465640000000001 0.705836 0.3019420000000001 1.0 0.0 1.0 0.0
17 CP66-MEL PI3K 49.0 0.37379100000000004 0.0113 0.983614 0.632424 0.014245 0.010799999999999999 0.43918100000000004 0.011 0.9999990000000002 0.981524 0.9999990000000002 0.982603
17 CP66-MEL p53 49.0 0.987518 0.742502 0.09970600000000002 0.001548 0.89739 0.889078 0.96848 0.7537820000000001 1.0000010000000001 0.09382600000000002 1.0000010000000001 0.09685600000000003
18 CaR-1 Zero 49.0 0.7849049999999999 0.736721 0.004318 0.0 0.9879939999999998 0.9829589999999999 0.9972079999999999 0.97513 0.7675939999999999 0.002099 0.8322109999999998 0.002903
18 CaR-1 BRAF 49.0 0.781923 0.7334219999999999 0.0 0.0 0.9855979999999999 0.9807029999999999 0.9965959999999999 0.9713679999999999 0.7632049999999999 0.0 0.8279660000000001 0.0
18 CaR-1 PI3K 49.0 0.8194009999999999 0.0 0.88484 0.0 0.0 0.0 0.15377699999999997 0.0 0.8565789999999998 0.8137849999999999 0.9045719999999999 0.862482
19 LS1034 Zero 49.0 0.982059 0.23517800000000003 0.6422579999999999 0.0 0.342403 0.409066 0.4222289999999999 0.23883400000000002 0.9999969999999999 0.643049 0.9999969999999999 0.6437799999999999
18 CaR-1 p53 49.0 0.7987839999999999 0.745749 0.004957 0.0 0.988835 0.98275 0.9975989999999999 0.9746290000000001 0.779655 0.0038 0.8449499999999999 0.003714
19 LS1034 BRAF 49.0 0.43371000000000004 0.24050999999999997 0.0 0.0 0.34886500000000004 0.417282 0.432835 0.24357499999999999 0.9999979999999998 0.0 0.9999979999999998 0.0
19 LS1034 PI3K 49.0 0.976372 0.07964700000000001 0.885848 0.0 0.089258 0.093619 0.11476499999999999 0.077709 1.0 0.8741880000000001 1.0 0.880005
19 LS1034 p53 49.0 0.9816789999999997 0.233075 0.6429159999999998 0.0 0.33979400000000004 0.41666500000000006 0.43189000000000005 0.236481 0.9999979999999997 0.6408009999999998 0.9999979999999997 0.6414039999999999
20 MZ7-mel Zero 49.0 0.7517909999999999 0.2183 1.000003 0.6922010000000002 0.6920469999999999 0.269804 0.617508 0.216797 1.000003 1.000003 1.000003 1.000003
20 MZ7-mel BRAF 49.5 0.15267100000000003 0.07206799999999998 0.0 0.6905979999999998 0.7084879999999999 0.31368199999999996 0.616072 0.24844900000000003 0.2611720000000001 0.0 0.19871099999999997 0.0
20 MZ7-mel PI3K 49.0 0.63027 0.011383 1.000002 0.685202 0.430695 0.011801 0.414073 0.010587000000000001 1.000002 1.000002 1.000002 1.000002
20 MZ7-mel p53 49.0 0.9999999999999999 0.497783 0.9999999999999999 0.0 0.8831109999999999 0.6487029999999999 0.702935 0.49497199999999997 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
21 SW948 Zero 49.0 0.9962 0.71065 0.010624000000000001 0.41639999999999994 0.9932 1.0 1.0 0.719393 0.9996 0.01233 0.9998 0.011417
21 SW948 BRAF 49.0 0.9974 0.697972 0.0 0.40508099999999997 0.9931519999999998 0.9999999999999998 0.9999999999999998 0.708277 0.9991999999999999 0.0 0.9994429999999999 0.0
21 SW948 PI3K 49.0 0.6552799999999998 0.010809000000000001 0.9873799999999998 0.40080000000000005 0.012688000000000001 0.012646000000000001 0.174221 0.0104 1.0000009999999997 0.9852739999999999 1.0000009999999997 0.9867289999999999
21 SW948 p53 49.0 1.000001 0.7015170000000001 0.010354 0.0 0.9926010000000001 1.000001 1.000001 0.7119160000000001 1.000001 0.012793 1.000001 0.011631
22 MDST8 Zero 49.0 0.4766499999999999 0.202697 0.9999979999999998 0.540383 0.24653699999999998 0.224955 0.250307 0.20608999999999997 0.9999979999999998 0.9999979999999998 0.9999979999999998 0.9999979999999998
22 MDST8 BRAF 49.0 0.09972599999999998 0.055103 0.0 0.5396909999999999 0.41768900000000003 0.343262 0.425427 0.29894700000000013 0.17738300000000004 0.0 0.21731500000000004 0.0
22 MDST8 PI3K 49.0 0.463649 0.0 0.9999999999999999 0.5337649999999999 0.006 0.0 0.009137000000000001 0.0 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
23 MEL-HO Zero 49.0 0.788569 0.319317 0.9999990000000001 0.364523 0.580661 0.31770699999999996 0.915749 0.31868599999999997 0.9999990000000001 0.9999990000000001 0.9999990000000001 0.9999990000000001
22 MDST8 p53 49.0 0.9962 0.443953 1.0 0.0 0.4917829999999999 0.48419999999999996 0.4928369999999999 0.448082 1.0 1.0 1.0 1.0
23 MEL-HO BRAF 49.0 0.083863 0.050183000000000005 0.0 0.36240399999999995 0.5925400000000001 0.33079099999999995 0.9177390000000001 0.3317319999999999 0.09300299999999997 0.0 0.137679 0.0
23 MEL-HO PI3K 49.0 0.7400840000000001 0.0 1.0 0.36233699999999996 0.308033 0.0 0.8327720000000001 0.0 1.0 1.0 1.0 1.0
23 MEL-HO p53 49.0 1.0 0.496 1.0 0.0 0.6660200000000001 0.496 0.931327 0.496 1.0 1.0 1.0 1.0
24 GAK Zero 49.0 0.5689210000000001 0.19023600000000002 0.20819899999999994 0.494567 0.7907249999999999 0.300587 0.6145699999999998 0.23390300000000003 0.871833 0.184422 0.881873 0.19346799999999997
24 GAK BRAF 49.0 0.5140359999999998 0.18536400000000003 0.0 0.49238 0.7905749999999998 0.299228 0.6037599999999999 0.22515900000000008 0.8589519999999999 0.0 0.8672769999999999 0.0
24 GAK PI3K 49.0 0.5511679999999999 0.0 0.448355 0.4704530000000002 0.5493519999999998 0.0 0.4066839999999999 0.0 0.9009860000000001 0.4175040000000001 0.910779 0.42665000000000003
25 UACC-257 Zero 49.0 0.621117 0.20809100000000003 1.000002 0.42761000000000005 0.3088099999999999 0.22111399999999998 0.410433 0.209479 1.000002 0.999978 1.000002 1.000002
24 GAK p53 49.0 0.6657550000000001 0.34376999999999996 0.12508 0.0 0.8732449999999999 0.5598090000000001 0.6632309999999999 0.42356 0.865558 0.11331300000000001 0.8765320000000001 0.117289
25 UACC-257 BRAF 49.0 0.03698900000000001 0.018626999999999998 0.0 0.4197309999999998 0.30124900000000004 0.21772299999999997 0.408271 0.208428 0.08886799999999999 0.0 0.165157 0.0
25 UACC-257 PI3K 49.0 0.5825899999999998 0.0 0.9999999999999999 0.43730900000000006 0.070777 0.0 0.18025200000000002 0.0 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
25 UACC-257 p53 49.0 1.0000019999999998 0.334464 1.0000019999999998 0.0 0.424168 0.359257 0.498664 0.34160799999999997 1.0000019999999998 1.0000019999999998 1.0000019999999998 1.0000019999999998
26 A101D Zero 49.0 0.6325619999999997 0.464497 1.0000009999999997 0.35386599999999996 0.5020789999999999 0.4786859999999999 0.8249219999999997 0.465809 1.0000009999999997 1.0000009999999997 1.0000009999999997 1.0000009999999997
26 A101D BRAF 49.0 0.191883 0.12746300000000002 0.0 0.36871699999999996 0.48680000000000007 0.45778899999999995 0.8157400000000004 0.442094 0.29544999999999993 0.0 0.4653420000000001 0.0
26 A101D PI3K 49.0 0.496 0.0 1.0 0.371621 0.0 0.0 0.490023 0.0 1.0 1.0 1.0 1.0
26 A101D p53 49.0 0.999999 0.689072 0.999999 0.0 0.7242059999999999 0.712547 0.888019 0.690665 0.999999 0.999999 0.999999 0.999999
27 SW1116 Zero 49.0 0.5816569999999999 0.360409 0.2930440000000002 0.5423359999999999 0.7474150000000002 0.7680930000000002 0.8191209999999999 0.518716 0.7914419999999996 0.28112899999999996 0.7973999999999997 0.2841650000000001
27 SW1116 BRAF 49.0 0.5450740000000001 0.357446 0.0 0.5418409999999999 0.753636 0.7745479999999999 0.827197 0.527629 0.7029919999999998 0.0 0.7115429999999998 0.0
27 SW1116 PI3K 49.0 0.551934 0.175975 0.6579679999999999 0.5457159999999999 0.36020399999999997 0.365378 0.4658729999999998 0.25265599999999994 0.8842060000000003 0.6334109999999998 0.8873510000000001 0.6385099999999998
28 RPMI-7951 Zero 49.0 0.7830630000000004 0.37933100000000003 1.0000000000000002 0.131448 0.4201350000000001 0.41298000000000007 0.4081540000000001 0.38123100000000004 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
27 SW1116 p53 49.0 0.7398029999999999 0.4721699999999999 0.08911500000000001 0.002 0.9582419999999999 0.9780059999999998 0.9861919999999998 0.666998 0.7447799999999998 0.09973200000000002 0.7470689999999998 0.09543000000000001
28 RPMI-7951 BRAF 49.0 0.2695999999999999 0.205057 0.0 0.12920800000000002 0.5520520000000001 0.5400600000000003 0.529797 0.477031 0.443736 0.0 0.5532739999999999 0.0
28 RPMI-7951 PI3K 49.0 0.635554 0.0 0.9999999999999999 0.126535 0.0 0.0 0.0 0.0 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
29 COLO-320-HSR Zero 49.0 0.651246 0.49423899999999993 0.0036689999999999995 0.0 0.8584080000000002 0.8467340000000001 0.8699780000000001 0.675 0.6421600000000002 0.0032749999999999997 0.6426330000000002 0.003385
28 RPMI-7951 p53 49.0 1.0000000000000002 0.42370399999999997 1.0000000000000002 0.0 0.45872299999999994 0.454699 0.446685 0.42767 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
29 COLO-320-HSR BRAF 49.0 0.644342 0.4919430000000001 0.0 0.0 0.8539319999999999 0.8437379999999999 0.8668829999999998 0.6696129999999999 0.6387579999999999 0.0 0.6422319999999999 0.0
29 COLO-320-HSR PI3K 49.0 0.6636600000000001 0.0 0.676536 0.0 0.0 0.0 0.0 0.0 0.6726660000000002 0.6586760000000002 0.6670400000000001 0.6568130000000001
29 COLO-320-HSR p53 49.0 0.6501049999999998 0.4874939999999999 0.0036 0.0 0.855995 0.847514 0.8682529999999998 0.6634659999999999 0.6383819999999999 0.004322 0.640024 0.0033030000000000004
30 LoVo Zero 49.0 0.5471980000000002 0.23306600000000002 0.7520460000000001 0.45259999999999995 0.24918600000000005 0.2741869999999999 0.3570599999999999 0.23575200000000004 0.9995980000000002 0.754609 0.9999980000000002 0.7535149999999999
30 LoVo BRAF 49.0 0.33170599999999995 0.229775 0.0 0.449534 0.248714 0.273968 0.3521929999999999 0.232599 0.999799 0.0 0.999999 0.0
30 LoVo PI3K 49.0 0.5266 0.0 1.0 0.473 0.0 0.0 0.050422 0.0 0.9990829999999999 0.9989999999999999 1.0 1.0
31 C32 Zero 49.0 0.8437089999999999 0.428678 1.000001 0.15813 0.681395 0.42870500000000006 0.9188639999999999 0.43047500000000005 1.000001 1.000001 1.000001 1.000001
30 LoVo p53 49.0 0.9994879999999999 0.44637699999999997 0.525006 0.0 0.47829 0.5221579999999999 0.6093319999999999 0.452113 0.9997989999999999 0.529092 0.9999989999999999 0.526539
31 C32 BRAF 49.0 0.22576900000000005 0.15869600000000003 0.0 0.164843 0.6869990000000001 0.42345 0.9251460000000001 0.425596 0.23765400000000003 0.0 0.2645439999999999 0.0
31 C32 PI3K 49.0 0.734728 0.0 1.0 0.18096900000000002 0.40437300000000004 0.0 0.854622 0.0 1.0 1.0 1.0 1.0
31 C32 p53 49.0 0.9947509999999999 0.503223 0.999999 0.0 0.70451 0.5065999999999999 0.92963 0.5064 0.999999 0.999999 0.999999 0.999999
32 A2058 Zero 49.0 1.0 0.28815199999999996 1.0 0.0 0.41282399999999997 0.4075329999999999 0.4292229999999999 0.29527 1.0 1.0 1.0 1.0
32 A2058 BRAF 49.0 0.43760699999999997 0.30967999999999996 0.0 0.0 0.42449 0.41929399999999994 0.440235 0.316665 0.999999 0.0 0.999999 0.0
32 A2058 PI3K 49.0 1.0 0.0 1.0 0.0 0.007035 0.0 0.030645000000000002 0.0 1.0 1.0 1.0 1.0
32 A2058 p53 49.0 1.0000010000000001 0.292108 1.0000010000000001 0.0 0.41233399999999987 0.4068839999999999 0.4273989999999999 0.30018799999999995 1.0000010000000001 1.0000010000000001 1.0000010000000001 1.0000010000000001
33 C2BBe1 Zero 49.5 0.853614 0.5621579999999996 0.3833459999999998 0.1939530000000001 0.6440599999999999 0.8811599999999998 0.9659859999999996 0.6157899999999998 0.9298089999999994 0.3789869999999999 0.8638189999999994 0.3752079999999999
33 C2BBe1 BRAF 49.5 0.8479279999999999 0.568306 0.0 0.18815 0.645253 0.884687 0.9621219999999998 0.6219770000000001 0.927699 0.0 0.857385 0.0
33 C2BBe1 PI3K 49.0 0.7466019999999997 0.17567000000000002 0.6019079999999996 0.176972 0.192367 0.2509519999999999 0.5889079999999997 0.18953700000000004 0.9338669999999996 0.5767359999999997 0.8643699999999994 0.5778059999999999
34 HCC2998 Zero 49.0 0.9389130000000001 0.8871680000000001 0.23582999999999998 0.0 0.878071 0.880788 1.0 0.8847590000000002 1.0 0.24142799999999998 1.0 0.239082
33 C2BBe1 p53 49.5 0.938531 0.613631 0.34323299999999984 0.0 0.704003 0.955809 0.990099 0.670259 0.932751 0.34936800000000007 0.8619389999999999 0.343029
34 HCC2998 BRAF 49.0 0.9351530000000001 0.8852340000000002 0.0 0.0 0.8787780000000001 0.882482 0.9999990000000002 0.8856800000000001 0.9999990000000002 0.0 0.9999990000000002 0.0
34 HCC2998 PI3K 49.0 0.6541969999999999 0.38812 0.6759330000000001 0.0 0.370692 0.372399 0.999999 0.380486 0.999999 0.665271 0.999999 0.6713100000000001
34 HCC2998 p53 49.0 1.0 0.890228 0.24560400000000002 0.0 0.875528 0.8808450000000001 1.0 0.885822 1.0 0.253435 1.0 0.247989
35 MEL-JUSO Zero 49.0 0.5987839999999999 0.272089 0.594729 0.3302 0.282746 0.28228900000000007 0.28966800000000004 0.274967 0.9999979999999996 0.5898589999999999 0.9999979999999996 0.591559
