n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
31 HT-29 BRAF 49.0 0.489625 0.357365
31 HT-29 PI3K 49.0 1.0 0.0
32 K5 BRAF 49.0 0.493539 0.366896
31 HT-29 p53 49.0 1.0 1.0
32 K5 PI3K 49.0 0.4886 0.0
33 HMV-II Zero 49.0 0.49839999999999995 0.2486
32 K5 p53 49.0 1.0 1.0
33 HMV-II BRAF 49.0 0.2502 0.2502
33 HMV-II PI3K 49.0 0.4962 0.0
34 GAK Zero 49.0 0.504 0.2592
33 HMV-II p53 49.0 1.0 0.5084
34 GAK BRAF 49.0 0.2462 0.2462
35 WM793B Zero 49.0 0.492 0.2448
34 GAK PI3K 49.0 0.4902 0.0
34 GAK p53 49.0 1.0 0.4976
35 WM793B BRAF 49.0 0.242889 0.144398
36 IHH-4 Zero 49.0 1.0 0.2422
35 WM793B PI3K 49.0 0.503 0.0
35 WM793B p53 49.0 1.0 0.5046
36 IHH-4 BRAF 49.0 0.44428300000000004 0.157067
37 8505C Zero 49.0 0.5008 0.25
36 IHH-4 PI3K 49.0 1.0 0.0
36 IHH-4 p53 49.0 1.0 0.5068
37 8505C BRAF 49.0 0.221082 0.132959
38 SW1463 Zero 49.0 1.0 0.4878
37 8505C PI3K 49.0 0.5038 0.0
38 SW1463 BRAF 49.0 0.5066 0.5066
38 SW1463 PI3K 49.0 1.0 0.0
37 8505C p53 49.0 1.0 0.5046
38 SW1463 p53 49.0 1.0 0.498
39 G-361 Zero 49.0 0.485 0.2354
40 C32 Zero 49.0 0.5018 0.2434
39 G-361 BRAF 49.0 0.21345199999999998 0.132486
39 G-361 PI3K 49.0 0.5056 0.0
40 C32 BRAF 49.0 0.22211699999999998 0.137782
40 C32 PI3K 49.0 0.4922 0.0
39 G-361 p53 49.0 1.0 0.513
40 C32 p53 49.0 1.0 0.4924
41 K2 Zero 49.0 0.4996 0.249
42 SK-CO-1 Zero 49.0 0.5058 0.2558
42 SK-CO-1 BRAF 49.0 0.2456 0.2456
41 K2 BRAF 49.0 0.220592 0.132794
42 SK-CO-1 PI3K 49.0 0.5146 0.0
41 K2 PI3K 49.0 0.486 0.0
42 SK-CO-1 p53 49.0 1.0 0.5094
41 K2 p53 49.0 1.0 0.512
43 LB2518-MEL Zero 49.0 0.5032 0.253
44 LoVo Zero 49.0 0.5087999999999999 0.2582
43 LB2518-MEL BRAF 49.0 0.233 0.233
44 LoVo BRAF 49.0 0.2546 0.2546
43 LB2518-MEL PI3K 49.0 0.5158 0.0
44 LoVo PI3K 49.0 0.496 0.0
43 LB2518-MEL p53 49.0 1.0 0.4958
44 LoVo p53 49.0 1.0 0.4946
46 WT Zero 49.0 0.224495 0.131894
45 KM12 Zero 49.0 0.450665 0.258089
46 WT BRAF 49.0 0.230597 0.14211
45 KM12 BRAF 49.0 0.45382100000000003 0.279917
46 WT PI3K 49.0 0.141892 0.0
45 KM12 PI3K 49.0 0.280403 0.0
46 WT p53 49.0 0.460491 0.267804
45 KM12 p53 49.0 0.460532 0.269154
47 SNU-C5 Zero 49.0 1.0 1.0
48 SK-MEL-1 Zero 49.0 0.5092 0.253
47 SNU-C5 BRAF 49.0 0.487779 0.348615
48 SK-MEL-1 BRAF 49.0 0.220038 0.129335
47 SNU-C5 PI3K 49.0 1.0 0.0
48 SK-MEL-1 PI3K 49.0 0.4864 0.0
47 SNU-C5 p53 49.0 1.0 1.0
48 SK-MEL-1 p53 49.0 1.0 0.4958
49 TT2609-C02 Zero 49.0 1.0 0.4962
50 NCI-H747 Zero 49.0 1.0 0.5096
49 TT2609-C02 BRAF 49.0 0.4946 0.4946
50 NCI-H747 BRAF 49.0 0.5062 0.5062
49 TT2609-C02 PI3K 49.0 1.0 0.0
50 NCI-H747 PI3K 49.0 1.0 0.0
49 TT2609-C02 p53 49.0 1.0 0.5102
50 NCI-H747 p53 49.0 1.0 0.4966
51 SK-MEL-2 Zero 49.0 1.0 0.4882
52 COLO-829 Zero 49.0 0.5038 0.2552
51 SK-MEL-2 BRAF 49.0 0.5002 0.5002
51 SK-MEL-2 PI3K 49.0 1.0 0.0
51 SK-MEL-2 p53 49.0 1.0 0.506
52 COLO-829 BRAF 49.0 0.22300999999999999 0.134375
52 COLO-829 PI3K 49.0 0.4964 0.0
53 RCM-1 Zero 49.0 0.4946 0.242
52 COLO-829 p53 49.0 1.0 0.51
53 RCM-1 BRAF 49.0 0.2494 0.2494
53 RCM-1 PI3K 49.0 0.4932 0.0
53 RCM-1 p53 49.0 1.0 0.5008
54 Mewo Zero 49.0 0.232522 0.139185
55 SNU-C2B Zero 49.0 1.0 0.4912
55 SNU-C2B BRAF 49.0 0.4998 0.4998
54 Mewo BRAF 49.0 0.221325 0.132481
55 SNU-C2B PI3K 49.0 1.0 0.0
55 SNU-C2B p53 49.0 1.0 0.493
54 Mewo PI3K 49.0 0.146874 0.0
56 CW-2 Zero 49.5 0.26082500000000003 0.186152
54 Mewo p53 49.0 0.466561 0.267989
56 CW-2 BRAF 49.5 0.250496 0.179781
57 HCC2998 Zero 49.0 0.7588 0.4994
57 HCC2998 BRAF 49.0 0.755 0.5008
56 CW-2 PI3K 49.5 0.145495 0.0
57 HCC2998 PI3K 49.0 0.5026 0.0
57 HCC2998 p53 49.0 1.0 0.5002
56 CW-2 p53 49.5 0.53811 0.384422
58 LS-513 Zero 49.0 0.5026 0.259
58 LS-513 BRAF 49.0 0.2546 0.2546
59 VMRC-MELG Zero 49.0 0.4848 0.2442
58 LS-513 PI3K 49.0 0.493 0.0
58 LS-513 p53 49.0 1.0 0.496
59 VMRC-MELG BRAF 49.0 0.22487800000000002 0.137889
60 SK-MEL-28 Zero 49.0 1.0 0.5002
59 VMRC-MELG PI3K 49.0 0.4868 0.0
59 VMRC-MELG p53 49.0 1.0 0.506
60 SK-MEL-28 BRAF 49.0 0.451618 0.272923
60 SK-MEL-28 PI3K 49.0 1.0 0.0
61 HT-115 Zero 49.0 0.48781699999999995 0.352608
60 SK-MEL-28 p53 49.0 1.0 0.5108
62 WM-115 Zero 49.0 0.5104 0.2522
61 HT-115 BRAF 49.0 0.505652 0.37065
61 HT-115 PI3K 49.0 0.138766 0.0
62 WM-115 BRAF 49.0 0.22693200000000002 0.136663
62 WM-115 PI3K 49.0 0.501 0.0
62 WM-115 p53 49.0 1.0 0.5096
61 HT-115 p53 49.0 0.489247 0.35326
63 HCT-15 Zero 49.0 1.0 1.0
64 Hs-940-T Zero 49.0 0.5 0.245
63 HCT-15 BRAF 49.0 1.0 1.0
64 Hs-940-T BRAF 49.0 0.2444 0.2444
63 HCT-15 PI3K 49.0 1.0 0.0
64 Hs-940-T PI3K 49.0 0.5098 0.0
63 HCT-15 p53 49.0 1.0 1.0
64 Hs-940-T p53 49.0 1.0 0.5064
65 SH-4 Zero 49.0 0.5045999999999999 0.2576
66 FTC-133 Zero 49.0 0.46399599999999996 0.267769
65 SH-4 BRAF 49.0 0.219582 0.131636
65 SH-4 PI3K 49.0 0.5048 0.0
65 SH-4 p53 49.0 1.0 0.4978
66 FTC-133 BRAF 49.0 0.448236 0.270799
67 MEL-JUSO Zero 49.0 0.5078 0.2606
67 MEL-JUSO BRAF 49.0 0.2662 0.2662
66 FTC-133 PI3K 49.0 0.279575 0.0
67 MEL-JUSO PI3K 49.0 0.5034 0.0
67 MEL-JUSO p53 49.0 1.0 0.4944
66 FTC-133 p53 49.0 0.45619599999999993 0.270375
68 LS1034 Zero 49.0 1.0 0.4928
68 LS1034 BRAF 49.0 0.5046 0.5046
68 LS1034 PI3K 49.0 1.0 0.0
69 CaR-1 Zero 49.0 0.46571399999999996 0.276671
68 LS1034 p53 49.0 1.0 0.498
70 HTC-C3 Zero 49.0 1.0 0.4916
69 CaR-1 BRAF 49.0 0.457159 0.271915
70 HTC-C3 BRAF 49.0 0.442835 0.26719
69 CaR-1 PI3K 49.0 0.278886 0.0
70 HTC-C3 PI3K 49.0 1.0 0.0
70 HTC-C3 p53 49.0 1.0 0.5162
71 SW948 Zero 49.0 1.0 1.0
69 CaR-1 p53 49.0 0.46781700000000004 0.270868
71 SW948 BRAF 49.0 1.0 1.0
72 MZ2-MEL Zero 49.0 0.49160000000000004 0.2422
71 SW948 PI3K 49.0 0.506 0.0
72 MZ2-MEL BRAF 49.0 0.2474 0.2474
71 SW948 p53 49.0 1.0 1.0
72 MZ2-MEL PI3K 49.0 0.4856 0.0
73 IGR-1 Zero 49.0 0.4988 0.2504
72 MZ2-MEL p53 49.0 1.0 0.4942
74 SW626 Zero 49.0 0.4868 0.2488
73 IGR-1 BRAF 49.0 0.216536 0.132196
74 SW626 BRAF 49.0 0.2474 0.2474
73 IGR-1 PI3K 49.0 0.485 0.0
74 SW626 PI3K 49.0 0.4954 0.0
73 IGR-1 p53 49.0 1.0 0.4958
74 SW626 p53 49.0 1.0 0.5064
75 CP66-MEL Zero 49.0 0.497 0.2496
76 COLO-205 Zero 49.0 0.5062 0.2626
75 CP66-MEL BRAF 49.0 0.247 0.247
75 CP66-MEL PI3K 49.0 0.5008 0.0
76 COLO-205 BRAF 49.0 0.229469 0.140264
75 CP66-MEL p53 49.0 1.0 0.4966
76 COLO-205 PI3K 49.0 0.4976 0.0
77 G-MEL Zero 49.0 0.49319999999999997 0.25
76 COLO-205 p53 49.0 1.0 0.4948
78 KMH-2 Zero 49.0 0.4974 0.2482
77 G-MEL BRAF 49.0 0.22408499999999998 0.131153
78 KMH-2 BRAF 49.0 0.2418 0.2418
77 G-MEL PI3K 49.0 0.497 0.0
78 KMH-2 PI3K 49.0 0.5042 0.0
77 G-MEL p53 49.0 1.0 0.5138
78 KMH-2 p53 49.0 1.0 0.4986
79 CL-11 Zero 49.0 0.5004 0.2428
80 Hs-939-T Zero 49.0 0.49060000000000004 0.246
79 CL-11 BRAF 49.0 0.2436 0.2436
79 CL-11 PI3K 49.0 0.515 0.0
80 Hs-939-T BRAF 49.0 0.221349 0.133374
79 CL-11 p53 49.0 1.0 0.508
80 Hs-939-T PI3K 49.0 0.5032 0.0
81 SK-MEL-3 Zero 49.0 0.5104 0.2648
80 Hs-939-T p53 49.0 1.0 0.488
82 LS-123 Zero 49.0 1.0 0.4994
81 SK-MEL-3 BRAF 49.0 0.222316 0.127178
82 LS-123 BRAF 49.0 0.5048 0.5048
81 SK-MEL-3 PI3K 49.0 0.5082 0.0
82 LS-123 PI3K 49.0 1.0 0.0
81 SK-MEL-3 p53 49.0 1.0 0.4934
82 LS-123 p53 49.0 1.0 0.4918
83 LOXIMVI Zero 49.0 0.49260000000000004 0.2416
84 A101D Zero 49.0 0.4942 0.2432
83 LOXIMVI BRAF 49.0 0.22646500000000003 0.139695
84 A101D BRAF 49.0 0.22836499999999998 0.137351
83 LOXIMVI PI3K 49.0 0.5014 0.0
84 A101D PI3K 49.0 0.4892 0.0
83 LOXIMVI p53 49.0 1.0 0.4918
84 A101D p53 49.0 1.0 0.5074
86 SW620 Zero 49.0 1.0 0.5066
86 SW620 BRAF 49.0 0.4978 0.4978
85 COLO-792 Zero 49.0 0.229129 0.134248
86 SW620 PI3K 49.0 1.0 0.0
86 SW620 p53 49.0 1.0 0.5064
85 COLO-792 BRAF 49.0 0.234244 0.142581
87 SNU-61 Zero 49.0 1.0 0.504
87 SNU-61 BRAF 49.0 0.4894 0.4894
85 COLO-792 PI3K 49.0 0.140789 0.0
87 SNU-61 PI3K 49.0 1.0 0.0
87 SNU-61 p53 49.0 1.0 0.5008
85 COLO-792 p53 49.0 0.45907 0.260968
88 HT-144 Zero 49.0 0.5004 0.2528
89 SK-MEL-5 Zero 49.0 0.49339999999999995 0.2476
88 HT-144 BRAF 49.0 0.23179 0.142095
88 HT-144 PI3K 49.0 0.5056 0.0
89 SK-MEL-5 BRAF 49.0 0.222138 0.137526
88 HT-144 p53 49.0 1.0 0.5012
89 SK-MEL-5 PI3K 49.0 0.4926 0.0
89 SK-MEL-5 p53 49.0 1.0 0.4942
91 GP5d Zero 49.0 1.0 1.0
90 SNU-175 Zero 49.0 0.228831 0.134357
91 GP5d BRAF 49.0 1.0 1.0
91 GP5d PI3K 49.0 0.4942 0.0
90 SNU-175 BRAF 49.0 0.22861499999999998 0.136618
91 GP5d p53 49.0 1.0 1.0
92 451Lu Zero 49.0 1.0 0.496
90 SNU-175 PI3K 49.0 0.143652 0.0
92 451Lu BRAF 49.0 0.44769099999999995 0.275867
90 SNU-175 p53 49.0 0.45025 0.258231
92 451Lu PI3K 49.0 1.0 0.0
92 451Lu p53 49.0 1.0 0.502
93 LB373-MEL-D Zero 49.0 0.5042 0.2528
94 UACC-62 Zero 49.0 0.49960000000000004 0.2478
93 LB373-MEL-D BRAF 49.0 0.25 0.25
93 LB373-MEL-D PI3K 49.0 0.4958 0.0
93 LB373-MEL-D p53 49.0 1.0 0.4932
94 UACC-62 BRAF 49.0 0.228723 0.13343
94 UACC-62 PI3K 49.0 0.497 0.0
95 LS-180 Zero 49.0 1.0 1.0
95 LS-180 BRAF 49.0 1.0 1.0
94 UACC-62 p53 49.0 1.0 0.492
95 LS-180 PI3K 49.0 0.4942 0.0
96 T84 Zero 49.0 1.0 1.0
95 LS-180 p53 49.0 1.0 1.0
96 T84 BRAF 49.0 1.0 1.0
97 COLO-783 Zero 49.0 0.49160000000000004 0.2538
96 T84 PI3K 49.0 0.507 0.0
96 T84 p53 49.0 1.0 1.0
98 SK-MEL-24 Zero 49.0 0.5014 0.2566
97 COLO-783 BRAF 49.0 0.22907300000000003 0.132557
97 COLO-783 PI3K 49.0 0.508 0.0
97 COLO-783 p53 49.0 1.0 0.4968
98 SK-MEL-24 BRAF 49.0 0.224364 0.129548
98 SK-MEL-24 PI3K 49.0 0.5012 0.0
99 LS-411N Zero 49.0 0.5078 0.2536
98 SK-MEL-24 p53 49.0 1.0 0.5096
99 LS-411N BRAF 49.0 0.22142 0.129283
100 CP67-MEL Zero 49.0 0.4894 0.2398
99 LS-411N PI3K 49.0 0.5026 0.0
99 LS-411N p53 49.0 1.0 0.5022
100 CP67-MEL BRAF 49.0 0.219696 0.127179
101 CP50-MEL-B Zero 49.0 0.5014000000000001 0.249
100 CP67-MEL PI3K 49.0 0.5052 0.0
100 CP67-MEL p53 49.0 1.0 0.5234
102 8305C Zero 49.0 1.0 0.4934
101 CP50-MEL-B BRAF 49.0 0.233205 0.13517
101 CP50-MEL-B PI3K 49.0 0.4942 0.0
101 CP50-MEL-B p53 49.0 1.0 0.5014
102 8305C BRAF 49.0 0.452098 0.274457
103 MDST8 Zero 49.0 0.5084 0.2614
102 8305C PI3K 49.0 1.0 0.0
102 8305C p53 49.0 1.0 0.4938
103 MDST8 BRAF 49.0 0.232745 0.140358
104 BHT-101 Zero 49.0 0.4992 0.249
103 MDST8 PI3K 49.0 0.4886 0.0
103 MDST8 p53 49.0 1.0 0.4914
104 BHT-101 BRAF 49.0 0.223708 0.138118
105 NCI-H508 Zero 49.0 1.0 1.0
104 BHT-101 PI3K 49.0 0.493 0.0
104 BHT-101 p53 49.0 1.0 0.5034
105 NCI-H508 BRAF 49.0 0.49509400000000003 0.363086
105 NCI-H508 PI3K 49.0 1.0 0.0
105 NCI-H508 p53 49.0 1.0 1.0
106 TT Zero 49.0 0.2345 0.13299
107 M14 Zero 49.0 1.0 0.5036
106 TT BRAF 49.0 0.224717 0.137759
107 M14 BRAF 49.0 0.44617399999999996 0.275686
107 M14 PI3K 49.0 1.0 0.0
106 TT PI3K 49.0 0.14277 0.0
107 M14 p53 49.0 1.0 0.4962
108 IGR-37 Zero 49.0 0.5056 0.2564
106 TT p53 49.0 0.455507 0.263308
108 IGR-37 BRAF 49.0 0.22489900000000002 0.137168
109 CHL-1 Zero 49.0 0.464521 0.269413
108 IGR-37 PI3K 49.0 0.5168 0.0
108 IGR-37 p53 49.0 1.0 0.5008
109 CHL-1 BRAF 49.0 0.4494 0.271974
110 SNU-1040 Zero 49.5 0.526473 0.386522
109 CHL-1 PI3K 49.0 0.280579 0.0
110 SNU-1040 BRAF 49.5 0.525198 0.381434
110 SNU-1040 PI3K 49.5 0.3007 0.0
109 CHL-1 p53 49.0 0.456878 0.263565
111 CAL-62 Zero 49.0 0.5044 0.2502
110 SNU-1040 p53 49.5 0.535328 0.389048
111 CAL-62 BRAF 49.0 0.2496 0.2496
112 SW48 Zero 49.0 1.0 1.0
111 CAL-62 PI3K 49.0 0.4946 0.0
112 SW48 BRAF 49.0 1.0 1.0
111 CAL-62 p53 49.0 1.0 0.4938
112 SW48 PI3K 49.0 0.0 0.0
112 SW48 p53 49.0 1.0 1.0
113 CCK-81 Zero 49.0 0.48416400000000004 0.352287
114 RPMI-7951 Zero 49.0 0.5068 0.258
113 CCK-81 BRAF 49.0 0.488705 0.356894
114 RPMI-7951 BRAF 49.0 0.223269 0.134921
114 RPMI-7951 PI3K 49.0 0.5 0.0
113 CCK-81 PI3K 49.0 0.144265 0.0
114 RPMI-7951 p53 49.0 1.0 0.5002
115 A375 Zero 49.0 0.5064 0.244
113 CCK-81 p53 49.0 0.48638499999999996 0.355697
115 A375 BRAF 49.0 0.228502 0.137086
115 A375 PI3K 49.0 0.498 0.0
115 A375 p53 49.0 1.0 0.494
