n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
66 SW1463 p53 49.0 0.981714 0.574531
67 C2BBe1 PI3K 49.0 0.736354 0.168116
68 8305C Zero 49.0 1.0 0.311437
67 C2BBe1 p53 49.5 0.9395990000000001 0.605862
68 8305C BRAF 49.0 0.186979 0.079864
69 IGR-37 Zero 49.0 0.926947 0.571288
68 8305C PI3K 49.0 1.0 0.0
68 8305C p53 49.0 1.0 0.31175
69 IGR-37 BRAF 49.0 0.692809 0.472131
69 IGR-37 PI3K 49.0 0.881072 0.0
70 NCI-H747 Zero 49.0 0.994611 0.913545
69 IGR-37 p53 49.0 1.0 0.717321
70 NCI-H747 BRAF 49.0 0.9524680000000001 0.911228
70 NCI-H747 PI3K 49.0 0.9923580000000001 0.013928
71 HCT-15 Zero 49.0 1.0 0.997123
70 NCI-H747 p53 49.0 0.996159 0.913583
71 HCT-15 BRAF 49.0 1.0 0.994409
72 SW626 Zero 49.0 0.496823 0.291011
71 HCT-15 PI3K 49.0 0.998707 0.282037
72 SW626 BRAF 49.0 0.46336299999999997 0.290827
71 HCT-15 p53 49.0 1.0 0.993408
72 SW626 PI3K 49.0 0.452096 0.011281
73 SK-MEL-5 Zero 49.0 0.524452 0.342664
72 SW626 p53 49.0 0.9984120000000001 0.599044
73 SK-MEL-5 BRAF 49.0 0.062949 0.037224
74 UACC-62 Zero 49.0 0.604332 0.233796
73 SK-MEL-5 PI3K 49.0 0.492537 0.0
73 SK-MEL-5 p53 49.0 0.9992000000000001 0.67712
74 UACC-62 BRAF 49.0 0.057741 0.025323
75 M14 Zero 49.0 1.0 0.95721
74 UACC-62 PI3K 49.0 0.48975 0.0
74 UACC-62 p53 49.0 1.0 0.357266
75 M14 BRAF 49.5 0.798408 0.720648
75 M14 PI3K 49.0 1.0 0.0
76 CaR-1 Zero 49.0 0.792981 0.727967
75 M14 p53 49.0 1.0 0.958114
77 SK-MEL-1 Zero 49.0 0.599621 0.511782
76 CaR-1 BRAF 49.0 0.792254 0.732145
77 SK-MEL-1 BRAF 49.0 0.237694 0.19318
76 CaR-1 PI3K 49.0 0.821838 0.0
77 SK-MEL-1 PI3K 49.0 0.534328 0.015192
76 CaR-1 p53 49.0 0.789791 0.727562
77 SK-MEL-1 p53 49.0 0.9917739999999999 0.846436
78 451Lu Zero 49.0 1.0 0.547636
78 451Lu BRAF 49.0 0.108489 0.065442
78 451Lu PI3K 49.0 1.0 0.0
79 LoVo Zero 49.0 0.521452 0.233267
78 451Lu p53 49.0 1.0 0.545006
79 LoVo BRAF 49.0 0.38705199999999995 0.23728
80 HMV-II Zero 49.0 0.8964970000000001 0.427113
79 LoVo PI3K 49.0 0.526513 0.0
80 HMV-II BRAF 49.0 0.832817 0.450687
79 LoVo p53 49.0 1.0 0.459895
80 HMV-II PI3K 49.0 0.8130539999999999 0.00762
80 HMV-II p53 49.0 1.0 0.579392
81 LS-411N Zero 49.0 0.6716139999999999 0.415746
81 LS-411N BRAF 49.0 0.18731599999999998 0.105738
81 LS-411N PI3K 49.0 0.65818 0.0
82 SW1116 Zero 49.0 0.509496 0.239705
81 LS-411N p53 49.0 0.989412 0.668374
82 SW1116 BRAF 49.0 0.503001 0.242356
83 SW1417 Zero 49.0 0.7038500000000001 0.591829
82 SW1116 PI3K 49.0 0.551897 0.136815
82 SW1116 p53 49.0 0.7308410000000001 0.356684
83 SW1417 BRAF 49.0 0.473251 0.381036
84 IHH-4 Zero 49.0 0.996427 0.227266
83 SW1417 PI3K 49.0 0.684538 0.0
84 IHH-4 BRAF 49.0 0.457364 0.15277
83 SW1417 p53 49.0 1.0 0.841439
84 IHH-4 PI3K 49.0 0.9954 0.0
85 IST-MEL1 Zero 49.0 1.0 0.967228
84 IHH-4 p53 49.0 0.997 0.433245
85 IST-MEL1 BRAF 49.5 0.690633 0.644819
85 IST-MEL1 PI3K 49.0 1.0 0.0
86 CL-11 Zero 49.0 0.597311 0.435747
85 IST-MEL1 p53 49.0 1.0 0.962844
86 CL-11 BRAF 49.0 0.556769 0.412774
86 CL-11 PI3K 49.0 0.56961 0.0
87 MMAc-SF Zero 49.0 0.741954 0.597565
86 CL-11 p53 49.0 1.0 0.805884
87 MMAc-SF BRAF 49.0 0.064095 0.047527
88 WM-115 Zero 49.0 0.573456 0.423653
87 MMAc-SF PI3K 49.0 0.702126 0.0
87 MMAc-SF p53 49.0 1.0 0.822452
88 WM-115 BRAF 49.0 0.209109 0.152719
89 SW837 Zero 49.0 0.628651 0.506087
88 WM-115 PI3K 49.0 0.521759 0.0
89 SW837 BRAF 49.0 0.510919 0.416142
88 WM-115 p53 49.0 0.961016 0.752911
89 SW837 PI3K 49.0 0.74722 0.058189
90 Mewo Zero 49.0 0.672434 0.309163
89 SW837 p53 49.0 0.622866 0.502345
90 Mewo BRAF 49.0 0.661687 0.306371
91 KMH-2 Zero 49.0 0.631608 0.303853
90 Mewo PI3K 49.0 0.602649 0.0
91 KMH-2 BRAF 49.0 0.383427 0.279436
90 Mewo p53 49.0 0.758593 0.517288
91 KMH-2 PI3K 49.0 0.724063 0.0
92 SH-4 Zero 49.0 0.467452 0.305888
91 KMH-2 p53 49.0 0.760264 0.375853
92 SH-4 BRAF 49.0 0.131442 0.103644
93 BHT-101 Zero 49.0 0.239222 0.102336
92 SH-4 PI3K 49.0 0.44064 0.0
92 SH-4 p53 49.0 0.987992 0.655407
93 BHT-101 BRAF 49.0 0.031794 0.025279
93 BHT-101 PI3K 49.0 0.226424 0.0
94 8505C Zero 49.0 0.6151880000000001 0.2214
93 BHT-101 p53 49.0 0.726128 0.295041
94 8505C BRAF 49.0 0.428775 0.19102
94 8505C PI3K 49.0 0.570334 0.0
95 LS-180 Zero 49.0 0.9848250000000001 0.499646
94 8505C p53 49.0 1.0 0.5086
95 LS-180 BRAF 49.0 0.981329 0.491502
95 LS-180 PI3K 49.0 0.692217 0.193856
96 K2 Zero 49.0 0.865792 0.587114
95 LS-180 p53 49.0 1.0 0.493175
96 K2 BRAF 49.0 0.068985 0.038681
96 K2 PI3K 49.0 0.856316 0.0
97 CL-40 Zero 49.0 0.8788400000000001 0.32274
96 K2 p53 49.0 1.0 0.781725
97 CL-40 BRAF 49.0 0.6740459999999999 0.326602
97 CL-40 PI3K 49.0 0.809269 0.006166
98 A375 Zero 49.0 0.482 0.267931
97 CL-40 p53 49.0 0.876942 0.317288
98 A375 BRAF 49.0 0.235236 0.151277
98 A375 PI3K 49.0 0.4716 0.0
99 VMRC-MELG Zero 49.0 0.7229920000000001 0.257012
98 A375 p53 49.0 1.0 0.578541
99 VMRC-MELG BRAF 49.0 0.302375 0.15869
100 LS-513 Zero 49.0 0.548866 0.278898
99 VMRC-MELG PI3K 49.0 0.609626 0.012254
100 LS-513 BRAF 49.0 0.389844 0.276517
99 VMRC-MELG p53 49.0 0.9563429999999999 0.363264
100 LS-513 PI3K 49.0 0.526705 0.008804
101 ASH-3 Zero 49.0 0.957179 0.291012
100 LS-513 p53 49.0 0.9633240000000001 0.508221
101 ASH-3 BRAF 49.0 0.46847300000000003 0.298921
101 ASH-3 PI3K 49.0 0.993753 0.0
102 MZ2-MEL Zero 49.0 0.335582 0.239364
101 ASH-3 p53 49.0 0.9619759999999999 0.301668
102 MZ2-MEL BRAF 49.0 0.332392 0.238862
102 MZ2-MEL PI3K 49.0 0.296833 0.0
102 MZ2-MEL p53 49.0 0.987966 0.758302
103 COLO-678 Zero 49.0 0.538614 0.449764
103 COLO-678 BRAF 49.0 0.532404 0.45136
103 COLO-678 PI3K 49.0 0.514416 0.0
104 IGR-1 Zero 49.0 0.794352 0.464586
103 COLO-678 p53 49.0 0.975256 0.825315
104 IGR-1 BRAF 49.0 0.142323 0.095507
105 SK-MEL-31 Zero 49.0 0.853914 0.691704
104 IGR-1 PI3K 49.0 0.74095 0.0
104 IGR-1 p53 49.0 1.0 0.610918
105 SK-MEL-31 BRAF 49.0 0.127226 0.077518
105 SK-MEL-31 PI3K 49.0 0.751435 0.0
106 SW620 Zero 49.0 1.0 0.847586
105 SK-MEL-31 p53 49.0 0.979341 0.767131
106 SW620 BRAF 49.0 0.963492 0.85116
106 SW620 PI3K 49.0 1.0 0.010631
107 LS-123 Zero 49.0 0.9041669999999999 0.360913
106 SW620 p53 49.0 0.9998 0.83829
107 LS-123 BRAF 49.0 0.439652 0.35484
107 LS-123 PI3K 49.0 0.8487 0.0
108 SK-MEL-2 Zero 49.0 0.9917140000000001 0.979655
107 LS-123 p53 49.0 0.900129 0.353614
108 SK-MEL-2 BRAF 49.0 0.989812 0.976965
108 SK-MEL-2 PI3K 49.0 0.997496 0.0
109 HCT-116 Zero 49.0 0.969855 0.869255
108 SK-MEL-2 p53 49.0 0.99223 0.978505
109 HCT-116 BRAF 49.0 0.962513 0.864996
110 CAL-62 Zero 49.0 0.521504 0.161899
109 HCT-116 PI3K 49.0 0.420018 0.0
110 CAL-62 BRAF 49.0 0.407034 0.155737
109 HCT-116 p53 49.0 0.990134 0.876832
110 CAL-62 PI3K 49.0 0.436437 0.0
111 GAK Zero 49.0 0.567384 0.28884
110 CAL-62 p53 49.0 0.995342 0.495426
111 GAK BRAF 49.0 0.553004 0.290931
112 SK-MEL-30 Zero 49.0 0.785763 0.530328
111 GAK PI3K 49.0 0.555037 0.0
112 SK-MEL-30 BRAF 49.0 0.75654 0.523038
111 GAK p53 49.0 0.651947 0.524305
112 SK-MEL-30 PI3K 49.0 0.75404 0.0
112 SK-MEL-30 p53 49.0 1.0 0.807623
113 HT-144 Zero 49.0 0.649688 0.495127
113 HT-144 BRAF 49.0 0.42519799999999996 0.32082
113 HT-144 PI3K 49.0 0.630382 0.0
114 SK-CO-1 Zero 49.0 0.8156340000000001 0.203153
113 HT-144 p53 49.0 1.0 0.863082
114 SK-CO-1 BRAF 49.0 0.341704 0.196097
114 SK-CO-1 PI3K 49.0 0.813245 0.0
115 SNU-61 Zero 49.0 0.7459340000000001 0.372414
114 SK-CO-1 p53 49.0 0.9914560000000001 0.246732
115 SNU-61 BRAF 49.0 0.582113 0.369462
115 SNU-61 PI3K 49.0 0.845357 0.0
115 SNU-61 p53 49.0 0.7434810000000001 0.376189
