n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2
24 IGR-1 BRAF 49.0 0.09627100000000001 0.072719
24 IGR-1 PI3K 49.0 0.720054 0.0
23 SNU-175 p53 49.0 0.8558269999999999 0.546206
24 IGR-1 p53 49.0 1.0 0.473594
25 SK-MEL-2 Zero 49.0 0.992522 0.960976
25 SK-MEL-2 BRAF 49.0 0.98177 0.959779
25 SK-MEL-2 PI3K 49.0 0.998095 0.0
26 CP66-MEL Zero 49.0 0.401888 0.305088
25 SK-MEL-2 p53 49.0 0.993426 0.965987
26 CP66-MEL BRAF 49.0 0.389141 0.290086
27 MZ2-MEL Zero 49.0 0.47921 0.316023
26 CP66-MEL PI3K 49.0 0.367098 0.013978
27 MZ2-MEL BRAF 49.0 0.457986 0.322534
26 CP66-MEL p53 49.0 0.987321 0.737479
27 MZ2-MEL PI3K 49.0 0.297 0.0
28 SK-MEL-28 Zero 49.0 1.0 0.376643
27 MZ2-MEL p53 49.0 0.971916 0.674658
28 SK-MEL-28 BRAF 49.0 0.085074 0.056523
29 SW1116 Zero 49.0 0.584064 0.373336
28 SK-MEL-28 PI3K 49.0 1.0 0.0
28 SK-MEL-28 p53 49.0 1.0 0.369991
29 SW1116 BRAF 49.0 0.5462199999999999 0.358844
30 RVH-421 Zero 49.0 0.643141 0.379406
29 SW1116 PI3K 49.0 0.545911 0.174319
30 RVH-421 BRAF 49.5 0.156549 0.084718
29 SW1116 p53 49.0 0.7369330000000001 0.468238
30 RVH-421 PI3K 49.0 0.572673 0.0
31 IPC-298 Zero 49.0 0.841311 0.489277
30 RVH-421 p53 49.0 0.9992 0.89018
31 IPC-298 BRAF 49.0 0.6509510000000001 0.468395
31 IPC-298 PI3K 49.0 0.806871 0.0
32 C2BBe1 Zero 49.0 0.86435 0.566332
31 IPC-298 p53 49.0 0.994743 0.700432
32 C2BBe1 BRAF 49.5 0.852573 0.581451
33 COLO-679 Zero 49.0 0.5335449999999999 0.347006
32 C2BBe1 PI3K 49.5 0.744198 0.166867
33 COLO-679 BRAF 49.0 0.069923 0.038492
32 C2BBe1 p53 49.0 0.936076 0.613318
33 COLO-679 PI3K 49.0 0.40141 0.0
34 NCI-H508 Zero 49.0 0.858514 0.29967
33 COLO-679 p53 49.0 1.0 0.626015
34 NCI-H508 BRAF 49.0 0.016248 0.004426
34 NCI-H508 PI3K 49.0 0.855572 0.0
35 HT-29 Zero 49.0 1.0 0.918254
34 NCI-H508 p53 49.0 0.859612 0.293781
35 HT-29 BRAF 49.0 0.20549 0.168135
36 COLO-205 Zero 49.0 0.468746 0.193677
35 HT-29 PI3K 49.0 1.0 0.249167
35 HT-29 p53 49.0 1.0 0.92486
36 COLO-205 BRAF 49.0 0.04419 0.018848
36 COLO-205 PI3K 49.0 0.441767 0.13816
37 IST-MEL1 Zero 49.0 1.0 0.854798
36 COLO-205 p53 49.0 1.0 0.237045
37 IST-MEL1 BRAF 49.5 0.726707 0.666115
37 IST-MEL1 PI3K 49.0 1.0 0.0
38 GAK Zero 49.0 0.563636 0.178382
37 IST-MEL1 p53 49.0 1.0 0.847007
38 GAK BRAF 49.0 0.503945 0.189594
38 GAK PI3K 49.0 0.549136 0.0
39 RPMI-7951 Zero 49.0 0.7845420000000001 0.39865
38 GAK p53 49.0 0.672616 0.350228
39 RPMI-7951 BRAF 49.0 0.286149 0.225638
39 RPMI-7951 PI3K 49.0 0.626339 0.0
40 CW-2 Zero 49.5 0.17327599999999999 0.069114
39 RPMI-7951 p53 49.0 1.0 0.429303
40 CW-2 BRAF 49.5 0.14269 0.065948
41 COLO-829 Zero 49.0 0.659333 0.516342
41 COLO-829 BRAF 49.0 0.019222000000000003 0.008977
40 CW-2 PI3K 49.5 0.107139 0.0
41 COLO-829 PI3K 49.0 0.360119 0.0
41 COLO-829 p53 49.0 0.974125 0.708234
40 CW-2 p53 49.5 0.27814099999999997 0.1284
42 NCI-H747 Zero 49.0 0.9884539999999999 0.819421
42 NCI-H747 BRAF 49.0 0.885971 0.812056
42 NCI-H747 PI3K 49.0 0.991887 0.017332
43 CL-34 Zero 49.0 0.5746290000000001 0.200822
42 NCI-H747 p53 49.0 0.9912989999999999 0.818901
43 CL-34 BRAF 49.0 0.176112 0.076141
44 Mewo Zero 49.0 0.53588 0.221331
43 CL-34 PI3K 49.0 0.587011 0.0
44 Mewo BRAF 49.0 0.534771 0.233661
43 CL-34 p53 49.0 1.0 0.386674
44 Mewo PI3K 49.0 0.479751 0.0
45 SK-MEL-1 Zero 49.0 0.597459 0.330965
44 Mewo p53 49.0 0.585731 0.346234
45 SK-MEL-1 BRAF 49.0 0.169518 0.136685
45 SK-MEL-1 PI3K 49.0 0.5539700000000001 0.015927
46 HMV-II Zero 49.0 0.91012 0.382874
45 SK-MEL-1 p53 49.0 0.9962 0.517555
46 HMV-II BRAF 49.0 0.8213630000000001 0.384474
46 HMV-II PI3K 49.0 0.814275 0.007159
47 HT55 Zero 49.0 0.775373 0.283433
46 HMV-II p53 49.0 1.0 0.482987
47 HT55 BRAF 49.0 0.624018 0.242402
48 SW48 Zero 49.0 0.996599 0.989679
47 HT55 PI3K 49.0 0.7928160000000001 0.183571
48 SW48 BRAF 49.0 0.9970279999999999 0.990794
47 HT55 p53 49.0 1.0 0.350272
48 SW48 PI3K 49.0 0.1664 0.01575
49 MEL-HO Zero 49.0 0.782467 0.325414
48 SW48 p53 49.0 0.998 0.9914
49 MEL-HO BRAF 49.0 0.0872 0.051284
49 MEL-HO PI3K 49.0 0.73677 0.0
49 MEL-HO p53 49.0 1.0 0.4964
50 MMAc-SF Zero 49.0 0.750751 0.383392
50 MMAc-SF BRAF 49.5 0.056683 0.039502
51 CP67-MEL Zero 49.0 0.919336 0.831056
50 MMAc-SF PI3K 49.0 0.7307 0.0
50 MMAc-SF p53 49.0 1.0 0.4926
51 CP67-MEL BRAF 49.5 0.702831 0.620166
51 CP67-MEL PI3K 49.0 0.6221559999999999 0.113736
52 SK-MEL-5 Zero 49.0 0.521821 0.258461
51 CP67-MEL p53 49.0 0.965871 0.87195
52 SK-MEL-5 BRAF 49.0 0.042826 0.023769
52 SK-MEL-5 PI3K 49.0 0.493447 0.0
53 LS1034 Zero 49.0 0.984239 0.229451
52 SK-MEL-5 p53 49.0 0.99958 0.51071
53 LS1034 BRAF 49.0 0.41977 0.224723
53 LS1034 PI3K 49.0 0.9776859999999999 0.082514
54 SNU-81 Zero 49.0 0.880539 0.612824
53 LS1034 p53 49.0 0.9831840000000001 0.235037
54 SNU-81 BRAF 49.0 0.854649 0.610572
54 SNU-81 PI3K 49.0 0.69787 0.222637
54 SNU-81 p53 49.0 0.9987999999999999 0.61261
55 CCK-81 Zero 49.0 0.556365 0.464873
55 CCK-81 BRAF 49.0 0.5669690000000001 0.476308
56 SK-CO-1 Zero 49.0 0.865703 0.210189
56 SK-CO-1 BRAF 49.0 0.302803 0.20251
55 CCK-81 PI3K 49.0 0.181517 0.0
56 SK-CO-1 PI3K 49.0 0.868113 0.0
56 SK-CO-1 p53 49.0 0.993576 0.255108
55 CCK-81 p53 49.0 0.54406 0.457038
57 T84 Zero 49.0 0.979446 0.621596
57 T84 BRAF 49.0 0.978414 0.628093
57 T84 PI3K 49.0 0.561243 0.0
58 C32 Zero 49.0 0.84206 0.412875
57 T84 p53 49.0 0.9994000000000001 0.642924
58 C32 BRAF 49.0 0.241917 0.173165
58 C32 PI3K 49.0 0.730701 0.0
59 LS-123 Zero 49.0 0.884032 0.249537
58 C32 p53 49.0 0.997447 0.494
59 LS-123 BRAF 49.0 0.265478 0.235025
59 LS-123 PI3K 49.0 0.847772 0.0
60 COLO-792 Zero 49.0 0.161381 0.097154
59 LS-123 p53 49.0 0.880018 0.244551
60 COLO-792 BRAF 49.0 0.162528 0.095031
60 COLO-792 PI3K 49.0 0.110036 0.0
61 UACC-257 Zero 49.0 0.633863 0.199342
60 COLO-792 p53 49.0 0.19582899999999998 0.114003
61 UACC-257 BRAF 49.0 0.038042 0.01763
62 WM793B Zero 49.0 0.544454 0.296455
61 UACC-257 PI3K 49.0 0.600218 0.0
61 UACC-257 p53 49.0 1.0 0.348824
62 WM793B BRAF 49.5 0.20157999999999998 0.143779
63 Hs-940-T Zero 49.0 0.636915 0.231841
62 WM793B PI3K 49.0 0.43224 0.012346
62 WM793B p53 49.0 0.8299529999999999 0.407869
63 Hs-940-T BRAF 49.0 0.283457 0.241006
63 Hs-940-T PI3K 49.0 0.626131 0.0
64 A101D Zero 49.0 0.620416 0.443637
63 Hs-940-T p53 49.0 0.841465 0.30172
64 A101D BRAF 49.0 0.213858 0.14308
65 SW620 Zero 49.0 0.9998 0.519901
64 A101D PI3K 49.0 0.5024 0.0
65 SW620 BRAF 49.0 0.827626 0.527106
64 A101D p53 49.0 0.9998 0.68758
65 SW620 PI3K 49.0 0.9994000000000001 0.016974
66 SK-MEL-3 Zero 49.0 0.649805 0.214388
65 SW620 p53 49.0 0.999834 0.528637
66 SK-MEL-3 BRAF 49.0 0.115033 0.0572
66 SK-MEL-3 PI3K 49.0 0.594366 0.0
67 LB373-MEL-D Zero 49.0 0.803814 0.451952
66 SK-MEL-3 p53 49.0 1.0 0.502276
67 LB373-MEL-D BRAF 49.0 0.783972 0.455882
67 LB373-MEL-D PI3K 49.0 0.467526 0.012677
68 LS-411N Zero 49.0 0.632925 0.243859
67 LB373-MEL-D p53 49.0 0.9822 0.639334
68 LS-411N BRAF 49.0 0.165346 0.092204
68 LS-411N PI3K 49.0 0.600913 0.0
69 MEL-JUSO Zero 49.0 0.608294 0.275626
69 MEL-JUSO BRAF 49.0 0.29597199999999996 0.283338
68 LS-411N p53 49.0 0.989 0.410714
69 MEL-JUSO PI3K 49.0 0.54844 0.0
70 COLO-783 Zero 49.0 0.787817 0.362129
69 MEL-JUSO p53 49.0 0.893742 0.403464
70 COLO-783 BRAF 49.0 0.5961609999999999 0.317149
71 CP50-MEL-B Zero 49.0 0.77105 0.161841
70 COLO-783 PI3K 49.0 0.682998 0.0
71 CP50-MEL-B BRAF 49.5 0.23626999999999998 0.064961
70 COLO-783 p53 49.0 1.0 0.797719
71 CP50-MEL-B PI3K 49.0 0.593801 0.009655
72 WM35 Zero 49.0 0.5688150000000001 0.334982
71 CP50-MEL-B p53 49.0 0.9998 0.467069
72 WM35 BRAF 49.5 0.186528 0.125325
72 WM35 PI3K 49.0 0.522264 0.0
73 RCM-1 Zero 49.0 0.559618 0.134841
72 WM35 p53 49.0 1.0 0.781473
73 RCM-1 BRAF 49.0 0.312708 0.134059
73 RCM-1 PI3K 49.0 0.576237 0.0
74 SK-MEL-30 Zero 49.0 0.795362 0.479671
74 SK-MEL-30 BRAF 49.0 0.7378530000000001 0.463116
73 RCM-1 p53 49.0 0.91659 0.202938
74 SK-MEL-30 PI3K 49.0 0.783477 0.0
74 SK-MEL-30 p53 49.0 1.0 0.707641
75 SW1417 Zero 49.0 0.652409 0.385103
75 SW1417 BRAF 49.0 0.404432 0.290985
76 CHL-1 Zero 49.5 0.849866 0.794761
75 SW1417 PI3K 49.0 0.632035 0.0002
76 CHL-1 BRAF 49.5 0.84209 0.787043
75 SW1417 p53 49.0 1.0 0.607944
77 HCT-15 Zero 49.0 1.0 0.994965
76 CHL-1 PI3K 49.5 0.829491 0.0
77 HCT-15 BRAF 49.0 1.0 0.99559
76 CHL-1 p53 49.5 0.848127 0.792519
77 HCT-15 PI3K 49.0 0.9983 0.280007
78 VMRC-MELG Zero 49.0 0.811123 0.372366
77 HCT-15 p53 49.0 1.0 0.99322
78 VMRC-MELG BRAF 49.0 0.350642 0.199283
79 SNU-C5 Zero 49.0 0.9985999999999999 0.906175
78 VMRC-MELG PI3K 49.0 0.640575 0.009977
78 VMRC-MELG p53 49.0 0.96109 0.478453
79 SNU-C5 BRAF 49.0 0.8048420000000001 0.698396
79 SNU-C5 PI3K 49.0 0.9995999999999999 0.016709
80 CL-40 Zero 49.0 0.832554 0.342249
79 SNU-C5 p53 49.0 0.9998 0.907515
80 CL-40 BRAF 49.0 0.540282 0.353258
80 CL-40 PI3K 49.0 0.817681 0.008694
81 SNU-1040 Zero 49.5 0.8854609999999999 0.765133
80 CL-40 p53 49.0 0.828714 0.330613
81 SNU-1040 BRAF 49.5 0.878713 0.764285
82 SK-MEL-24 Zero 49.0 0.866782 0.717944
81 SNU-1040 PI3K 49.5 0.601819 0.0
82 SK-MEL-24 BRAF 49.0 0.056236999999999995 0.042203
82 SK-MEL-24 PI3K 49.0 0.709821 0.0
81 SNU-1040 p53 49.5 0.8816919999999999 0.761512
82 SK-MEL-24 p53 49.0 1.0 0.816557
83 A375 Zero 49.0 0.495 0.142312
83 A375 BRAF 49.0 0.15896300000000002 0.086092
83 A375 PI3K 49.0 0.518 0.0
83 A375 p53 49.0 1.0 0.308818
84 Hs-939-T Zero 49.0 0.834859 0.47933
84 Hs-939-T BRAF 49.0 0.16969 0.081461
85 SW1463 Zero 49.0 0.973026 0.567493
84 Hs-939-T PI3K 49.0 0.689156 0.0
85 SW1463 BRAF 49.0 0.7666010000000001 0.564771
84 Hs-939-T p53 49.0 0.9978 0.810462
85 SW1463 PI3K 49.0 0.982865 0.186989
86 M14 Zero 49.0 1.0 0.87301
85 SW1463 p53 49.0 0.9728220000000001 0.561172
86 M14 BRAF 49.5 0.781109 0.696092
86 M14 PI3K 49.0 1.0 0.0
87 WM-115 Zero 49.0 0.62008 0.424072
86 M14 p53 49.0 1.0 0.872511
87 WM-115 BRAF 49.0 0.211017 0.15004
88 WM278 Zero 49.0 0.345864 0.2521
87 WM-115 PI3K 49.0 0.555933 0.0
87 WM-115 p53 49.0 0.980062 0.724706
88 WM278 BRAF 49.5 0.04761700000000001 0.031772
88 WM278 PI3K 49.0 0.33674 0.0
89 SNU-C1 Zero 49.0 0.7640950000000001 0.622971
88 WM278 p53 49.0 1.0 0.748216
89 SNU-C1 BRAF 49.0 0.743144 0.614304
89 SNU-C1 PI3K 49.0 0.564938 0.39795
90 CL-11 Zero 49.0 0.555256 0.252504
89 SNU-C1 p53 49.0 0.937528 0.717443
90 CL-11 BRAF 49.0 0.448994 0.2506
90 CL-11 PI3K 49.0 0.540753 0.0
91 CaR-1 Zero 49.0 0.7886610000000001 0.736345
90 CL-11 p53 49.0 0.9998 0.495998
91 CaR-1 BRAF 49.0 0.788953 0.745071
92 A2058 Zero 49.0 1.0 0.293994
91 CaR-1 PI3K 49.0 0.811625 0.0
92 A2058 BRAF 49.0 0.42218600000000006 0.287324
91 CaR-1 p53 49.0 0.778602 0.724955
92 A2058 PI3K 49.0 1.0 0.0
92 A2058 p53 49.0 1.0 0.284839
93 UACC-62 Zero 49.0 0.408375 0.03975
93 UACC-62 BRAF 49.0 0.015712999999999998 0.005185
93 UACC-62 PI3K 49.0 0.4022 0.0
94 LS-180 Zero 49.0 0.98705 0.538531
93 UACC-62 p53 49.0 1.0 0.077643
94 LS-180 BRAF 49.0 0.9872190000000001 0.531467
95 SW948 Zero 49.0 0.997487 0.692999
94 LS-180 PI3K 49.0 0.7165969999999999 0.204119
94 LS-180 p53 49.0 1.0 0.535326
95 SW948 BRAF 49.0 0.997372 0.714921
95 SW948 PI3K 49.0 0.664794 0.010198
96 COLO-678 Zero 49.0 0.585368 0.419873
95 SW948 p53 49.0 0.9994000000000001 0.701837
96 COLO-678 BRAF 49.0 0.5825130000000001 0.43533
96 COLO-678 PI3K 49.0 0.482905 0.0
97 GP5d Zero 49.0 1.0 0.869897
96 COLO-678 p53 49.0 0.988821 0.668117
97 GP5d BRAF 49.0 1.0 0.870117
97 GP5d PI3K 49.0 0.6582889999999999 0.109647
98 SNU-61 Zero 49.0 0.721743 0.338565
97 GP5d p53 49.0 1.0 0.864401
98 SNU-61 BRAF 49.0 0.54024 0.349165
98 SNU-61 PI3K 49.0 0.844765 0.0
99 COLO-800 Zero 49.0 1.0 0.413563
98 SNU-61 p53 49.0 0.719767 0.328966
99 COLO-800 BRAF 49.0 0.07228 0.044492
99 COLO-800 PI3K 49.0 1.0 0.0
99 COLO-800 p53 49.0 1.0 0.417396
100 COLO-320-HSR Zero 49.0 0.665587 0.510565
100 COLO-320-HSR BRAF 49.0 0.645607 0.500117
100 COLO-320-HSR PI3K 49.0 0.659074 0.0
101 G-361 Zero 49.0 0.54732 0.41467
100 COLO-320-HSR p53 49.0 0.654847 0.489123
101 G-361 BRAF 49.0 0.33199100000000004 0.27277
102 LOXIMVI Zero 49.0 0.529798 0.212347
101 G-361 PI3K 49.0 0.263169 0.0
101 G-361 p53 49.0 1.0 0.604918
102 LOXIMVI BRAF 49.0 0.22782600000000003 0.127511
102 LOXIMVI PI3K 49.0 0.540856 0.0
102 LOXIMVI p53 49.0 0.998587 0.412339
